NID,PC,DE,LE,TY,FF
1726,2398,Diagonal 24/Transversal 28 24/Transversal 28/Calle 24B,0.25043,TR,44.6
1727,2399,Avenida El Dorado,0.15775,TR,39.9
1728,2422,Avenida Calle 9/Avenida De Las Américas,0.1826,TR,24.5
1729,2421,Avenida Ferrocarril Del Sur,0.87253,TR,42.4
1730,2420,Carrera 38,0.49526,TR,44.4
1731,2419,Avenida Cundinamarca,0.35041,TR,48.0
1732,2418,Avenida Ciudad De Quito,0.86131,TR,40.9
1733,2417,Avenida General Santander,0.32384,TR,43.6
1734,2416,Carrera 24,0.31064,TR,38.5
1735,2415,Avenida Carrera 14,1.15644,TR,39.3
1736,2414,Avenida Dario Echandia,0.50284,TR,38.2
1737,2414,Avenida Dario Echandia,0.08328,TR,32.6
1738,2415,Avenida Carrera 14,0.47584,TR,40.6
1739,2416,Carrera 24,1.08783,TR,36.6
1740,2417,Avenida General Santander,0.30675,TR,42.2
1741,2418,Avenida Ciudad De Quito,0.41344,TR,36.3
1742,2419,Avenida Cundinamarca,0.7601,TR,47.0
1743,2420,Carrera 38,0.33949,TR,52.4
1744,2421,Avenida Ferrocarril Del Sur,0.51803,TR,50.7
1745,2422,Avenida Calle 9/Avenida De Las Américas,0.92956,TR,44.6
1746,2470,Avenida De Los Muiscas,0.02682,TR,15.0
1747,2471,Calle 6,0.90984,TR,36.2
1748,2471,Calle 6,0.04465,TR,12.3
1749,2470,Avenida De Los Muiscas,0.9247,TR,24.5
1750,2485,Avenida Carrera 72,0.01349,TR,32.0
1751,2484,Carrera 72B,0.08108,TR,13.0
1752,2483,Calle 43A S,0.27515,TR,17.2
1753,2482,Calle 44 S,0.15815,TR,16.5
1754,2481,Calle 45 S,0.11702,TR,13.6
1755,2481,Calle 45 S,0.00991,TR,60.0
1756,2482,Calle 44 S,0.1071,TR,13.0
1757,2483,Calle 43A S,0.15815,TR,23.6
1758,2484,Carrera 72B,0.27515,TR,13.4
1759,2485,Avenida Carrera 72,0.09458,TR,15.3
1760,2479,Avenida Versalles,0.08751,TR,20.0
1761,2478,Carrera 111A,0.37619,TR,26.3
1762,2477,Carrera 100,1.0835,TR,24.3
1763,2476,Carrera 99,0.07224,TR,18.4
1764,2475,Carrera 96C,0.64445,TR,26.2
1765,2474,Avenida Ciudad De Cali,0.97668,TR,34.4
1766,2473,Carrera 80ABIS,0.68772,TR,30.0
1767,2474,Avenida Ciudad De Cali,0.31602,TR,26.7
1768,2475,Carrera 96C,0.93772,TR,33.2
1769,2476,Carrera 99,0.63931,TR,28.5
1770,2477,Carrera 100,0.07606,TR,27.2
1771,2478,Carrera 111A,1.09054,TR,23.4
1772,2479,Avenida Versalles,0.44171,TR,25.3
1773,2468,Aeropuerto Internacional El Dorado,0.28239,TR,43.3
1774,2467,Carrera 100,1.17656,TR,57.6
1775,2466,Transversal 93/Diagonal 25G 95A,0.53963,TR,49.5
1776,2465,Avenida Ciudad De Cali,0.90296,TR,52.4
1777,2464,Carrera 82,0.59299,TR,60.0
1778,2463,Carrera 73A/Diagonal 47,0.70662,TR,60.0
1779,2462,Avenida Carrera 72,0.33066,TR,60.0
1780,2461,Avenida De La Constitución,0.46483,TR,60.0
1781,2460,Avenida Del Congreso Eucaristico,1.23759,TR,60.0
1782,2459,Carrera 67A,0.45624,TR,58.3
1783,2458,Avenida De La Esmeralda,0.34085,TR,50.0
1784,2457,Avenida Carrera 50,1.02462,TR,58.9
1785,2456,Avenida Pedro León Trabuchy,0.93537,TR,54.2
1786,2455,Carrera 33,0.84136,TR,55.3
1787,2454,Avenida Ciudad De Quito,0.31873,TR,51.6
1788,2453,Calle 38 29,0.18907,TR,56.1
1789,2452,Carrera 29 25/Avenida Ciudad De Quito,0.03684,TR,50.0
1790,2451,Avenida Teusaquillo,0.23871,TR,56.3
1791,2450,Avenida General Santander,0.2563,TR,60.0
1792,2449,Carrera 25 24C,0.06527,TR,57.3
1793,2448,Avenida Mariscal Sucre/Avenida Calle 26 19B,0.26827,TR,44.0
1794,2447,Avenida Mariscal Sucre,0.17995,TR,36.9
1795,2446,Avenida Carrera 14,0.54048,TR,53.4
1796,2445,Carrera 13,0.17932,TR,34.1
1797,2444,Avenida Fernado Mazuera Villegas,0.01044,TR,30.0
1798,2443,Carrera 7,0.24512,TR,54.8
1799,2442,Carrera 5,0.42667,TR,46.2
1800,2441,Carrera 3,0.06563,TR,42.8
1801,2492,Avenida Carrera 14,0.05171,TR,25.0
1802,2493,Carrera 15,0.13726,TR,23.0
1803,2494,Carrera 23,0.57123,TR,27.1
1804,2495,Avenida Colombia,0.10198,TR,21.9
1805,2496,Avenida Ciudad De Quito,0.87762,TR,38.5
1806,2487,Transversal 53/Avenida Ciudad Montes,0.18814,TR,31.2
1807,2488,Avenida De Los Comuneros,1.00873,TR,29.4
1808,2489,Avenida Colon,0.76701,TR,36.5
1809,2490,Avenida Ciudad De Lima,0.69405,TR,33.7
1810,2441,Carrera 3,0.02585,TR,45.0
1811,2442,Carrera 5,0.27275,TR,51.7
1812,2443,Carrera 7,0.19545,TR,50.6
1813,2444,Avenida Fernado Mazuera Villegas,0.14044,TR,60.0
1814,2445,Carrera 13,0.11,TR,55.1
1815,2446,Avenida Carrera 14,0.4103,TR,42.2
1816,2447,Avenida Mariscal Sucre,0.36494,TR,46.9
1817,2448,Avenida Mariscal Sucre/Avenida Calle 26 19B,0.12718,TR,40.6
1818,2449,Carrera 25 24C,0.21472,TR,56.5
1819,2450,Avenida General Santander,0.10277,TR,60.0
1820,2451,Avenida Teusaquillo,0.29494,TR,59.7
1821,2452,Carrera 29 25/Avenida Ciudad De Quito,0.1782,TR,60.0
1822,2453,Calle 38 29,0.10239,TR,60.0
1823,2454,Avenida Ciudad De Quito,0.16109,TR,60.0
1824,2455,Carrera 33,0.34847,TR,39.4
1825,2456,Avenida Pedro León Trabuchy,0.84508,TR,56.6
1826,2457,Avenida Carrera 50,0.89417,TR,60.0
1827,2458,Avenida De La Esmeralda,0.99091,TR,60.0
1828,2459,Carrera 67A,0.37586,TR,38.3
1829,2460,Avenida Del Congreso Eucaristico,0.46676,TR,60.0
1830,2461,Avenida De La Constitución,1.23249,TR,60.0
1831,2462,Avenida Carrera 72,0.4628,TR,60.0
1832,2463,Carrera 73A/Diagonal 47,0.29404,TR,60.0
1833,2464,Carrera 82,0.70596,TR,60.0
1834,2465,Avenida Ciudad De Cali,0.63369,TR,60.0
1835,2466,Transversal 93/Diagonal 25G 95A,0.8562,TR,60.0
1836,2467,Carrera 100,0.58577,TR,59.4
1837,2468,Aeropuerto Internacional El Dorado,1.38304,TR,55.9
1838,2501,Carrera 1A E,0.06817,TR,25.0
1839,2500,Calle 48PBIS 1 S,0.51207,TR,36.7
1840,2499,Calle 48R S,0.27466,TR,40.2
1841,2498,Carrera 5,0.47685,TR,40.0
1842,2509,Avenida De La Constitución,0.01292,TR,27.0
1843,2510,Carrera 68B,0.26844,TR,34.0
1844,2511,Avenida Del Congreso Eucaristico,0.32747,TR,27.8
1845,2498,Carrera 5,0.0268,TR,25.0
1846,2499,Calle 48R S,0.44433,TR,39.8
1847,2500,Calle 48PBIS 1 S,0.27466,TR,35.1
1848,2501,Carrera 1A E,0.58025,TR,33.7
1849,2507,Avenida Santa Bárbara,0.01999,TR,31.0
1850,2506,Autopista Norte,0.75879,TR,36.8
1851,2505,Carrera 50,0.26923,TR,33.4
1852,2504,Avenida Las Villas,1.27705,TR,42.9
1853,2503,Avenida Carrera 72,0.56358,TR,41.5
1854,2503,Avenida Carrera 72,0.06816,TR,31.7
1855,2504,Avenida Las Villas,0.57759,TR,41.9
1856,2505,Carrera 50,1.19487,TR,42.3
1857,2506,Autopista Norte,0.64895,TR,35.9
1858,2507,Avenida Santa Bárbara,0.40493,TR,36.1
1859,2521,Carrera 3,0.1816,TR,44.0
1860,2520,Jimenez 1,0.63976,TR,43.0
1861,2520,Jimenez 1,0.01333,TR,47.0
1862,2521,Carrera 3,0.81,TR,49.2
1863,2543,Avenida Contador,0.02573,TR,18.0
1864,2544,Avenida Cedritos,1.48301,TR,28.7
1865,2544,Avenida Cedritos,0.01154,TR,35.0
1866,2543,Avenida Contador,1.49614,TR,28.7
1867,2541,Avenida Fucha,0.17607,TR,32.5
1868,2540,Calle 17 S,0.2294,TR,40.4
1869,2539,Avenida Calle 22 S,0.37077,TR,35.1
1870,2538,Calle 30 S,0.40235,TR,50.4
1871,2537,Calle 30A S,0.10419,TR,50.0
1872,2536,Avenida Carrera 27/Avenida General Santander,0.53029,TR,45.9
1873,2535,Avenida Carrera 27/Avenida General Santander/Carrera 31,0.53734,TR,47.9
1874,2534,Avenida Calle 44 S,0.42968,TR,41.2
1875,2533,Calle 48C S,0.55074,TR,37.5
1876,2532,Calle 50B S,0.30463,TR,28.7
1877,2531,Calle 51 S,0.04982,TR,27.0
1878,2530,Diagonal 49 S,0.11012,TR,28.0
1879,2529,Calle 52A S,0.16954,TR,29.3
1880,2528,Calle 53A S,0.16435,TR,29.7
1881,2527,Avenida Boyacá,0.43058,TR,25.9
1882,2526,Calle 58A S,1.13379,TR,42.0
1883,2525,Avenida Calle 68 S,0.7347,TR,31.3
1884,2524,Calle 68F S,0.27028,TR,39.7
1885,2523,Carrera 71G S,0.76596,TR,40.3
1886,2523,Carrera 71G S,0.03627,TR,45.0
1887,2524,Calle 68F S,0.73609,TR,36.3
1888,2525,Avenida Calle 68 S,0.43815,TR,29.8
1889,2526,Calle 58A S,0.55394,TR,33.2
1890,2527,Avenida Boyacá,1.20383,TR,37.5
1891,2528,Calle 53A S,0.38741,TR,25.6
1892,2529,Calle 52A S,0.16435,TR,28.4
1893,2530,Diagonal 49 S,0.16954,TR,27.5
1894,2531,Calle 51 S,0.10435,TR,26.0
1895,2532,Calle 50B S,0.0396,TR,26.0
1896,2533,Calle 48C S,0.31961,TR,31.9
1897,2534,Avenida Calle 44 S,0.53583,TR,34.3
1898,2535,Avenida Carrera 27/Avenida General Santander/Carrera 31,0.85895,TR,41.2
1899,2536,Avenida Carrera 27/Avenida General Santander,0.42749,TR,42.2
1900,2537,Calle 30A S,0.33926,TR,41.9
1901,2538,Calle 30 S,0.1259,TR,43.4
1902,2539,Avenida Calle 22 S,0.39988,TR,41.4
1903,2540,Calle 17 S,0.35101,TR,34.9
1904,2541,Avenida Fucha,0.31897,TR,30.6
1905,2547,Avenida De Las Orquideas,0.05701,TR,14.0
1906,2546,Calle 159,0.20093,TR,27.1
1907,2546,Calle 159,0.04561,TR,24.0
1908,2547,Avenida De Las Orquideas,0.21233,TR,23.9
1909,2578,Avenida Carrera 7,0.01936,TR,28.0
1910,2577,Carrera 8A,0.75594,TR,33.8
1911,2576,Avenida Carrera 9,0.15088,TR,25.5
1912,2576,Avenida Carrera 9,0.02578,TR,31.0
1913,2577,Carrera 8A,0.10774,TR,29.0
1914,2578,Avenida Carrera 7,0.78385,TR,31.8
1915,2584,Carrera 92,0.0407,TR,23.0
1916,2583,Carrera 99,0.50033,TR,31.6
1917,2582,Avenida Ciudad De Cali,0.63542,TR,25.0
1918,2581,Carrera 106A,0.07604,TR,26.0
1919,2580,Carrera 111A,0.45527,TR,25.0
1920,2581,Carrera 106A,0.34248,TR,22.5
1921,2582,Avenida Ciudad De Cali,0.1428,TR,19.6
1922,2583,Carrera 99,0.56899,TR,26.9
1923,2584,Carrera 92,0.22735,TR,23.5
1924,2564,Avenida Mariscal Sucre,0.23003,TR,27.9
1925,2563,Carrera 23,0.43603,TR,35.8
1926,2562,Avenida Colombia,0.08248,TR,28.2
1927,2561,Carrera 26,0.10597,TR,37.0
1928,2560,Carrera 27,0.104,TR,44.4
1929,2559,Carrera 27B,0.13169,TR,30.0
1930,2558,Avenida Ciudad De Quito,0.46117,TR,50.1
1931,2557,Carrera 36,0.06005,TR,50.0
1932,2556,Carrera 36A,0.07617,TR,51.0
1933,2555,Avenida Carrera 50,0.41322,TR,46.5
1934,2554,Transversal 47,0.24803,TR,51.6
1935,2553,Avenida José Celestino Mutis/Avenida De La Esmeralda,0.64907,TR,51.3
1936,2552,Avenida Del Congreso Eucaristico,1.02282,TR,46.8
1937,2551,Carrera 69,0.41788,TR,32.2
1938,2550,Avenida De La Constitución,0.46371,TR,37.7
1939,2549,Avenida Carrera 72,0.7826,TR,51.1
1940,2549,Avenida Carrera 72,0.40345,TR,54.8
1941,2550,Avenida De La Constitución,0.41363,TR,40.4
1942,2551,Carrera 69,0.41571,TR,43.1
1943,2552,Avenida Del Congreso Eucaristico,0.65729,TR,38.4
1944,2553,Avenida José Celestino Mutis/Avenida De La Esmeralda,0.8883,TR,41.0
1945,2554,Transversal 47,0.50821,TR,45.0
1946,2555,Avenida Carrera 50,0.40808,TR,30.0
1947,2556,Carrera 36A,0.29432,TR,38.7
1948,2557,Carrera 36,0.02699,TR,51.0
1949,2558,Avenida Ciudad De Quito,0.42455,TR,49.3
1950,2559,Carrera 27B,0.11688,TR,49.6
1951,2560,Carrera 27,0.1423,TR,37.5
1952,2561,Carrera 26,0.10618,TR,34.4
1953,2562,Avenida Colombia,0.11819,TR,24.0
1954,2563,Carrera 23,0.07435,TR,31.0
1955,2564,Avenida Mariscal Sucre,0.49002,TR,36.5
1956,2565,Carrera 15,0.19541,TR,32.0
1957,2566,Avenida Carrera 14,0.13738,TR,20.6
1958,2567,Carrera 13,0.11315,TR,18.5
1959,2597,Calle 18 S,0.13566,TR,27.7
1960,2596,Avenida Primero De Mayo,0.25916,TR,30.0
1961,2595,Carrera 3 E,0.08475,TR,15.9
1962,2594,Carrera 5 E,0.52066,TR,24.8
1963,2593,Calle 27A S,0.05705,TR,18.8
1964,2592,Calle 29 S,0.25913,TR,22.1
1965,2591,Calle 33 S,0.6089,TR,19.0
1966,2590,Carrera 5 S,0.12754,TR,25.4
1967,2589,Calle 34 S,0.07284,TR,20.3
1968,2588,Avenida Calle 36 S,0.22809,TR,19.0
1969,2587,Calle 40 S,0.38474,TR,21.0
1970,2586,Diagonal 43A S,0.27774,TR,19.4
1971,2586,Diagonal 43A S,0.03514,TR,28.0
1972,2587,Calle 40 S,0.24259,TR,17.4
1973,2612,Calle 152,0.07809,TR,27.0
1974,2611,Avenida Calle 147,0.24236,TR,30.5
1975,2610,Avenida Calle 138,0.6497,TR,30.0
1976,2609,Avenida Iberia,0.50217,TR,30.7
1977,2608,Calle 129,0.70991,TR,33.8
1978,2607,Avenida Rodrigo Lara Bonilla,0.77035,TR,30.4
1979,2614,Avenida Calle 163A,0.05087,TR,32.0
1980,2615,Avenida San Juan Bosco,0.80756,TR,38.1
1981,2619,Calle 193,0.01586,TR,20.0
1982,2618,Calle 192,0.04093,TR,17.0
1983,2617,Avenida San Antonio,1.05652,TR,23.6
1984,2607,Avenida Rodrigo Lara Bonilla,0.04447,TR,20.0
1985,2608,Calle 129,0.72679,TR,28.8
1986,2609,Avenida Iberia,0.78923,TR,30.4
1987,2610,Avenida Calle 138,0.45475,TR,31.9
1988,2611,Avenida Calle 147,0.62484,TR,30.1
1989,2612,Calle 152,0.32046,TR,28.0
1990,2617,Avenida San Antonio,0.04651,TR,22.5
1991,2618,Calle 192,1.01001,TR,24.8
1992,2619,Calle 193,0.05679,TR,17.5
1993,2622,Calle 139,0.04348,TR,17.0
1994,2621,Avenida El Tabor,0.67215,TR,28.9
1995,2621,Avenida El Tabor,0.0476,TR,24.0
1996,2622,Calle 139,0.66802,TR,28.3
1997,2632,Avenida Teusaquillo,0.02455,TR,22.0
1998,2633,Diagonal 36BIS,0.16334,TR,26.2
1999,2624,Avenida El Dorado,0.04476,TR,34.5
2000,2625,Carrera 19/Avenida Carrera 19,0.06759,TR,32.6
2001,2626,Avenida Calle 32,0.11756,TR,23.4
2002,2627,Avenida Teusaquillo,0.46129,TR,31.5
2003,2628,Calle 37,0.31106,TR,30.0
2004,2629,Calle 39,0.09452,TR,31.0
2005,2630,Avenida Ciudad De Quito/Carrera 33,0.74666,TR,34.5
2006,2694,Carrera 95G,0.01566,TR,20.0
2007,2693,Transversal 94L,0.56167,TR,27.2
2008,2692,Carrera 91,0.19837,TR,27.7
2009,2691,Carrera 89A,0.18806,TR,29.9
2010,2690,Carrera 87BIS,0.13711,TR,30.0
2011,2689,Avenida Ciudad De Cali,0.16933,TR,22.2
2012,2688,Carrera 85A,0.05336,TR,27.0
2013,2687,Carrera 76,0.34905,TR,37.4
2014,2644,Transversal 18ABIS,0.36169,TR,20.6
2015,2643,Calle 36,0.28935,TR,28.9
2016,2642,Diagonal 34BIS,0.07382,TR,29.0
2017,2641,Avenida Teusaquillo,0.11278,TR,19.4
2018,2640,Uruguay,0.37996,TR,26.8
2019,2635,Calle 22,0.08336,TR,22.6
2020,2636,Calle 24,0.35101,TR,21.4
2021,2637,Avenida El Dorado,0.33298,TR,27.3
2022,2638,Avenida Calle 28,0.06759,TR,32.6
2023,2639,Calle 30,0.07129,TR,21.6
2024,2640,Uruguay,0.05912,TR,23.0
2025,2685,Carrera 119,0.09899,TR,49.5
2026,2684,Carrera 116B,0.3715,TR,50.0
2027,2683,Carrera 114,0.21796,TR,41.2
2028,2682,Carrera 112A,0.27797,TR,46.5
2029,2681,Carrera 110,0.3557,TR,48.2
2030,2680,Avenida Bolivia,0.48565,TR,39.1
2031,2679,Transversal 94L/Avenida Carrera 96,0.91804,TR,42.1
2032,2678,Carrera 94/Calle 76A,0.21425,TR,34.0
2033,2677,Carrera 93,0.10616,TR,40.8
2034,2676,Carrera 89A,0.42632,TR,46.2
2035,2675,Transversal 89,0.18566,TR,47.1
2036,2674,Avenida Carrera 86,0.18706,TR,46.6
2037,2673,Carrera 83,0.23639,TR,48.4
2038,2672,Carrera 81A,0.15124,TR,48.3
2039,2671,Transversal 77,0.49226,TR,43.8
2040,2670,Carrera 76,0.10415,TR,37.4
2041,2669,Avenida Boyaca,0.57531,TR,43.5
2042,2668,Avenida Carrera 70,0.47871,TR,42.2
2043,2667,Carrera 69K,0.45066,TR,43.3
2044,2666,Carrera 69H,0.09234,TR,50.0
2045,2665,Avenida Carrera 68,0.85652,TR,49.8
2046,2664,Autopista Medellin 80/Carrera 56,0.58601,TR,45.8
2047,2663,Avenida Alfredo D. Bateman,0.74006,TR,48.8
2048,2662,Avenida Carrera 30,0.32602,TR,49.0
2049,2661,Carrera 28,0.2437,TR,39.2
2050,2660,Avenida Carrera 24,0.35339,TR,38.6
2051,2659,Avenida Caracas,0.3802,TR,39.9
2052,2659,Avenida Caracas,0.32661,TR,34.3
2053,2660,Avenida Carrera 24,0.39225,TR,42.4
2054,2661,Carrera 28,0.23923,TR,45.8
2055,2662,Avenida Carrera 30,0.21229,TR,46.9
2056,2663,Avenida Alfredo D. Bateman,0.34016,TR,49.6
2057,2664,Autopista Medellin 80/Carrera 56,0.74088,TR,46.7
2058,2665,Avenida Carrera 68,1.05936,TR,48.4
2059,2666,Carrera 69H,0.38478,TR,45.2
2060,2667,Carrera 69K,0.09217,TR,40.0
2061,2668,Avenida Carrera 70,0.45221,TR,47.4
2062,2669,Avenida Boyaca,0.70334,TR,46.2
2063,2670,Carrera 76,0.3469,TR,43.8
2064,2671,Transversal 77,0.12002,TR,44.5
2065,2672,Carrera 81A,0.48579,TR,49.0
2066,2673,Carrera 83,0.18118,TR,49.5
2067,2674,Avenida Carrera 86,0.33059,TR,49.3
2068,2675,Transversal 89,0.06605,TR,48.8
2069,2676,Carrera 89A,0.17915,TR,41.9
2070,2677,Carrera 93,0.41891,TR,46.2
2071,2678,Carrera 94/Calle 76A,0.11804,TR,31.6
2072,2679,Transversal 94L/Avenida Carrera 96,0.24678,TR,37.4
2073,2680,Avenida Bolivia,0.88739,TR,40.7
2074,2681,Carrera 110,0.45702,TR,46.1
2075,2682,Carrera 112A,0.34685,TR,48.3
2076,2683,Carrera 114,0.37497,TR,43.0
2077,2684,Carrera 116B,0.36466,TR,49.2
2078,2685,Carrera 119,0.20577,TR,49.6
2079,2687,Carrera 76,0.05561,TR,27.0
2080,2688,Carrera 85A,0.29344,TR,38.3
2081,2689,Avenida Ciudad De Cali,0.05336,TR,13.0
2082,2690,Carrera 87BIS,0.16933,TR,27.3
2083,2691,Carrera 89A,0.13711,TR,29.6
2084,2692,Carrera 91,0.22019,TR,25.6
2085,2693,Transversal 94L,0.17885,TR,26.8
2086,2694,Carrera 95G,0.56482,TR,29.2
2087,2734,Avenida Callejas,0.02883,TR,45.0
2088,2733,Calle 118,0.72093,TR,30.2
2089,2732,Avenida Pepe Sierra,0.13617,TR,27.8
2090,2731,Calle 112,0.17222,TR,35.8
2091,2730,Calle 108,0.35651,TR,32.9
2092,2729,Calle 106,0.17586,TR,37.4
2093,2728,Calle 104,0.21574,TR,34.4
2094,2727,Avenida Calle 100,0.55488,TR,29.5
2095,2727,Avenida Calle 100,0.16981,TR,24.9
2096,2728,Calle 104,0.40095,TR,34.2
2097,2729,Calle 106,0.21529,TR,33.3
2098,2730,Calle 108,0.19414,TR,35.1
2099,2731,Calle 112,0.34163,TR,33.8
2100,2732,Avenida Pepe Sierra,0.19628,TR,32.0
2101,2733,Calle 118,0.08425,TR,35.2
2102,2734,Avenida Callejas,0.77971,TR,33.4
2103,2744,Avenida Calle 100,0.19654,TR,25.8
2104,2736,Avenida Carrera 14,0.01732,TR,29.0
2105,2737,Avenida Chile,0.05111,TR,16.3
2106,2738,Calle 73,0.13694,TR,20.0
2107,2739,Calle 74,0.10012,TR,31.0
2108,2740,Calle 76,0.24378,TR,31.4
2109,2741,Avenida Calle 85,0.90395,TR,31.0
2110,2742,Avenida Calle 92,0.7292,TR,32.8
2111,2743,Avenida Estado De Israel,0.44398,TR,30.5
2112,2744,Avenida Calle 100,0.78462,TR,27.9
2113,2772,Calle 3,0.10969,TR,21.0
2114,2771,Calle 26 S,0.19765,TR,22.7
2115,2770,Calle 37 S,0.51748,TR,32.9
2116,2769,Avenida Primero De Mayo,0.63677,TR,26.5
2117,2769,Avenida Primero De Mayo,0.02204,TR,24.0
2118,2770,Calle 37 S,0.61473,TR,28.1
2119,2771,Calle 26 S,0.53166,TR,28.8
2120,2772,Calle 3,0.29317,TR,24.8
2121,2763,Avenida Carrera 7,0.03875,TR,36.1
2122,2762,Avenida Laureano Gomez,0.11469,TR,37.0
2123,2761,Avenida Carrera 11,0.31005,TR,35.7
2124,2760,Carrera 14A,0.51056,TR,31.1
2125,2759,Carrera 14B 112,0.09109,TR,38.0
2126,2758,Avenida Paseo Del Country,0.10004,TR,26.8
2127,2757,Carrera 17,0.34349,TR,35.6
2128,2756,Carrera 18,0.16429,TR,32.3
2129,2755,Avenida Santa Bárbara,0.28364,TR,26.2
2130,2754,Carrera 20,0.17746,TR,26.5
2131,2753,Autopista Norte,0.28047,TR,38.8
2132,2752,Diagonal 117/Diagonal 115,0.15109,TR,49.4
2133,2751,Diagonal 115 45/Diagonal 117,0.22288,TR,49.3
2134,2750,Carrera 53,0.54226,TR,39.2
2135,2749,Avenida José María Córdoba/Carrera 56,0.61047,TR,42.0
2136,2748,Avenida Alfredo D. Bateman,0.37769,TR,35.8
2137,2747,Carrera 71,0.76496,TR,35.4
2138,2746,Avenida Boyaca,0.85443,TR,37.9
2139,2746,Avenida Boyaca,0.0987,TR,26.0
2140,2747,Carrera 71,0.43557,TR,32.8
2141,2748,Avenida Alfredo D. Bateman,0.82209,TR,32.2
2142,2749,Avenida José María Córdoba/Carrera 56,0.38609,TR,35.4
2143,2750,Carrera 53,0.53906,TR,40.1
2144,2751,Diagonal 115 45/Diagonal 117,0.6165,TR,35.8
2145,2752,Diagonal 117/Diagonal 115,0.14864,TR,43.7
2146,2753,Autopista Norte,0.18233,TR,49.5
2147,2754,Carrera 20,0.2506,TR,30.4
2148,2755,Avenida Santa Bárbara,0.19354,TR,24.9
2149,2756,Carrera 18,0.26639,TR,34.0
2150,2757,Carrera 17,0.16722,TR,33.2
2151,2758,Avenida Paseo Del Country,0.36232,TR,33.4
2152,2759,Carrera 14B 112,0.08385,TR,32.0
2153,2760,Carrera 14A,0.07353,TR,39.0
2154,2761,Avenida Carrera 11,0.53088,TR,33.1
2155,2762,Avenida Laureano Gomez,0.29772,TR,37.5
2156,2763,Avenida Carrera 7,0.15533,TR,29.6
2157,2829,Avenida De La Constitución,0.02371,TR,28.0
2158,2828,Carrera 69,0.17776,TR,31.0
2159,2827,Carrera 69B,0.21806,TR,40.0
2160,2826,Avenida Centenario,0.25255,TR,35.8
2161,2826,Avenida Centenario,0.05714,TR,34.0
2162,2827,Carrera 69B,0.1674,TR,27.6
2163,2828,Carrera 69,0.2172,TR,25.0
2164,2829,Avenida De La Constitución,0.20093,TR,26.0
2165,2853,Avenida Carrera 7,0.03882,TR,25.0
2166,2852,Avenida Laureano Gomez,0.52878,TR,37.2
2167,2851,Avenida Paseo De Los Libertadores,1.72814,TR,39.2
2168,2851,Avenida Paseo De Los Libertadores,0.40014,TR,49.8
2169,2852,Avenida Laureano Gomez,1.32259,TR,36.4
2170,2853,Avenida Carrera 7,0.56884,TR,34.6
2171,2784,Avenida Carrera 80,0.02127,TR,10.0
2172,2785,Carrera 79 (Oeste),0.39418,TR,37.3
2173,2786,Carrera 79 (Este),0.06389,TR,32.0
2174,2787,Calle 45 S,0.73355,TR,42.5
2175,2788,Avenida Calle 43 S,0.23336,TR,31.3
2176,2789,Calle 42 S,0.30389,TR,36.2
2177,2790,Calle 41 S,0.4301,TR,39.0
2178,2791,Avenida Poporo Quimbaya,0.40999,TR,28.3
2179,2792,Calle 38B S,0.34087,TR,43.3
2180,2793,Carrera 73,0.52811,TR,45.2
2181,2794,Calle 26 S/Calle 34 S,0.34177,TR,36.4
2182,2795,Avenida Carrera 72/Avenida Boyaca,0.51119,TR,45.6
2183,2796,Carrera 71D,0.0756,TR,43.0
2184,2797,Carrera 70B S,0.09857,TR,37.0
2185,2798,Carrera 69B,0.22319,TR,27.7
2186,2799,Carrera 69 25 S/Carrera 69,0.22619,TR,32.2
2187,2800,Carrera 68I,0.12964,TR,29.8
2188,2801,Carrera 68GBIS,0.14374,TR,39.2
2189,2802,Carrera 68F,0.08347,TR,40.0
2190,2803,Carrera 68D 26 S,0.05217,TR,48.0
2191,2804,Avenida Del Congreso Eucaristico 65B,0.535,TR,48.9
2192,2805,Carrera 52B,0.07365,TR,46.9
2193,2806,Avenida Carrera 50,0.88699,TR,37.5
2194,2807,Carrera 39,0.48339,TR,48.7
2195,2808,Avenida Ciudad De Quito,0.6931,TR,39.1
2196,2809,Avenida Jorge Gaitan Cortes,0.12457,TR,37.0
2197,2810,Avenida General Santander,0.69582,TR,34.9
2198,2811,Carrera 24,0.48082,TR,36.4
2199,2812,Avenida Mariscal Sucre,0.18194,TR,35.8
2200,2813,Carrera 19,0.19394,TR,34.9
2201,2814,Carrera 18,0.08352,TR,27.0
2202,2815,Avenida Carrera 14,0.20964,TR,23.6
2203,2816,Carrera 14A,0.07514,TR,33.0
2204,2817,Carrera 13,0.28294,TR,29.1
2205,2818,Carrera 12B,0.05349,TR,30.0
2206,2819,Carrera 11,0.37643,TR,44.9
2207,2820,Avenida Dario Echandia,0.27988,TR,33.7
2208,2821,Carrera 8,0.22648,TR,32.2
2209,2822,Carrera 6,0.24851,TR,34.5
2210,2823,Avenida La Victoria,0.77292,TR,41.0
2211,2824,Diagonal 13 S,0.5467,TR,32.5
2212,2895,Avenida Carrera 33,0.01854,TR,21.0
2213,2894,Carrera 24B,0.7861,TR,30.1
2214,2893,Avenida Carrera 24,0.09946,TR,20.2
2215,2892,Carrera 24,0.08122,TR,26.0
2216,2891,Carrera 19/Diagonal 44 S/Avenida Caracas,0.45593,TR,38.6
2217,2824,Diagonal 13 S,0.04145,TR,36.0
2218,2823,Avenida La Victoria,0.49855,TR,31.9
2219,2822,Carrera 6,0.76656,TR,42.3
