NID,PC,DE,LE,TY,FF
5603,4057,Kışla Caddesi,0.01504,TR,20.0
5604,4058,Fener Caddesi,0.83726,TR,31.4
5605,4061,Şahinkaya Caddesi,0.07794,TR,20.0
5606,4060,Bahçeevli Sokak,0.18189,TR,20.9
5607,4064,Cumhuriyet Sokak,0.05845,TR,19.0
5608,4063,Ahmet Mithat Caddesi,0.63146,TR,20.8
5609,4067,Gazi Yunus Sokak,0.01345,TR,20.0
5610,4066,Mezarlik Çikmazi,0.20751,TR,26.4
5611,4063,Ahmet Mithat Caddesi,0.08524,TR,18.0
5612,4064,Cumhuriyet Sokak,0.60467,TR,22.7
5613,4070,Mezarlik Çikmazi,0.04493,TR,40.0
5614,4069,Şahinkaya Caddesi,0.39072,TR,28.3
5615,4066,Mezarlik Çikmazi,0.0288,TR,36.0
5616,4067,Gazi Yunus Sokak,0.19215,TR,24.3
5617,4069,Şahinkaya Caddesi,0.03704,TR,28.0
5618,4070,Mezarlik Çikmazi,0.40036,TR,29.1
5619,4076,Gümüşsuyu Caddesi,0.01808,TR,24.0
5620,4075,Kelle İbrahim Caddesi,0.36717,TR,29.6
5621,4073,Şehit Bülent Kocabiyik Caddesi/Dereiçi Caddesi,0.0134,TR,22.0
5622,4072,Kelle İbrahim Caddesi,0.66311,TR,25.2
5623,4075,Kelle İbrahim Caddesi,0.03303,TR,26.0
5624,4076,Gümüşsuyu Caddesi,0.35221,TR,27.9
5625,4072,Kelle İbrahim Caddesi,0.01527,TR,25.0
5626,4073,Şehit Bülent Kocabiyik Caddesi/Dereiçi Caddesi,0.66123,TR,25.3
5627,4082,Kirazlı Yayla Caddesi,0.03686,TR,30.0
5628,4081,Dereiçi Caddesi,0.41808,TR,26.0
5629,4079,Gezgin Sokak,0.0522,TR,34.0
5630,4078,Gümüşsuyu Caddesi,0.63573,TR,33.2
5631,4078,Gümüşsuyu Caddesi,0.02145,TR,22.0
5632,4079,Gezgin Sokak,0.66648,TR,32.5
5633,4085,Beykoz Elmali Yolu,0.02,TR,34.0
5634,4084,Kirazlı Yayla Caddesi,0.81233,TR,46.9
5635,4081,Dereiçi Caddesi,0.01013,TR,36.0
5636,4082,Kirazlı Yayla Caddesi,0.44481,TR,26.2
5637,4084,Kirazlı Yayla Caddesi,0.01547,TR,30.0
5638,4085,Beykoz Elmali Yolu,0.81686,TR,33.0
5639,4092,Polonez Caddesi,0.11906,TR,22.9
5640,4093,Kirazlı Yayla Caddesi,0.40217,TR,31.3
5641,4093,Kirazlı Yayla Caddesi,0.1356,TR,32.0
5642,4092,Polonez Caddesi,0.38563,TR,29.3
5643,4097,Fatih Sultan Mehmet Caddesi,0.03036,TR,30.0
5644,4096,Elmalı Yolu,0.58647,TR,39.4
5645,4095,Beykoz Polonezköy Yolu,1.48443,TR,48.3
5646,4090,Elmalı Yolu,0.01943,TR,24.0
5647,4089,İşik Sokak,0.66873,TR,46.8
5648,4088,Şişmanoğlu Sokak,2.43196,TR,40.9
5649,4087,Birinci Caddesi,0.52056,TR,46.1
5650,4101,Polonez Caddesi,0.0338,TR,30.0
5651,4099,Elmalı Yolu,0.48288,TR,40.9
5652,4095,Beykoz Polonezköy Yolu,0.5591,TR,42.5
5653,4096,Elmalı Yolu,0.84293,TR,44.8
5654,4097,Fatih Sultan Mehmet Caddesi,0.61205,TR,39.5
5655,4087,Birinci Caddesi,0.03459,TR,40.0
5656,4088,Şişmanoğlu Sokak,0.48597,TR,47.8
5657,4089,İşik Sokak,2.43196,TR,40.5
5658,4090,Elmalı Yolu,0.68817,TR,44.3
5659,14023,Toygar Caddesi,0.0623,TR,60.0
5660,14022,Beykoz Caddesi,0.42847,TR,60.9
5661,4107,Kirazlı Yayla Caddesi/Çobançeşme Caddesi,0.57838,TR,62.6
5662,4105,Polonez Caddesi,0.21784,TR,46.8
5663,4105,Polonez Caddesi,0.04143,TR,50.0
5664,4107,Kirazlı Yayla Caddesi/Çobançeşme Caddesi,0.17641,TR,45.2
5665,14022,Beykoz Caddesi,0.57838,TR,59.7
5666,14023,Toygar Caddesi,0.49077,TR,63.6
5667,4111,Çavuşbaşı Cumhuriyet Caddesi,0.02417,TR,30.0
5668,4113,Külliye Caddesi,3.12742,TR,48.3
5669,4835,Bahri Yaşar Yilmaz Caddesi,1.69994,TR,42.0
5670,4836,Polonezköy Yolu/Polonez Caddesi/Çobançeşme Caddesi,0.59341,TR,37.1
5671,4836,Polonezköy Yolu/Polonez Caddesi/Çobançeşme Caddesi,0.03326,TR,30.0
5672,4835,Bahri Yaşar Yilmaz Caddesi,0.55961,TR,39.2
5673,4113,Külliye Caddesi,1.69994,TR,43.0
5674,4111,Çavuşbaşı Cumhuriyet Caddesi,3.1516,TR,44.9
5675,4169,Barbaros Caddesi/Giyimkent Caddesi,0.04695,TR,27.2
5676,4168,Barbaros Caddesi,0.23886,TR,41.5
5677,4167,Ticaret Caddesi,0.60612,TR,32.3
5678,4167,Ticaret Caddesi,0.03418,TR,29.5
5679,4168,Barbaros Caddesi,0.58571,TR,33.9
5680,4169,Barbaros Caddesi/Giyimkent Caddesi,0.29992,TR,34.5
5681,4174,Kennedy Caddesi,0.17025,TR,70.0
5682,4173,Namık Kemal Caddesi,0.31172,TR,68.7
5683,4172,Genç Osman Caddesi,3.45255,TR,57.9
5684,4171,Odabaşı Sokak/Yeşilköy Sahil Yolu,4.63643,TR,67.9
5685,4177,1502. Sokak,0.02307,TR,25.0
5686,4176,Cumhuriyet Caddesi,0.15802,TR,22.6
5687,4176,Cumhuriyet Caddesi,0.02399,TR,17.0
5688,4177,1502. Sokak,0.1571,TR,24.4
5689,4171,Odabaşı Sokak/Yeşilköy Sahil Yolu,0.0181,TR,60.0
5690,4172,Genç Osman Caddesi,4.65965,TR,66.4
5691,4173,Namık Kemal Caddesi,3.42615,TR,65.0
5692,4174,Kennedy Caddesi,0.37835,TR,66.5
5693,4180,Dereyolu Sokak,0.02306,TR,25.0
5694,4179,Cumhuriyet Caddesi,0.59852,TR,27.6
5695,4179,Cumhuriyet Caddesi,0.02921,TR,30.0
5696,4180,Dereyolu Sokak,0.62158,TR,25.4
5697,4183,669. Sokak,0.02927,TR,18.0
5698,4182,Aşık Şenlik Caddesi/622. Sokak,0.22653,TR,16.2
5699,4182,Aşık Şenlik Caddesi/622. Sokak,0.01947,TR,45.0
5700,4183,669. Sokak,0.23633,TR,15.5
5701,4185,669. Sokak,0.03303,TR,18.0
5702,4186,685. Sokak,0.13326,TR,21.6
5703,4186,685. Sokak,0.02066,TR,23.0
5704,4185,669. Sokak,0.14563,TR,19.2
5705,4189,662. Sokak,0.03583,TR,21.0
5706,4188,665. Sokak,0.07729,TR,18.0
5707,4188,665. Sokak,0.03815,TR,18.0
5708,4189,662. Sokak,0.07496,TR,19.5
5709,4192,Şelale Caddesi,0.03476,TR,28.0
5710,4191,Esenkent Bahçeşehir Yolu,0.39843,TR,27.0
5711,4191,Esenkent Bahçeşehir Yolu,0.07068,TR,26.0
5712,4192,Şelale Caddesi,0.36252,TR,31.3
5713,4197,E5,0.01298,TR,50.0
5714,4198,Firuzköy Bulvarı,0.48238,TR,50.0
5715,4195,Avni Akyol Bulvarı/Süzer Bulvarı,0.02596,TR,30.0
5716,4194,Deniz Caddesi,1.29795,TR,31.6
5717,4194,Deniz Caddesi,0.07402,TR,26.0
5718,4195,Avni Akyol Bulvarı/Süzer Bulvarı,1.26585,TR,32.6
5719,4202,Aşık Veysel Caddesi,0.06594,TR,36.0
5720,4201,27 Mayıs Caddesi,0.25092,TR,39.9
5721,4207,E5/Mustafa Sarıçiçek Bulvarı/Adnan Kahveci Bulvarı,0.26129,TR,39.1
5722,4206,Yıldırım Beyazıt Caddesi/Necip Fazıl Kısakürek Caddesi,1.00439,TR,45.6
5723,4205,E5,0.10029,TR,50.0
5724,4215,421. Sokak,0.02446,TR,25.0
5725,4214,Okul Caddesi,0.15143,TR,25.6
5726,4214,Okul Caddesi,0.01385,TR,19.0
5727,4215,421. Sokak,0.16204,TR,22.7
5728,4217,Eski Londra Asfaltı Caddesi,0.02125,TR,32.0
5729,4218,Çarşı Sokağı,0.33897,TR,31.9
5730,4220,İsmail Erez Bulvarı/Fabrikalar Caddesi,0.01969,TR,39.0
5731,4221,Sığırtmaç Sokak/Kireç Ocağı Sokak,0.27231,TR,29.0
5732,4225,Fildamı Yolu,0.02566,TR,30.0
5733,4224,Rahmi Apak Sokağı,0.16924,TR,23.5
5734,4223,Kireçocağı Yolu Sokak,0.26704,TR,24.9
5735,4228,Necipbey Sokak,0.0315,TR,50.0
5736,4227,Serhat Sokak,0.08108,TR,42.8
5737,4223,Kireçocağı Yolu Sokak,0.01773,TR,24.0
5738,4224,Rahmi Apak Sokağı,0.24931,TR,21.7
5739,4212,Tekstilkent Caddesi/Barbaros Caddesi,0.05434,TR,30.0
5740,4211,E80/Tem Otoyolu,0.60172,TR,30.0
5741,4210,Veysel Karani Caddesi,0.72184,TR,50.0
5742,4209,Mahmutbey Caddesi,2.07717,TR,50.0
5743,4209,Mahmutbey Caddesi,0.16119,TR,50.0
5744,4210,Veysel Karani Caddesi,2.38658,TR,50.0
5745,4211,E80/Tem Otoyolu,0.4818,TR,38.4
5746,4212,Tekstilkent Caddesi/Barbaros Caddesi,0.4331,TR,30.0
5747,4227,Serhat Sokak,0.02667,TR,30.0
5748,4228,Necipbey Sokak,0.08591,TR,21.5
5749,4230,Hacı Hasan Sokak,0.01348,TR,26.0
5750,4231,Cumhurıyet Meydanı/Küçükköy Yolu Caddesi,0.08811,TR,12.5
5751,4231,Cumhurıyet Meydanı/Küçükköy Yolu Caddesi,0.00746,TR,50.0
5752,4230,Hacı Hasan Sokak,0.09413,TR,50.0
5753,4234,Ordu Caddesi,0.02725,TR,37.0
5754,4233,Cumhuriyet Meydanı,0.17082,TR,33.6
5755,4233,Cumhuriyet Meydanı,0.01176,TR,37.0
5756,4234,Ordu Caddesi,0.15053,TR,35.8
5757,4237,Kavaklı Sokak,0.04435,TR,25.0
5758,4236,Haşim Yılmaz Caddesi,0.03529,TR,23.8
5759,4236,Haşim Yılmaz Caddesi,0.00835,TR,21.0
5760,4237,Kavaklı Sokak,0.07128,TR,24.7
5761,4240,Kalender Sokak,0.02127,TR,30.0
5762,4239,Adnan Menderes Caddesi,0.23333,TR,30.0
5763,4239,Adnan Menderes Caddesi,0.02784,TR,50.0
5764,4240,Kalender Sokak,0.22676,TR,25.5
5765,4243,Veysel Karani Caddesi,0.03344,TR,22.0
5766,4242,Öztürk Sokak,0.06779,TR,25.7
5767,4242,Öztürk Sokak,0.01355,TR,23.0
5768,4243,Veysel Karani Caddesi,0.08767,TR,18.2
5769,4250,Gazi Sokak,0.0228,TR,25.0
5770,4249,Kömürcü Abdı Sokak,0.05456,TR,31.1
5771,4246,Okmeydanı Caddesi/Harap Çeşme Sokak,0.01335,TR,40.0
5772,4247,Aziz Sokak,0.09318,TR,25.0
5773,4247,Aziz Sokak,0.01864,TR,40.0
5774,4246,Okmeydanı Caddesi/Harap Çeşme Sokak,0.08789,TR,37.4
5775,4253,Aziz Sokak,0.02006,TR,19.0
5776,4252,Gazi Sokak,0.16328,TR,19.7
5777,4252,Gazi Sokak,0.0195,TR,20.0
5778,4253,Aziz Sokak,0.16384,TR,18.4
5779,4256,Meclisi Mebusan Caddesi (Güney),0.05337,TR,50.0
5780,4257,Meclisi Mebusan Caddesi (Kuzey),0.43984,TR,44.7
5781,4259,Bomonti-Dolmabahçe Tüneli,0.05954,TR,50.0
5782,4260,Hasret Caddesi/Piyalepaşa Bulvarı,0.48359,TR,44.1
5783,4262,Hasret Caddesi,0.06431,TR,50.0
5784,4263,İncirli Dede Caddesi,0.38391,TR,43.1
5785,4267,Huzur Sokak/Balcı Sokak,0.04978,TR,38.8
5786,4266,Bomonti-Dolmabahçe Tüneli,0.35552,TR,36.9
5787,4265,İncirli Dede Caddesi/Tanır Sokak,0.29434,TR,32.7
5788,4269,Bomonti-Dolmabahçe Tüneli,0.04568,TR,44.0
5789,4270,Akar Caddesi,0.30922,TR,43.0
5790,4273,Zuhal Sokak,0.03576,TR,28.0
5791,4274,Kumru Sokak,0.10699,TR,22.4
5792,4274,Kumru Sokak,0.03106,TR,22.0
5793,4273,Zuhal Sokak,0.11169,TR,25.3
5794,4265,İncirli Dede Caddesi/Tanır Sokak,0.08273,TR,50.0
5795,4266,Bomonti-Dolmabahçe Tüneli,0.09642,TR,45.4
5796,4267,Huzur Sokak/Balcı Sokak,0.46295,TR,40.0
5797,4277,Vatan Caddesi/Sahra Sokak,0.02873,TR,24.0
5798,4276,Fevzi Çakmak Caddesi/Taflan Sokak,0.29089,TR,19.9
5799,4276,Fevzi Çakmak Caddesi/Taflan Sokak,0.03343,TR,26.0
5800,4277,Vatan Caddesi/Sahra Sokak,0.28619,TR,20.8
5801,4283,Talatpaşa Caddesi,0.03203,TR,31.0
5802,4282,Zigana Sokak,0.12486,TR,24.2
5803,4279,Santral Caddesi/Sarıgöl Sokak,0.03216,TR,15.5
5804,4280,Yaya Sokak,0.2138,TR,16.5
5805,4282,Zigana Sokak,0.03907,TR,25.0
5806,4291,Zincirlidere Caddesi,0.02844,TR,23.0
5807,4290,Yazarlar Sokak,0.13357,TR,16.0
5808,4293,Çiçek Sokak,0.04815,TR,24.0
5809,4294,Yildirim Oğuz Göker Sokak,0.12166,TR,29.3
5810,4297,Fenerli Türbe Sokağı,0.04393,TR,30.0
5811,4296,Arpacı Çeşme Sokağı,0.1989,TR,31.5
5812,4289,Büyükdere Caddesi,0.02544,TR,30.7
5813,4290,Yazarlar Sokak,0.09172,TR,22.0
5814,4291,Zincirlidere Caddesi,0.16201,TR,20.2
5815,4285,Talatpaşa Caddesi,0.03238,TR,16.0
5816,4286,Çakmak Caddesi,0.13384,TR,19.7
5817,4287,Zigana Sokak/Sarıgöl Caddesi,0.12139,TR,24.9
5818,13726,Oto Çıkmazı,0.18727,TR,20.2
5819,4296,Arpacı Çeşme Sokağı,0.03276,TR,28.0
5820,4297,Fenerli Türbe Sokağı,0.19961,TR,34.5
5821,4300,Salihbey Sokak,0.02808,TR,20.0
5822,4303,Akasya Sokak,0.02653,TR,37.0
5823,4302,Maslak Ayazağa Caddesi,0.51602,TR,43.5
5824,4299,Fenerli Türbe Sokağı,0.02117,TR,27.0
5825,4300,Salihbey Sokak,0.33263,TR,22.1
5826,4306,İstanbul,0.02273,TR,28.0
5827,4305,Eski Büyükdere Caddesi,0.20002,TR,30.6
5828,4309,Dereboyu 2. Caddesi,0.03868,TR,34.5
5829,4308,Sümer Sokak,0.27814,TR,31.4
5830,4308,Sümer Sokak,0.02841,TR,28.0
5831,4309,Dereboyu 2. Caddesi,0.29161,TR,29.9
5832,4305,Eski Büyükdere Caddesi,0.05575,TR,41.9
5833,4306,İstanbul,0.167,TR,35.3
5834,4313,Büyükdere Caddesi,0.04547,TR,24.1
5835,4312,Ahi Evran Caddesi/Büyükdere Caddesi,0.1917,TR,28.8
5836,4312,Ahi Evran Caddesi/Büyükdere Caddesi,0.04181,TR,23.7
5837,4313,Büyükdere Caddesi,0.18961,TR,31.0
5838,4315,Şehit Bülent Karasu Sokak,0.06454,TR,50.0
5839,4316,Tuncay Artun Caddesi,0.30496,TR,50.0
5840,4318,Kongre Caddesi,0.02397,TR,50.0
5841,4319,Doğanevler Caddesi,0.10992,TR,50.0
5842,4322,Kireçli Çeşme Sokak,0.05715,TR,28.0
5843,4321,Araba Yolu Caddesi,0.15551,TR,28.3
5844,4321,Araba Yolu Caddesi,0.0323,TR,23.0
5845,4322,Kireçli Çeşme Sokak,0.18036,TR,28.3
5846,4327,Yeni Mahalle Caddesi,0.02139,TR,19.0
5847,4328,Şehit Mithat Yılmaz Caddesi,0.1616,TR,22.0
5848,4325,Haydar Aliyev Caddesi,0.03055,TR,23.0
5849,4324,Kireçli Çeşme Sokak,0.58177,TR,19.6
5850,4324,Kireçli Çeşme Sokak,0.08478,TR,20.6
5851,4325,Haydar Aliyev Caddesi,0.48702,TR,20.2
5852,4332,Demokrasi Şehitleri Caddesi,0.0116,TR,37.0
5853,4331,Bahçeköy Caddesi,0.11707,TR,30.1
5854,4330,Hacı Osman Bayırı Caddesi,0.24058,TR,29.5
5855,4330,Hacı Osman Bayırı Caddesi,0.03081,TR,37.0
5856,4331,Bahçeköy Caddesi,0.22716,TR,32.4
5857,4332,Demokrasi Şehitleri Caddesi,0.10687,TR,41.4
5858,4340,Yavuz Sultan Selim Caddesi/Kiremitdere Caddesi/Anadolu Caddesi,0.02851,TR,26.5
5859,4339,Fide Sokak,0.07859,TR,27.0
5860,4340,Yavuz Sultan Selim Caddesi/Kiremitdere Caddesi/Anadolu Caddesi,0.16646,TR,23.7
5861,4343,Çubuklu Kanlıca Yolu,0.03781,TR,33.0
5862,4342,Halide Edip Adıvar Caddesi,0.5901,TR,24.4
5863,4337,Demokrasi Şehitleri Caddesi - 3,0.08448,TR,33.4
5864,4336,Cami Sokak,0.40515,TR,19.5
5865,4335,Demokrasi Şehitleri Caddesi - 2,0.10644,TR,20.0
5866,4334,Demokrasi Şehitleri Caddesi - 1,0.64783,TR,30.2
5867,4336,Cami Sokak,0.09895,TR,18.1
5868,4342,Halide Edip Adıvar Caddesi,0.05051,TR,14.0
5869,4343,Çubuklu Kanlıca Yolu,0.5774,TR,24.3
5870,4346,Koru Sokak,0.08003,TR,34.0
5871,4345,Hacı Muhittin Sokağı,0.21667,TR,33.9
5872,4345,Hacı Muhittin Sokağı,0.02662,TR,30.0
5873,4346,Koru Sokak,0.27007,TR,33.1
5874,4355,Karanlıkdere Caddesi,0.03153,TR,22.0
5875,4354,Mayıs Sokak/Nar Çiçeği Sokak,0.19617,TR,31.0
5876,4349,Koru Sokak,0.05116,TR,34.0
5877,4348,Mihrabat Caddesi/Orhan Veli Kanık Caddesi,0.82228,TR,37.9
5878,4348,Mihrabat Caddesi/Orhan Veli Kanık Caddesi,0.02592,TR,33.5
5879,4349,Koru Sokak,0.84126,TR,39.9
5880,4352,Mayıs Sokak/Nar Çiçeği Sokak,0.04596,TR,37.0
5881,4351,Atatürk Bulvarı,0.8498,TR,40.6
5882,4351,Atatürk Bulvarı,0.04623,TR,40.0
5883,4352,Mayıs Sokak/Nar Çiçeği Sokak,0.84953,TR,41.5
5884,4354,Mayıs Sokak/Nar Çiçeği Sokak,0.03269,TR,38.0
5885,4355,Karanlıkdere Caddesi,0.19501,TR,30.4
5886,4361,Dr. Ömer Besim Paşa Caddesi,0.03137,TR,21.0
5887,4362,Umut Sokak,0.05593,TR,23.1
5888,4362,Umut Sokak,0.03484,TR,35.0
5889,4361,Dr. Ömer Besim Paşa Caddesi,0.05246,TR,28.1
5890,4365,Yeni Mahalle Mezarlığı,0.02351,TR,30.0
5891,4364,Kınalı Sokak,0.08229,TR,25.0
5892,4358,Karadeniz Caddesi,0.03057,TR,38.0
5893,4357,Mayıs Sokak/Nar Çiçeği Sokak,2.29189,TR,41.1
5894,4364,Kınalı Sokak,0.04694,TR,22.0
5895,4365,Yeni Mahalle Mezarlığı,0.05886,TR,27.8
5896,4357,Mayıs Sokak/Nar Çiçeği Sokak,0.01466,TR,24.0
5897,4358,Karadeniz Caddesi,2.3078,TR,41.7
5898,4367,Yeni Mahalle Mezarlığı,0.07865,TR,24.0
5899,4368,Yalçın Çıkmazı,0.60816,TR,26.0
5900,4368,Yalçın Çıkmazı,0.05253,TR,22.0
5901,4367,Yeni Mahalle Mezarlığı,0.63429,TR,25.8
5902,4370,Yalçın Çıkmazı,0.07472,TR,21.0
5903,4371,Nişanlı Sokak,0.59689,TR,31.5
5904,4374,Göksu Caddesi,0.03883,TR,26.0
5905,4373,Hatipoğlu Sokak,0.47107,TR,40.3
5906,4373,Hatipoğlu Sokak,0.05092,TR,46.0
5907,4374,Göksu Caddesi,0.45899,TR,38.8
5908,4382,Menekşem Sokak,0.02457,TR,27.0
5909,4381,Genç Sokak,0.07532,TR,24.5
5910,4371,Nişanlı Sokak,0.04206,TR,44.0
5911,4370,Yalçın Çıkmazı,0.61811,TR,28.0
5912,4385,Müneccim Başı Sokak,0.04989,TR,19.0
5913,4384,Cemil Meriç Sokak,0.03399,TR,19.9
5914,4388,Cemil Meriç Sokak,0.03595,TR,21.0
5915,4387,Cumhuriyet Caddesi,0.07404,TR,14.5
5916,4384,Cemil Meriç Sokak,0.01808,TR,19.0
5917,4385,Müneccim Başı Sokak,0.0658,TR,20.7
5918,4391,Bağdat Caddesi,0.03153,TR,34.0
5919,4392,Tepegöz Sokak,0.04826,TR,28.2
5920,4394,Bulgurlu Caddesi,0.02346,TR,28.0
5921,4395,Bağcılar Caddesi,0.27729,TR,25.8
5922,4397,Bol Ahenk Sokak,0.03084,TR,29.0
5923,4398,Küçüksu Caddesi,0.37258,TR,22.4
5924,4403,Ağaoğlu Sokak,0.01907,TR,34.0
5925,4404,Varan Caddesi,0.07033,TR,32.3
5926,4400,Abide Sokak,0.00696,TR,37.0
5927,4401,Abant Sokak,0.05123,TR,36.2
5928,4406,Tavukçu Yolu Caddesi,0.02516,TR,29.0
5929,4407,Abide Sokak,0.14767,TR,36.0
5930,4409,Alemdağ Caddesi,0.00847,TR,27.0
5931,4410,Tavukçu Yolu Caddesi,0.29666,TR,18.5
5932,4412,Gümüşsuyu Caddesi,0.01933,TR,24.0
5933,4413,Malazgirt Caddesi,0.26791,TR,31.0
5934,4420,Kaptanoğlu Okul Sokak,0.02131,TR,30.0
5935,4419,23 Nisan Caddesi,0.09892,TR,27.5
5936,4419,23 Nisan Caddesi,0.01814,TR,23.0
5937,4420,Kaptanoğlu Okul Sokak,0.10209,TR,23.2
5938,4417,Gülbahar Sokak/Malazgirt Caddesi,0.04055,TR,30.0
5939,4416,Soner Sokak,0.18194,TR,29.8
5940,4415,Petrolyolu Caddesi,0.37246,TR,30.4
5941,4422,İnönü Caddesi,0.04089,TR,39.0
5942,4423,Rızabey Sokak/Bayar Caddesi,0.13077,TR,33.2
5943,4415,Petrolyolu Caddesi,0.04673,TR,25.0
5944,4416,Soner Sokak,0.32573,TR,28.8
5945,4417,Gülbahar Sokak/Malazgirt Caddesi,0.22249,TR,28.4
5946,4425,Halk Caddesi/Tır Parkı Köprülü Kavşağı,0.03343,TR,43.0
5947,4426,Ahmet Yesevi Caddesi,0.23938,TR,43.3
5948,4426,Ahmet Yesevi Caddesi,0.01661,TR,40.0
5949,4425,Halk Caddesi/Tır Parkı Köprülü Kavşağı,0.2689,TR,43.4
5950,4433,Çilek Sokak,0.01958,TR,26.0
5951,4434,Tomurcuk Sokak,0.09045,TR,24.0
5952,4434,Tomurcuk Sokak,0.01614,TR,37.0
5953,4433,Çilek Sokak,0.0939,TR,36.5
5954,4437,Mimozacı Sokak,0.02598,TR,39.0
5955,4436,Nazim İlker Sokak,0.10237,TR,39.4
5956,4436,Nazim İlker Sokak,0.02598,TR,21.0
5957,4437,Mimozacı Sokak,0.10237,TR,24.0
5958,4439,Candan Sokak,0.02781,TR,34.0
5959,4440,Tomurcuk Sokak,0.09411,TR,34.0
5960,4440,Tomurcuk Sokak,0.02132,TR,24.0
5961,4439,Candan Sokak,0.1006,TR,23.2
5962,4442,Şahinliler Sokak,0.02834,TR,27.0
5963,4443,Akşemsettin Caddesi,0.12183,TR,25.4
5964,4443,Akşemsettin Caddesi,0.01533,TR,20.0
5965,4442,Şahinliler Sokak,0.13484,TR,27.1
5966,4449,Karanfil Caddesi,0.06536,TR,27.0
5967,4448,Başıbüyük Caddesi,0.28947,TR,36.7
5968,4452,Hastane Arkası Sokak,0.02222,TR,34.0
5969,4451,Trafo Caddesi,0.09567,TR,32.6
5970,4448,Başıbüyük Caddesi,0.06912,TR,40.0
5971,4449,Karanfil Caddesi,0.2857,TR,35.6
5972,4445,Filiz Sokak,0.04423,TR,19.8
5973,4446,Nil Caddesi,0.74119,TR,22.7
5974,4451,Trafo Caddesi,0.01233,TR,33.0
5975,4452,Hastane Arkası Sokak,0.10557,TR,30.4
5976,4446,Nil Caddesi,0.04739,TR,24.0
5977,4445,Filiz Sokak,0.73803,TR,28.1
5978,4455,Eskicibağ Caddesi,0.04434,TR,31.0
5979,4454,Baraj Sokağı,1.04106,TR,28.9
5980,4458,Büyükbakkalköy-Ümraniye Bağlan Sokak,0.05129,TR,28.0
5981,4457,Trafo Caddesi,0.20846,TR,29.9
5982,4457,Trafo Caddesi,0.03436,TR,30.0
5983,4458,Büyükbakkalköy-Ümraniye Bağlan Sokak,0.22539,TR,27.5
5984,4461,Turgut Özal Bulvarı (Güney),0.08438,TR,36.8
5985,4460,Turgut Özal Bulvarı (Kuzey),0.12054,TR,52.1
5986,4454,Baraj Sokağı,0.03335,TR,27.0
5987,4455,Eskicibağ Caddesi,1.05205,TR,29.1
5988,4460,Turgut Özal Bulvarı (Kuzey),0.03198,TR,58.0
5989,4461,Turgut Özal Bulvarı (Güney),0.12472,TR,43.3
5990,4464,Kazım Karabekir Caddesi,0.03456,TR,37.0
5991,4465,Eski Üsküdar Caddesi,0.31301,TR,34.1
5992,4469,Aydın Caddesi,0.03086,TR,33.0
5993,4468,Nadire Caddesi,0.18898,TR,28.8
5994,4467,Atlas Sokak/Özmen Sokak,0.94285,TR,21.9
5995,4471,Atlas Sokak,0.02297,TR,30.0
5996,4472,Kani Paşa Caddesi,1.28708,TR,28.1
5997,4475,Uğur Mumcu Sokak,0.02749,TR,33.0
5998,4474,Kani Paşa Caddesi,0.67304,TR,29.2
5999,4478,Aydın Caddesi,0.02088,TR,28.0
6000,4477,Telsizler Caddesi,0.0926,TR,28.6
6001,4467,Atlas Sokak/Özmen Sokak,0.04534,TR,20.0
6002,4468,Nadire Caddesi,0.89751,TR,21.6
6003,4469,Aydın Caddesi,0.21984,TR,32.4
6004,4472,Kani Paşa Caddesi,0.02335,TR,32.0
6005,4471,Atlas Sokak,1.28195,TR,28.1
6006,4477,Telsizler Caddesi,0.01557,TR,29.0
6007,4478,Aydın Caddesi,0.09791,TR,27.5
6008,4474,Kani Paşa Caddesi,0.01614,TR,27.0
6009,4475,Uğur Mumcu Sokak,0.80184,TR,27.7
6010,4481,Samandıra Caddesı 3,0.04105,TR,37.7
6011,4486,Çömlekçi Sokak (Kuzey),0.0305,TR,21.0
6012,4485,Üçnar Yolu Sokak,0.03876,TR,21.0
6013,4484,Çömlekçi Sokak (Güney),0.05812,TR,17.0
6014,4484,Çömlekçi Sokak (Güney),0.01262,TR,21.0
6015,4485,Üçnar Yolu Sokak,0.0455,TR,18.0
6016,4486,Çömlekçi Sokak (Kuzey),0.06927,TR,22.4
6017,4481,Samandıra Caddesı 3,0.0282,TR,40.7
6018,4482,Alptekin Caddesi,0.18644,TR,43.2
6019,4488,Su Sokak/Kağrıcı Yolu Caddesi,0.00923,TR,31.0
6020,4489,Turgut Özal Bulvarı,0.07603,TR,29.5
6021,4491,Turgut Özal Bulvarı,0.0293,TR,30.0
6022,4492,Alptekin Caddesi,0.10392,TR,34.7
6023,4492,Alptekin Caddesi,0.04078,TR,31.0
6024,4491,Turgut Özal Bulvarı,0.09392,TR,29.3
6025,4494,Tezcan Caddesi,0.00682,TR,30.0
6026,4495,Çetin Caddesi,0.04583,TR,30.8
6027,4495,Çetin Caddesi,0.00841,TR,38.0
6028,4494,Tezcan Caddesi,0.04424,TR,29.3
6029,4499,Sahur Sokak,0.03382,TR,50.0
6030,4498,Orhangazi Caddesi,0.21096,TR,25.0
6031,4497,Karadeniz Caddesi,0.08792,TR,27.6
6032,4497,Karadeniz Caddesi,0.04967,TR,26.0
6033,4498,Orhangazi Caddesi,0.03825,TR,29.0
6034,4499,Sahur Sokak,0.24478,TR,22.4
6035,4505,Çavuşbaşı Caddesi,0.04625,TR,21.0
