NID,PC,DE,LE,TY,FF
0,79,New North Rd,0.35762,TR,59.3
1,78,View Rd,0.18292,TR,40.9
2,77,Valley Rd/Walters Rd,0.44507,TR,40.6
3,76,Balmoral Rd,1.30512,TR,42.5
4,75,Landscape Rd,1.00921,TR,43.8
5,74,Mount Albert Rd,0.97581,TR,43.8
6,73,Denbigh Ave,0.5748,TR,39.4
7,8304,SH 20/South-Western Mtwy,0.25662,TR,38.2
8,72,Richardson Rd,1.02674,TR,47.2
9,71,Hillsborough Rd,1.21591,TR,44.5
10,39,Quay St/Tamaki Dr,0.03237,TR,36.0
11,40,Gladstone Rd,0.10496,TR,40.6
12,41,Parnell Rise,0.84534,TR,43.0
13,42,Grafton Rd/Stanley St,0.49973,TR,45.0
14,43,SH 1/Southern Mtwy/Wellesley St/Exit 3/Exit 4A,2.13318,TR,76.2
15,44,Newton Rd/Exit 5,0.41486,TR,80.0
16,45,St Lukes Rd/Great North Rd/Exit 6,2.64025,TR,80.0
17,46,Great North Rd,2.48939,TR,80.0
18,47,Rosebank Rd/Exit 11,1.94712,TR,86.6
19,48,Patiki Rd,0.94878,TR,95.6
20,49,Te Atatu Rd/Exit 14,1.7716,TR,93.6
21,50,Lincoln Rd/Selwood Rd Exit 16,2.12392,TR,89.4
22,51,Makora Rd/Royal Rd/Exit 18,1.87788,TR,85.0
23,52,SH 18/Hobsonville Rd,0.85443,TR,91.4
24,52,SH 18/Hobsonville Rd,0.65508,TR,97.5
25,51,Makora Rd/Royal Rd/Exit 18,1.40122,TR,90.4
26,50,Lincoln Rd/Selwood Rd Exit 16,2.13544,TR,85.5
27,49,Te Atatu Rd/Exit 14,2.01607,TR,92.2
28,48,Patiki Rd,1.32415,TR,94.9
29,47,Rosebank Rd/Exit 11,1.43564,TR,94.7
30,46,Great North Rd,2.63418,TR,93.2
31,45,St Lukes Rd/Great North Rd/Exit 6,2.10027,TR,89.8
32,44,Newton Rd/Exit 5,1.80832,TR,80.0
33,43,SH 1/Southern Mtwy/Wellesley St/Exit 3/Exit 4A,2.29773,TR,79.1
34,42,Grafton Rd/Stanley St,0.27488,TR,66.2
35,41,Parnell Rise,0.36297,TR,38.7
36,40,Gladstone Rd,0.89922,TR,46.3
37,39,Quay St/Tamaki Dr,0.08907,TR,29.1
38,81,Frederick St,0.01358,TR,40.0
39,82,SH 20/Southwestern Mtwy/Hendry Ave,0.22245,TR,42.2
40,83,SH 20/Southwestern Mtwy/Bel Air Dr,0.18535,TR,43.8
41,84,Herd Rd,0.4584,TR,45.8
42,85,Trafalgar St,0.09408,TR,41.4
43,85,Trafalgar St,0.03139,TR,35.0
44,84,Herd Rd,0.06269,TR,42.2
45,83,SH 20/Southwestern Mtwy/Bel Air Dr,0.53954,TR,47.8
46,82,SH 20/Southwestern Mtwy/Hendry Ave,0.15134,TR,41.0
47,81,Frederick St,0.19804,TR,45.5
48,71,Hillsborough Rd,0.03218,TR,33.0
49,72,Richardson Rd,1.21772,TR,44.5
50,8304,SH 20/South-Western Mtwy,1.17614,TR,48.7
51,73,Denbigh Ave,0.08981,TR,42.5
52,74,Mount Albert Rd,0.55955,TR,40.4
53,75,Landscape Rd,0.97581,TR,46.5
54,76,Balmoral Rd,1.08353,TR,43.7
55,77,Valley Rd/Walters Rd,1.2308,TR,44.3
56,78,View Rd,0.44507,TR,44.7
57,79,New North Rd,0.46253,TR,54.7
58,89,Manukau Rd,0.06655,TR,44.4
59,88,Mount Albert Rd,1.19714,TR,46.1
60,87,Trafalgar St,0.53831,TR,43.1
61,87,Trafalgar St,0.03152,TR,47.0
62,88,Mount Albert Rd,0.50678,TR,45.5
63,89,Manukau Rd,1.2637,TR,49.3
64,107,Symonds St/Mount Eden Rd,0.01746,TR,33.0
65,106,Dominion Rd/Ian McKinnon Dr,0.87843,TR,46.6
66,105,Bond St/Sandringham Rd,0.58943,TR,43.1
67,104,Morningside Dr,0.9355,TR,43.5
68,103,St Lukes Rd,0.97384,TR,45.7
69,102,Mount Albert Rd/Carrington Rd,1.26569,TR,44.3
70,101,Richardson Rd/Woodward Rd,0.73987,TR,41.7
71,100,Hendon Ave,0.61473,TR,45.2
72,99,Blockhouse Bay Rd,0.57038,TR,38.9
73,97,Great South Rd/Alpers Ave/St Marks Rd,0.02809,TR,36.0
74,96,Owens Rd,0.34419,TR,43.5
75,95,Campbell Cres,1.17372,TR,47.1
76,94,Green Ln W,0.49364,TR,40.6
77,93,Pah Rd,0.67274,TR,47.7
78,92,Mount Albert Rd/Mount Smart Rd/Campbell Rd,1.42751,TR,44.8
79,91,Trafalgar St,0.52474,TR,44.0
80,91,Trafalgar St,0.03998,TR,37.0
81,92,Mount Albert Rd/Mount Smart Rd/Campbell Rd,0.51562,TR,41.9
82,93,Pah Rd,1.39257,TR,43.6
83,94,Green Ln W,0.71085,TR,43.5
84,95,Campbell Cres,0.65996,TR,46.1
85,96,Owens Rd,0.96929,TR,47.1
86,97,Great South Rd/Alpers Ave/St Marks Rd,0.37229,TR,41.6
87,114,Great North Rd,0.04347,TR,43.0
88,113,Rosebank Rd,0.84355,TR,48.9
89,112,St Jude St/New North Rd,0.28333,TR,39.7
90,111,Tiverton Rd/Wolverton St,1.04337,TR,42.0
91,110,Taylor St,1.76523,TR,48.0
92,109,Donovan St/Kinross St/Heaphy St,0.15362,TR,35.2
93,99,Blockhouse Bay Rd,0.01241,TR,39.0
94,100,Hendon Ave,0.55797,TR,42.0
95,101,Richardson Rd/Woodward Rd,0.61473,TR,45.2
96,102,Mount Albert Rd/Carrington Rd,0.79495,TR,40.8
97,103,St Lukes Rd,1.29129,TR,46.5
98,104,Morningside Dr,0.89317,TR,47.4
99,105,Bond St/Sandringham Rd,1.02614,TR,42.1
100,106,Dominion Rd/Ian McKinnon Dr,0.9196,TR,48.1
101,107,Symonds St/Mount Eden Rd,0.47509,TR,39.4
102,109,Donovan St/Kinross St/Heaphy St,0.03043,TR,29.9
103,110,Taylor St,0.17829,TR,43.2
104,111,Tiverton Rd/Wolverton St,1.71167,TR,46.5
105,112,St Jude St/New North Rd,1.04337,TR,41.5
106,113,Rosebank Rd,0.28333,TR,41.8
107,114,Great North Rd,0.84355,TR,47.4
108,122,Great North Rd,0.04728,TR,36.0
109,121,Margan Ave,0.32438,TR,41.2
110,120,Parker Ave,0.88188,TR,48.3
111,119,Pleasant Rd,0.93486,TR,48.4
112,118,Golf Rd,0.36841,TR,48.1
113,117,Godley Rd,0.95135,TR,49.6
114,116,Atkinson Rd/Huia Rd/Scenic Dr,0.86438,TR,39.6
115,116,Atkinson Rd/Huia Rd/Scenic Dr,0.03243,TR,22.5
116,117,Godley Rd,0.85756,TR,41.0
117,118,Golf Rd,0.94053,TR,48.9
118,119,Pleasant Rd,0.46018,TR,45.6
119,120,Parker Ave,0.82025,TR,49.2
120,121,Margan Ave,0.88188,TR,49.0
121,122,Great North Rd,0.37166,TR,36.5
122,124,Great North Rd,0.03079,TR,36.0
123,125,Rimu St,0.23556,TR,46.7
124,126,Ash St,0.95096,TR,49.8
125,126,Ash St,0.03562,TR,50.0
126,125,Rimu St,0.92418,TR,47.1
127,124,Great North Rd,0.26635,TR,36.8
128,130,Great North Rd,0.01594,TR,49.0
129,129,Rosebank Rd,0.37015,TR,43.4
130,128,Rata St,1.06221,TR,49.9
131,128,Rata St,0.01705,TR,50.0
132,129,Rosebank Rd,1.09687,TR,49.2
133,130,Great North Rd,0.32534,TR,48.5
134,164,Connaught St,0.02432,TR,49.0
135,163,Taupo St,0.8271,TR,49.5
136,162,Stottholm Rd,1.07847,TR,49.3
137,161,Titirangi Rd,0.8217,TR,47.1
138,161,Titirangi Rd,0.02689,TR,40.0
139,162,Stottholm Rd,0.79481,TR,48.4
140,163,Taupo St,1.07847,TR,49.7
141,164,Connaught St,0.85143,TR,50.0
142,172,Great North Rd,0.02904,TR,43.0
143,171,Railroad Crossing,0.47344,TR,44.6
144,170,Clark St/Astley Ave,0.32045,TR,35.5
145,169,Links Rd,0.74209,TR,47.2
146,168,Golf Rd,0.70054,TR,46.1
147,167,Kinross St,0.45535,TR,46.9
148,166,Godley Rd/Connaught St,0.14605,TR,44.6
149,166,Godley Rd/Connaught St,0.05375,TR,50.0
150,167,Kinross St,0.12334,TR,41.8
151,168,Golf Rd,0.48428,TR,48.1
152,169,Links Rd,0.63642,TR,46.7
153,170,Clark St/Astley Ave,0.74209,TR,41.6
154,171,Railroad Crossing,0.32045,TR,40.5
155,172,Great North Rd,0.50248,TR,41.7
156,159,Newton Rd/Ponsonby Rd,0.01967,TR,35.0
157,158,Bond St,0.95577,TR,45.5
158,157,Crummer Rd,0.59824,TR,46.1
159,156,Surrey Cres,0.314,TR,34.4
160,155,SH 16/Northwestern Mtwy/Stadium Rd,0.91335,TR,41.9
161,154,St Lukes Rd,0.27899,TR,39.6
162,153,Motions Rd,0.57388,TR,48.8
163,152,Carrington Rd/Point Chevalier Rd,0.93452,TR,43.8
164,151,SH 16/Northwestern Mtwy,0.6415,TR,48.5
165,150,Blockhouse Bay Rd,1.46976,TR,49.8
166,149,Ash St,0.7815,TR,47.6
167,148,Rosebank Rd,0.25547,TR,38.8
168,147,St Jude St/St Georges Rd,0.50731,TR,36.5
169,146,Portage Rd,0.90702,TR,47.0
170,145,Totara Ave,0.99257,TR,34.2
171,144,Titirangi Rd/Rata St,0.29548,TR,35.5
172,143,Fruitvale Rd,0.74961,TR,47.2
173,142,West Coast Rd,0.44012,TR,44.4
174,141,Archibald Rd,0.13261,TR,42.7
175,140,Glenview Rd/Sabulite Rd,0.89981,TR,47.6
176,139,Hepburn Rd,0.64428,TR,48.6
177,138,View Rd,0.66696,TR,49.1
178,137,Te Atatu Rd/Norcross Ave,0.88767,TR,49.3
179,136,McLeod Rd,0.66301,TR,49.4
180,135,Edmonton Rd/Edsel St,0.44929,TR,42.8
181,134,Railside Ave/Ratanui St,0.31032,TR,25.0
182,133,Henderson Vally Rd/Alderman Dr,0.17309,TR,32.6
183,132,Lincoln Rd/Swanson Rd,0.46653,TR,40.7
184,175,Blockhouse Bay Rd/Heaphy St,0.0205,TR,29.3
185,174,Portage Rd,1.19349,TR,48.1
186,178,Lynbrooke Ave,0.01607,TR,45.0
187,177,Blockhouse Bay Rd/Kinross St,1.0255,TR,45.2
188,174,Portage Rd,0.04813,TR,36.7
189,175,Blockhouse Bay Rd/Heaphy St,1.19924,TR,48.2
190,177,Blockhouse Bay Rd/Kinross St,0.0272,TR,34.3
191,178,Lynbrooke Ave,1.00946,TR,48.9
192,183,Richardson Rd,0.0452,TR,36.4
193,182,Griffen Park Rd/Kimber Hall Ave,0.97226,TR,49.3
194,181,Hillsborough Rd,0.28707,TR,46.5
195,180,Lynbrooke Ave/Boundary Rd,0.48633,TR,46.4
196,180,Lynbrooke Ave/Boundary Rd,0.03786,TR,47.0
197,181,Hillsborough Rd,0.44846,TR,48.7
198,182,Griffen Park Rd/Kimber Hall Ave,0.27731,TR,49.9
199,183,Richardson Rd,0.98473,TR,47.4
200,132,Lincoln Rd/Swanson Rd,0.05106,TR,40.1
201,133,Henderson Vally Rd/Alderman Dr,0.41546,TR,43.4
202,134,Railside Ave/Ratanui St,0.17081,TR,25.8
203,135,Edmonton Rd/Edsel St,0.30564,TR,22.6
204,136,McLeod Rd,0.44929,TR,45.5
205,137,Te Atatu Rd/Norcross Ave,0.69387,TR,47.5
206,138,View Rd,0.87179,TR,48.3
207,139,Hepburn Rd,0.66696,TR,49.0
208,140,Glenview Rd/Sabulite Rd,0.64428,TR,49.0
209,141,Archibald Rd,0.89981,TR,49.5
210,142,West Coast Rd,0.13261,TR,44.7
211,143,Fruitvale Rd,0.44012,TR,48.0
212,144,Titirangi Rd/Rata St,0.8201,TR,44.7
213,145,Totara Ave,0.31666,TR,37.3
214,146,Portage Rd,0.9009,TR,37.5
215,147,St Jude St/St Georges Rd,0.93293,TR,46.2
216,148,Rosebank Rd,0.44867,TR,33.2
217,149,Ash St,0.32771,TR,35.3
218,150,Blockhouse Bay Rd,0.74663,TR,49.1
219,151,SH 16/Northwestern Mtwy,1.73437,TR,49.6
220,152,Carrington Rd/Point Chevalier Rd,0.40457,TR,45.3
221,153,Motions Rd,0.88966,TR,46.4
222,154,St Lukes Rd,0.65952,TR,45.2
223,155,SH 16/Northwestern Mtwy/Stadium Rd,0.30055,TR,44.2
224,156,Surrey Cres,0.84836,TR,44.8
225,157,Crummer Rd,0.27178,TR,38.0
226,158,Bond St,0.59824,TR,41.9
227,159,Newton Rd/Ponsonby Rd,0.97544,TR,42.5
228,191,Mount Albert Rd,0.01931,TR,33.0
229,190,Herd Rd/Carr Rd,0.73756,TR,45.9
230,189,SH 20/Southwestern Mtwy/Hugh Watt Dr,0.34005,TR,35.7
231,188,Richardson Rd,1.14729,TR,49.1
232,187,Dominion Rd,1.55999,TR,49.6
233,186,The Ave,1.23126,TR,49.0
234,185,White Swan Rd,0.73335,TR,49.3
235,185,White Swan Rd,0.09589,TR,47.5
236,186,The Ave,0.64884,TR,49.4
237,187,Dominion Rd,1.26914,TR,49.5
238,188,Richardson Rd,1.51072,TR,49.8
239,189,SH 20/Southwestern Mtwy/Hugh Watt Dr,1.32085,TR,45.6
240,190,Herd Rd/Carr Rd,0.1715,TR,39.9
241,191,Mount Albert Rd,0.75688,TR,44.2
242,208,Campbell Rd/Manukau Rd,0.03314,TR,31.4
243,207,Selwyn St,0.50878,TR,47.4
244,206,Onehunga Mall,0.22125,TR,41.1
245,205,Mays Rd,0.80362,TR,47.8
246,204,Captain Springs Rd,0.5681,TR,50.0
247,203,Rockfield Rd,0.57786,TR,47.4
248,201,New North Rd,0.0292,TR,39.0
249,200,Owairaka Ave,1.49973,TR,48.5
250,199,Sandringham Rd,0.70379,TR,43.0
251,198,Dominion Rd,1.12058,TR,45.6
252,197,Frost Rd,0.97474,TR,45.8
253,196,Mount Eden Rd/Warren Ave,0.6919,TR,45.3
254,195,Hillsborough Rd,0.35254,TR,43.0
255,194,Pah Rd,0.62768,TR,44.8
256,193,Manukau Rd,0.6326,TR,40.7
257,203,Rockfield Rd,0.04823,TR,43.0
258,204,Captain Springs Rd,0.52963,TR,48.0
259,205,Mays Rd,0.61914,TR,48.3
260,206,Onehunga Mall,0.7639,TR,44.0
261,207,Selwyn St,0.22125,TR,43.4
262,208,Campbell Rd/Manukau Rd,0.53369,TR,41.3
263,193,Manukau Rd,0.02396,TR,26.3
264,194,Pah Rd,0.59802,TR,39.6
265,195,Hillsborough Rd,0.66012,TR,44.7
266,196,Mount Eden Rd/Warren Ave,0.3425,TR,39.4
267,197,Frost Rd,0.6695,TR,45.5
268,198,Dominion Rd,0.97474,TR,43.4
269,199,Sandringham Rd,1.17391,TR,44.0
270,200,Owairaka Ave,0.65047,TR,45.8
271,201,New North Rd,1.52893,TR,46.3
272,251,Sandringham Rd,0.02929,TR,37.0
273,250,New North Rd,1.25359,TR,46.0
274,249,SH 16/Northwestern Mtwy/Great North Rd,1.09209,TR,48.4
275,249,SH 16/Northwestern Mtwy/Great North Rd,0.05253,TR,40.5
276,250,New North Rd,1.08228,TR,47.1
277,251,Sandringham Rd,1.22704,TR,43.8
278,256,St Andrews Rd,0.03311,TR,45.0
279,255,Mount Eden Rd,0.56925,TR,46.4
280,254,Dominion Rd,1.15393,TR,46.6
281,253,Sandringham Rd,0.80179,TR,45.5
282,253,Sandringham Rd,0.03788,TR,37.0
283,254,Dominion Rd,0.82317,TR,43.4
284,255,Mount Eden Rd,1.1611,TR,47.4
285,256,St Andrews Rd,0.53491,TR,47.7
286,265,Remuera Rd,0.05938,TR,38.7
287,264,Peach Pde,0.50434,TR,45.0
288,263,Ascot Ave,0.19486,TR,39.7
289,262,SH 1/Southern Mtwy,0.51198,TR,38.7
290,261,Great South Rd,0.28593,TR,37.5
291,260,Puriri Dr/Pohutukawa Dr,0.74537,TR,47.2
292,259,Manukau Rd,1.09784,TR,48.9
293,258,St Andrews Rd,0.80035,TR,48.2
294,269,Great North Rd,0.05358,TR,37.3
295,268,Woodward Rd,1.1283,TR,48.2
296,267,New North Rd,0.45268,TR,40.7
297,267,New North Rd,0.02991,TR,35.0
298,268,Woodward Rd,0.42277,TR,47.6
299,269,Great North Rd,1.18188,TR,46.3
300,258,St Andrews Rd,0.03411,TR,47.0
301,259,Manukau Rd,0.86117,TR,40.9
302,260,Puriri Dr/Pohutukawa Dr,0.99619,TR,49.9
303,261,Great South Rd,0.74537,TR,43.4
304,262,SH 1/Southern Mtwy,0.37737,TR,38.7
305,263,Ascot Ave,0.42007,TR,45.5
306,264,Peach Pde,0.19486,TR,45.8
307,265,Remuera Rd,0.56373,TR,43.1
308,284,George St/Sarawia St,0.04527,TR,40.0
309,283,Davis Cres,0.10548,TR,33.7
310,282,Khyber Pass Rd,0.30492,TR,30.4
311,281,Remuera Rd,0.2872,TR,32.0
312,280,Alpers Ave/Great South Rd/St Marks Rd,0.5959,TR,33.0
313,280,Alpers Ave/Great South Rd/St Marks Rd,0.04331,TR,38.0
314,281,Remuera Rd,0.58813,TR,41.0
315,282,Khyber Pass Rd,0.25166,TR,32.9
316,283,Davis Cres,0.34226,TR,34.9
317,284,George St/Sarawia St,0.12557,TR,37.4
318,278,Broadway,0.06311,TR,28.2
319,277,St Marks Rd,0.42557,TR,35.1
320,276,Market Rd,1.08628,TR,45.6
321,275,Portland Rd,0.13125,TR,41.5
322,274,Victoria Ave,0.58067,TR,38.5
323,273,Ascot Ave/Orakei Rd,0.40019,TR,42.7
324,272,Green Ln E,0.51118,TR,45.3
325,271,Meadowbank Rd,1.79828,TR,47.3
326,291,Broadway,0.0247,TR,32.0
327,290,Crowhurst St/Suiter St,0.2274,TR,31.3
328,289,Mountain Rd,0.4537,TR,39.9
329,288,SH 1/Southern Mtwy/Boston Rd,0.31249,TR,38.4
330,287,Grafton Rd/Nugent St,0.27563,TR,39.3
331,286,Symonds St,0.30083,TR,36.4
332,286,Symonds St,0.0367,TR,37.0
333,287,Grafton Rd/Nugent St,0.26412,TR,38.9
334,288,SH 1/Southern Mtwy/Boston Rd,0.37875,TR,39.8
335,289,Mountain Rd,0.20938,TR,34.3
336,290,Crowhurst St/Suiter St,0.4537,TR,41.6
337,291,Broadway,0.2521,TR,30.0
338,271,Meadowbank Rd,0.05499,TR,48.0
339,272,Green Ln E,1.74329,TR,45.6
340,273,Ascot Ave/Orakei Rd,0.51118,TR,44.9
341,274,Victoria Ave,0.40019,TR,38.6
342,275,Portland Rd,0.58067,TR,44.0
343,276,Market Rd,0.13125,TR,40.0
344,277,St Marks Rd,1.08628,TR,46.7
345,278,Broadway,0.48868,TR,33.2
346,295,Symonds St,0.02318,TR,31.0
347,296,Ian McKinnon Dr/Piwakawaka St,0.4298,TR,40.5
348,294,SH 16/Northwestern Mtwy,0.31511,TR,42.7
349,293,Great North Rd/Karangahape Rd,0.16886,TR,34.7
350,301,SH 1/Southern Mtwy/Symonds St,0.01574,TR,30.0
351,300,Queen St/Upper Queen St,0.22327,TR,28.3
352,299,Pitt St/Mercury Ln,0.1786,TR,23.4
353,298,Ponsonby Rd/Newton Rd,0.62717,TR,29.0
354,293,Great North Rd/Karangahape Rd,0.02235,TR,33.0
355,294,SH 16/Northwestern Mtwy,0.32159,TR,43.2
356,296,Ian McKinnon Dr/Piwakawaka St,0.14002,TR,44.1
357,295,Symonds St,0.45298,TR,37.4
358,298,Ponsonby Rd/Newton Rd,0.03775,TR,32.0
359,299,Pitt St/Mercury Ln,0.58942,TR,28.0
360,300,Queen St/Upper Queen St,0.2348,TR,26.3
361,301,SH 1/Southern Mtwy/Symonds St,0.18281,TR,22.8
362,309,Waterloo Quadrant/Alten Rd,0.02863,TR,30.0
363,308,Grafton Rd,0.23733,TR,29.4
364,307,Wellesley St,0.29871,TR,30.0
365,306,SH 1/Southern Mtwy/Karangahape Rd/Grafton Brg,0.64684,TR,29.6
366,305,SH 1/Southern Mtwy/Alex Evans St,0.33297,TR,39.7
367,304,Newton Rd/Khyber Pass Rd,0.35566,TR,35.2
368,303,New North Rd/Mount Eden Rd,0.10588,TR,31.1
369,247,Manukau Rd/Broadway/St Marks Rd,0.03356,TR,38.0
370,246,Market Rd,1.03432,TR,45.8
371,245,Green Ln,1.2126,TR,46.2
372,244,Campbell Rd/Main Hwy,0.68359,TR,43.9
373,243,SH 1/Southern Mtwy/Puriri Ave,1.21771,TR,48.7
374,242,Station Rd,0.65978,TR,48.0
375,241,Penrose Rd,0.69071,TR,47.7
376,240,South Eastern Hwy,0.89399,TR,46.5
377,239,Sylvia Park Rd,1.13064,TR,49.6
378,238,Portage Rd,1.22775,TR,47.9
379,237,Princes St,0.73735,TR,42.2
380,236,Atkinson Ave/High St,0.60859,TR,27.2
381,235,Mangere Rd,0.68451,TR,44.3
382,234,Tamaki Brg,0.637,TR,45.8
383,233,Bairds Rd,0.3568,TR,45.4
384,232,East Tamaki Rd,1.39311,TR,45.3
385,231,St George St/Tui Rd,0.71307,TR,38.3
386,230,Reagan Rd/Puhinui Rd,1.49814,TR,47.2
387,229,Te Irirangi Dr/Cavendish Dr,0.67992,TR,45.6
388,228,SH 1/SH 20/Redoubt Rd/Wiri Station Rd,1.13778,TR,45.1
389,227,Browns Rd/Orams Rd,1.60539,TR,55.0
390,226,Hill Rd,1.37728,TR,47.3
391,225,Weymouth Rd/Alfriston Rd,0.39376,TR,35.8
392,224,Mahia Rd,1.21243,TR,48.2
393,223,SH 1/Southern Mtwy/Spartan Rd,0.73817,TR,44.1
394,222,Manuroa Rd/Beaumaris Way,0.47263,TR,47.9
395,221,Longford Park Dr/Walters Rd,1.62673,TR,48.2
396,220,Queen St,1.68474,TR,46.2
397,219,Broadway/Elliot St,0.17389,TR,30.4
398,218,Wood St,0.40066,TR,30.5
399,217,Beach Rd/Settlement Rd,0.68833,TR,41.2
400,216,Sutton Rd,2.98276,TR,49.5
401,215,Norrie Rd/Waihoehoe Rd,0.79404,TR,48.6
402,214,SH 1/Southern Mtwy,0.7722,TR,50.9
403,213,Karaka Rd,0.57936,TR,59.7
404,212,Ararimu Rd,3.98101,TR,90.0
405,211,Bombay Rd,4.31071,TR,96.1
406,210,Mill Rd,1.97427,TR,83.5
407,16496,SH 1/Southern Mtwy,0.39432,TR,83.8
408,16496,SH 1/Southern Mtwy,0.03285,TR,100.0
409,210,Mill Rd,0.39552,TR,72.4
410,211,Bombay Rd,1.94569,TR,90.8
411,212,Ararimu Rd,4.31071,TR,96.6
412,213,Karaka Rd,4.0352,TR,90.0
413,214,SH 1/Southern Mtwy,0.74767,TR,60.9
414,215,Norrie Rd/Waihoehoe Rd,0.58221,TR,51.5
415,216,Sutton Rd,0.76829,TR,49.3
416,217,Beach Rd/Settlement Rd,3.0386,TR,48.6
417,218,Wood St,0.65469,TR,43.4
418,219,Broadway/Elliot St,0.37846,TR,28.6
419,220,Queen St,0.17389,TR,27.2
420,221,Longford Park Dr/Walters Rd,1.71235,TR,45.9
421,222,Manuroa Rd/Beaumaris Way,1.65727,TR,46.1
422,223,SH 1/Southern Mtwy/Spartan Rd,0.73975,TR,42.3
423,224,Mahia Rd,0.41277,TR,44.9
424,225,Weymouth Rd/Alfriston Rd,1.21243,TR,46.0
425,226,Hill Rd,0.39376,TR,34.4
426,227,Browns Rd/Orams Rd,1.42833,TR,46.2
427,228,SH 1/SH 20/Redoubt Rd/Wiri Station Rd,2.04758,TR,49.0
428,229,Te Irirangi Dr/Cavendish Dr,0.71194,TR,42.6
429,230,Reagan Rd/Puhinui Rd,0.67284,TR,43.4
430,231,St George St/Tui Rd,1.43828,TR,47.4
431,232,East Tamaki Rd,0.71307,TR,35.0
432,233,Bairds Rd,1.45282,TR,46.7
433,234,Tamaki Brg,0.39018,TR,45.9
434,235,Mangere Rd,0.57732,TR,43.5
435,236,Atkinson Ave/High St,0.65111,TR,42.2
436,237,Princes St,0.61806,TR,27.8
437,238,Portage Rd,0.74307,TR,37.5
438,239,Sylvia Park Rd,1.27458,TR,48.7
439,240,South Eastern Hwy,1.1436,TR,48.1
440,241,Penrose Rd,0.87574,TR,47.7
441,242,Station Rd,0.64503,TR,45.8
442,243,SH 1/Southern Mtwy/Puriri Ave,0.73596,TR,48.9
443,244,Campbell Rd/Main Hwy,1.24867,TR,47.1
444,245,Green Ln,0.55332,TR,42.9
445,246,Market Rd,1.2126,TR,47.4
446,247,Manukau Rd/Broadway/St Marks Rd,1.06788,TR,44.8
447,312,Beach Rd,0.02174,TR,30.0
448,311,Waterloo Quadrant/Alten Rd,0.5619,TR,29.8
449,311,Waterloo Quadrant/Alten Rd,0.01117,TR,30.0
450,312,Beach Rd,0.57248,TR,29.3
451,317,St Heliers Bay Rd,0.02825,TR,36.0
452,316,Felton Mathew Ave,0.30542,TR,46.6
453,315,College Rd,0.47464,TR,45.9
454,314,Meadowbank Rd,1.68736,TR,48.0
455,314,Meadowbank Rd,0.01878,TR,47.0
456,315,College Rd,1.67175,TR,47.4
457,316,Felton Mathew Ave,0.45245,TR,47.6
458,317,St Heliers Bay Rd,0.33367,TR,42.9
459,303,New North Rd/Mount Eden Rd,0.0238,TR,29.0
460,304,Newton Rd/Khyber Pass Rd,0.12141,TR,26.1
461,305,SH 1/Southern Mtwy/Alex Evans St,0.3168,TR,36.5
462,306,SH 1/Southern Mtwy/Karangahape Rd/Grafton Brg,0.33297,TR,38.8
463,307,Wellesley St,0.67163,TR,30.0
464,308,Grafton Rd,0.27392,TR,30.0
465,309,Waterloo Quadrant/Alten Rd,0.26596,TR,29.4
466,321,Tamaki Dr,0.02171,TR,37.0
467,320,Kepa Rd,1.46729,TR,44.5
468,319,St Heliers Bay Rd,1.15712,TR,45.5
469,319,St Heliers Bay Rd,0.02591,TR,38.0
470,320,Kepa Rd,1.19537,TR,45.8
471,321,Tamaki Dr,1.42484,TR,45.3
472,328,Tamaki Dr,0.02942,TR,33.0
473,327,Purewa Brg,1.29305,TR,47.4
474,325,Kohimarama Rd,0.03306,TR,34.0
475,324,Patteson Ave,0.66662,TR,45.7
476,323,Purewa Brg,1.62816,TR,48.3
477,323,Purewa Brg,0.01628,TR,38.0
478,324,Patteson Ave,1.61927,TR,48.6
479,325,Kohimarama Rd,0.67589,TR,45.5
480,327,Purewa Brg,0.02626,TR,35.9
481,328,Tamaki Dr,1.30672,TR,46.7
482,341,SH 16/Northwestern Mtwy/The Strand,0.03069,TR,39.0
483,340,Britomart Pl,1.17353,TR,38.4
484,339,Lower Albert St,0.48994,TR,25.5
485,338,Lower Hobson St,0.15303,TR,26.3
486,338,Lower Hobson St,0.04857,TR,24.8
487,339,Lower Albert St,0.12228,TR,23.0
488,340,Britomart Pl,0.47211,TR,29.6
489,341,SH 16/Northwestern Mtwy/The Strand,1.19837,TR,37.8
490,347,SH 1/Southern Mtwy/Beaumont St,0.0535,TR,40.0
491,346,Halsey St,0.27835,TR,29.2
492,345,Nelson St/Sturdee St/Hobson St,0.43947,TR,37.2
493,344,Hobson St/Lower Hobson St,0.20097,TR,29.5
494,359,Mayoral Dr/Vincent St,0.02026,TR,28.0
495,358,Hobson St,0.07961,TR,19.2
496,357,Nelson St,0.14372,TR,26.2
497,356,Union St,0.15613,TR,31.1
498,343,Albert St/Lower Albert St,0.01912,TR,29.0
499,344,Hobson St/Lower Hobson St,0.17041,TR,36.4
500,345,Nelson St/Sturdee St/Hobson St,0.25998,TR,35.9
501,346,Halsey St,0.38483,TR,37.1
502,347,SH 1/Southern Mtwy/Beaumont St,0.33594,TR,37.4
503,349,Quay St,0.03748,TR,30.0
504,350,Fanshawe St/Sturdee St,0.34343,TR,33.2
505,351,Victoria St W,0.2631,TR,30.1
506,352,Wellesley St W,0.2183,TR,30.4
507,353,Cook St,0.21922,TR,35.8
