NID,PC,DE,LE,TY,FF
3054,17227,Park Ave,0.33466,TR,10.75
3055,15365,RT-440/Sycamore Rd,0.07207,TR,29.83
3056,15364,CR-501/JF Kennedy Blvd/Kennedy Blvd,0.27148,TR,21.0
3057,17226,Park Ave,0.01435,TR,20.51
3058,15360,3rd Ave,0.18791,TR,10.25
3059,15359,2nd Ave,0.13206,TR,12.92
3060,15358,Queensboro Brg-Upper LVL,0.05776,TR,12.12
3061,15357,1st Ave,0.08432,TR,9.63
3062,15356,York Ave,0.13594,TR,8.51
3063,24579,FDR Dr/Marginal St,0.13958,TR,15.1
3064,15364,CR-501/JF Kennedy Blvd/Kennedy Blvd,0.0325,TR,20.88
3065,15365,RT-440/Sycamore Rd,0.17516,TR,26.35
3066,15379,Queens Blvd,0.02435,TR,15.53
3067,15378,I-278/Bqe/Laurel Hill Blvd,0.02163,TR,17.4
3068,17230,Maurice Ave,0.3114,TR,15.91
3069,15376,I-278/Bqe/RT-25/Queens Blvd/66th St,0.19264,TR,16.65
3070,15375,I-278/Bqe/Laurel Hill Blvd,0.08412,TR,16.71
3071,17229,Maurice Ave,0.32169,TR,15.29
3072,17228,Jay Ave/Hamilton Pl,0.61421,TR,19.7
3073,15374,I-278/Brooklyn Queens Expy/6th Ave,0.02944,TR,19.88
3074,15373,7th Ave/Henry Peter Sq,0.11799,TR,19.64
3075,15372,Fort Hamilton Pky,0.37139,TR,15.97
3076,15371,14th Ave,0.66339,TR,22.0
3077,15370,18th Ave/Christoforo Colombo Blvd,0.61447,TR,21.19
3078,15369,Bay Pky,0.58814,TR,20.38
3079,30650,Dahill Rd,0.484,TR,20.57
3080,17230,Maurice Ave,0.029,TR,14.29
3081,15378,I-278/Bqe/Laurel Hill Blvd,0.2824,TR,13.67
3082,15368,Avenue P,0.01021,TR,19.88
3083,30650,Dahill Rd,0.05973,TR,12.43
3084,15369,Bay Pky,0.484,TR,20.13
3085,15370,18th Ave/Christoforo Colombo Blvd,0.58814,TR,21.69
3086,15371,14th Ave,0.61447,TR,22.06
3087,15372,Fort Hamilton Pky,0.66339,TR,21.75
3088,15373,7th Ave/Henry Peter Sq,0.37139,TR,21.44
3089,15374,I-278/Brooklyn Queens Expy/6th Ave,0.14743,TR,13.48
3090,17228,Jay Ave/Hamilton Pl,0.02196,TR,22.99
3091,17229,Maurice Ave,0.5475,TR,21.31
3092,15375,I-278/Bqe/Laurel Hill Blvd,0.37857,TR,15.84
3093,15376,I-278/Bqe/RT-25/Queens Blvd/66th St,0.0544,TR,14.6
3094,30651,Woodside Ave,0.16547,TR,14.79
3095,15377,Roosevelt Ave/65th St,0.18028,TR,12.68
3096,15387,4th Ave,0.01801,TR,19.26
3097,15386,Leif Ericson Sq/Shore Road Dr,0.10579,TR,18.02
3098,15385,6th Ave,0.18903,TR,13.79
3099,15384,7th Ave/Eirik Pl/Erik Pl,0.10156,TR,13.36
3100,15383,Belt Pky/L Ericson Dr/Shore Road Dr,0.00878,TR,24.85
3101,15382,L Ericson Sq/Shore Road Dr/4th Ave,0.3149,TR,17.9
3102,15384,7th Ave/Eirik Pl/Erik Pl,0.02065,TR,18.02
3103,15385,6th Ave,0.08091,TR,14.29
3104,15386,Leif Ericson Sq/Shore Road Dr,0.15892,TR,17.46
3105,15380,6th Ave,0.01756,TR,19.26
3106,15381,Leif Ericson Sq/Shore Road Dr,0.16394,TR,16.53
3107,15382,L Ericson Sq/Shore Road Dr/4th Ave,0.13953,TR,16.84
3108,15383,Belt Pky/L Ericson Dr/Shore Road Dr,0.30253,TR,24.85
3109,15389,RT-25/Queens Blvd,0.01717,TR,21.75
3110,15388,Laurel Hill Blvd,0.06766,TR,16.16
3111,17231,Maurice Ave,0.32312,TR,15.35
3112,17231,Maurice Ave,0.02489,TR,14.29
3113,15388,Laurel Hill Blvd,0.29823,TR,13.79
3114,15389,RT-25/Queens Blvd,0.04072,TR,13.05
3115,15390,I-278/Bqe/RT-25A/Northern Blvd,0.03532,TR,19.26
3116,15391,I-278/Bqe W/Brooklyn Queens Expy W,0.02846,TR,24.85
3117,15392,30th Ave,0.38501,TR,15.66
3118,19440,Astoria Blvd,0.49507,TR,21.69
3119,15393,FDR Dr/Franklin D Roosevelt Dr,0.02996,TR,12.3
3120,15394,1st Ave,0.23437,TR,10.63
3121,15395,2nd Ave,0.14207,TR,9.32
3122,17232,Park Ave,0.33538,TR,12.3
3123,15396,York Ave,0.02734,TR,12.43
3124,15397,1st Ave,0.10735,TR,11.81
3125,15398,2nd Ave,0.14233,TR,13.42
3126,15398,2nd Ave,0.01653,TR,16.16
3127,15397,1st Ave,0.12579,TR,14.66
3128,15396,York Ave,0.13469,TR,10.69
3129,15402,Kew Forest Ln,0.00837,TR,16.16
3130,15401,Austin St,0.07783,TR,14.35
3131,15399,FDR Dr/Franklin D Roosevelt Dr,0.13956,TR,15.66
3132,15400,York Ave,0.12808,TR,6.71
3133,24582,1st Ave,0.13489,TR,9.94
3134,24583,2nd Ave,0.14311,TR,9.32
3135,17233,Park Ave,0.33408,TR,11.25
3136,15404,Queens Blvd Frontage,0.02546,TR,17.09
3137,15403,Kew Forest Ln,0.04903,TR,17.4
3138,15401,Austin St,0.00793,TR,21.13
3139,15402,Kew Forest Ln,0.07827,TR,15.41
3140,15403,Kew Forest Ln,0.01107,TR,14.91
3141,15404,Queens Blvd Frontage,0.06342,TR,12.43
3142,15409,RT-9A/Henry Hudson Pky,0.12762,TR,12.8
3143,15408,Broadway,0.17697,TR,14.29
3144,15407,Amsterdam Ave,0.09365,TR,11.31
3145,50971,Columbus Ave,0.16917,TR,11.56
3146,50971,Columbus Ave,0.01093,TR,17.4
3147,15407,Amsterdam Ave,0.15824,TR,12.74
3148,15408,Broadway,0.10459,TR,9.32
3149,15409,RT-9A/Henry Hudson Pky,0.29497,TR,17.34
3150,30652,Columbus Ave,0.16884,TR,11.56
3151,15418,Central Park W,0.17131,TR,16.53
3152,15418,Central Park W,0.02134,TR,14.91
3153,30652,Columbus Ave,0.14996,TR,13.05
3154,15423,4th Ave,0.04398,TR,9.57
3155,15422,I-278/Dahlgren Pl/Gatling Pl,0.23892,TR,13.11
3156,15421,7th Ave,0.18409,TR,16.53
3157,15421,7th Ave,0.04949,TR,18.21
3158,15422,I-278/Dahlgren Pl/Gatling Pl,0.1934,TR,14.17
3159,15423,4th Ave,0.22409,TR,14.54
3160,15410,FDR Dr Frontage,0.0147,TR,18.64
3161,15411,1st Ave,0.2772,TR,11.06
3162,15412,2nd Ave,0.14265,TR,12.12
3163,15413,Park Ave,0.33624,TR,13.05
3164,15414,5th Ave,0.18366,TR,13.86
3165,15415,Central Park W,0.60429,TR,22.87
3166,15428,RT-9A/Henry Hudson Pky/Riverside Dr,0.01185,TR,17.4
3167,15427,Broadway,0.21157,TR,12.61
3168,17234,Park Ave,0.0131,TR,18.02
3169,15426,2nd Ave,0.32105,TR,10.75
3170,15425,1st Ave,0.14343,TR,10.81
3171,15424,FDR Dr/FDR Dr Frontage,0.15667,TR,9.57
3172,15415,Central Park W,0.02462,TR,19.88
3173,15414,5th Ave,0.57966,TR,22.74
3174,15413,Park Ave,0.19929,TR,13.73
3175,15412,2nd Ave,0.32061,TR,13.11
3176,15411,1st Ave,0.14265,TR,16.28
3177,15410,FDR Dr Frontage,0.29191,TR,14.91
3178,15433,5th Ave/97th St,0.01686,TR,16.78
3179,15432,Park Ave,0.18181,TR,14.17
3180,15431,2nd Ave,0.32115,TR,11.56
3181,15430,1st Ave,0.14126,TR,18.95
3182,15429,FDR Dr/FDR Dr Frontage,0.06199,TR,12.43
3183,15436,RT-9A/Henry Hudson Pky,0.06688,TR,24.85
3184,15435,Broadway,0.21975,TR,15.1
3185,15434,Central Park W,0.51593,TR,16.84
3186,15429,FDR Dr/FDR Dr Frontage,0.0198,TR,12.05
3187,15430,1st Ave,0.04186,TR,10.44
3188,15431,2nd Ave,0.14126,TR,11.56
3189,15432,Park Ave,0.3338,TR,14.17
3190,15433,5th Ave/97th St,0.18603,TR,11.99
3191,15434,Central Park W,0.02167,TR,16.78
3192,15435,Broadway,0.40997,TR,13.55
3193,15436,RT-9A/Henry Hudson Pky,0.2838,TR,17.21
3194,15444,97th St,0.03144,TR,24.85
3195,15443,5th Ave,0.07374,TR,13.17
3196,15437,Park Ave,0.01607,TR,10.56
3197,15438,5th Ave,0.26924,TR,12.3
3198,50978,Central Park W,0.4548,TR,22.62
3199,50979,Columbus Ave,0.17205,TR,16.59
3200,50980,Amsterdam Ave,0.16897,TR,18.58
3201,50981,Broadway,0.08987,TR,8.45
3202,15450,FDR Dr N/Harlem River Dr,0.0736,TR,20.82
3203,15449,1st Ave,0.03877,TR,19.39
3204,17236,Adam Clayton Powell Jr Blvd,0.00888,TR,15.53
3205,30664,Lenox Ave,0.16879,TR,8.26
3206,17235,Park Ave,0.20069,TR,11.18
3207,15448,2nd Ave,0.32719,TR,12.3
3208,15438,5th Ave,0.37772,TR,24.85
3209,15453,Broadway,0.01263,TR,14.91
3210,15454,RT-9A/Henry Hudson Pky/Marginal St,0.20248,TR,14.35
3211,17237,7th Ave,0.01013,TR,21.75
3212,24581,Lenox Ave,0.169,TR,9.51
3213,15452,FDR Dr S/3rd Ave Brg/E 129th St,0.57678,TR,10.81
3214,15451,FDR Dr S/Harlem River Dr/2nd Ave,0.13415,TR,17.58
3215,15447,1st Ave,0.02324,TR,19.26
3216,17115,Triborough Brg,0.09089,TR,19.14
3217,15448,2nd Ave,0.02731,TR,10.81
3218,15458,Willis Ave,0.02106,TR,24.85
3219,15457,I-87/Major Deegan Expy/Brown Pl,0.13884,TR,22.87
3220,15456,Brook Ave,0.0499,TR,14.91
3221,15455,I-278/Triborough Bridge Appr,0.23551,TR,15.84
3222,50891,Bruckner Blvd,0.01816,TR,22.37
3223,15461,I-87/Major Deegan Expy,0.39411,TR,19.51
3224,15462,I-87/Major Deegan Expy/Willis Ave,0.15763,TR,19.45
3225,15463,Lincoln Ave,0.19172,TR,13.36
3226,15464,3rd Ave,0.04913,TR,12.3
3227,50898,Riverside Dr,0.01765,TR,14.29
3228,15473,Broadway,0.15822,TR,15.84
3229,15472,Harlem River Dr/St Nicholas Pl,0.33453,TR,14.73
3230,15471,Frederick Douglass Blvd,0.17238,TR,24.36
3231,15470,Adam Clayton Powell Jr Blvd,0.15597,TR,18.52
3232,15476,RT-9A/Henry Hudson Pky Frontage,0.01783,TR,17.15
3233,15475,Riverside Dr,0.17558,TR,13.73
3234,15474,Broadway,0.07564,TR,15.29
3235,15469,I-87/Major Deegan Expy,0.00373,TR,17.4
3236,15468,Grand Concourse,0.16172,TR,14.23
3237,15467,Melrose Ave,0.52873,TR,14.91
3238,15466,St Anns Ave,0.2816,TR,17.46
3239,15465,Bruckner Blvd,0.69311,TR,15.35
3240,15465,Bruckner Blvd,0.03613,TR,20.82
3241,15466,St Anns Ave,0.65697,TR,14.54
3242,15467,Melrose Ave,0.2816,TR,16.59
3243,15468,Grand Concourse,0.52873,TR,13.05
3244,15469,I-87/Major Deegan Expy,0.16546,TR,14.48
3245,15470,Adam Clayton Powell Jr Blvd,0.03182,TR,22.8
3246,15471,Frederick Douglass Blvd,0.12414,TR,24.79
3247,15472,Harlem River Dr/St Nicholas Pl,0.17238,TR,16.4
3248,15473,Broadway,0.34592,TR,15.97
3249,15475,Riverside Dr,0.06457,TR,11.93
3250,15476,RT-9A/Henry Hudson Pky Frontage,0.19341,TR,18.7
3251,15485,Macombs Dam Brg,0.01216,TR,18.02
3252,15484,E 161st St,0.10062,TR,9.63
3253,15483,Grand Boulevard and Concourse,0.26654,TR,12.3
3254,15482,Concourse Vlg W/Sheridan Ave,0.07468,TR,16.16
3255,15487,I-95/I-895/Cross Bronx Expy,0.01905,TR,15.47
3256,15486,Cross Bronx Expy/Bronx River Pky,0.24662,TR,19.14
3257,15482,Concourse Vlg W/Sheridan Ave,0.02102,TR,20.51
3258,15483,Grand Boulevard and Concourse,0.07723,TR,13.17
3259,15484,E 161st St,0.25474,TR,13.61
3260,15485,Macombs Dam Brg,0.09063,TR,12.43
3261,15481,Jerome Ave,0.0394,TR,21.06
3262,15480,E 161st St Frontage,0.16622,TR,18.89
3263,15479,Grand Boulevard and Concourse,0.25666,TR,19.14
3264,15478,Melrose Ave,0.48291,TR,15.29
3265,15477,Elton Ave,0.09213,TR,16.78
3266,50963,E 163rd St,0.12334,TR,17.21
3267,50963,E 163rd St,0.03055,TR,16.78
3268,15477,Elton Ave,0.08302,TR,16.4
3269,15478,Melrose Ave,0.09213,TR,16.71
3270,15479,Grand Boulevard and Concourse,0.50825,TR,15.53
3271,15480,E 161st St Frontage,0.2593,TR,19.26
3272,15481,Jerome Ave,0.17765,TR,22.0
3273,15486,Cross Bronx Expy/Bronx River Pky,0.09176,TR,25.66
3274,15487,I-95/I-895/Cross Bronx Expy,0.22342,TR,16.28
3275,15490,I-95/US-1/US-9/RT-9A/Riverside Dr,0.09975,TR,11.12
3276,15489,US-9/Broadway,0.08436,TR,12.43
3277,15488,Amsterdam Ave,0.32003,TR,15.22
3278,15498,E Fordham Rd/Creston Ave,0.05851,TR,14.91
3279,15497,Grand Boulevard and Concourse,0.06682,TR,7.58
3280,15496,Valentine Ave,0.06298,TR,13.86
3281,15504,RT-25/Hillside Ave,0.02702,TR,18.64
3282,15503,RT-24/Jamaica Ave,0.73688,TR,17.09
3283,15493,Amsterdam Ave,0.01935,TR,14.91
3284,15494,US-9/Broadway,0.29243,TR,14.04
3285,15495,I-95/US-1/Fort Washington Ave,0.10078,TR,12.61
3286,15505,RT-24/Jamaica Ave,0.01919,TR,16.16
3287,15506,RT-25/Hillside Ave,0.72547,TR,17.27
3288,15507,I-295/Clearview Expy/Grand Central Pwy,0.04118,TR,16.59
3289,17240,RT-25/Braddock Ave,0.01541,TR,21.75
3290,15519,Cross Island Pky/Jamaica Ave,0.20154,TR,12.12
3291,15517,RT-24/Hempstead Ave,0.02574,TR,15.53
3292,15516,Cross Island Pky/103rd Ave,0.02063,TR,15.53
3293,17239,115th Ave,0.86451,TR,17.65
3294,17238,Francis Lewis Blvd,0.86694,TR,15.53
3295,15519,Cross Island Pky/Jamaica Ave,0.02195,TR,20.75
3296,17240,RT-25/Braddock Ave,0.17828,TR,13.86
3297,17238,Francis Lewis Blvd,0.02769,TR,22.99
3298,17239,115th Ave,0.83924,TR,15.53
3299,15516,Cross Island Pky/103rd Ave,0.86451,TR,17.58
3300,15517,RT-24/Hempstead Ave,0.04638,TR,12.99
3301,15521,RT-25/Braddock Ave,0.00738,TR,22.99
3302,15520,Jericho Tpke/Cross Island Pky,0.10342,TR,18.02
3303,15508,I-495/Queens M Tunl Plz/Pulaski Brg,0.18477,TR,23.3
3304,15509,RT-25A/Jackson Ave/47th Ave,0.17508,TR,14.98
3305,15510,Bridge Plz/Queens Plz N/59th St Brg,0.60534,TR,17.83
3306,15511,36th Ave,0.62937,TR,21.25
3307,15512,Broadway,0.45561,TR,22.18
3308,15513,Astoria Blvd/27th Ave,0.56982,TR,18.64
3309,15514,Hoyt Ave N,0.2656,TR,13.73
3310,15515,Ditmars Blvd,0.48138,TR,18.08
3311,15515,Ditmars Blvd,0.02837,TR,21.13
3312,15514,Hoyt Ave N,0.453,TR,19.26
3313,15513,Astoria Blvd/27th Ave,0.2656,TR,14.42
3314,15512,Broadway,0.56982,TR,20.63
3315,15511,36th Ave,0.45561,TR,23.36
3316,15510,Bridge Plz/Queens Plz N/59th St Brg,0.62937,TR,21.06
3317,15509,RT-25A/Jackson Ave/47th Ave,0.60534,TR,15.41
3318,15508,I-495/Queens M Tunl Plz/Pulaski Brg,0.31847,TR,15.91
3319,15565,Broadway/Park Row,0.01127,TR,15.53
3320,15563,Gold St,0.21979,TR,12.18
3321,17241,Yellowstone Blvd,0.03152,TR,16.78
3322,30653,Ascan Ave,0.60817,TR,9.44
3323,15574,Union Tpke,0.00467,TR,21.75
3324,15575,77th Rd,0.09209,TR,22.49
3325,30653,Ascan Ave,0.41733,TR,14.6
3326,17241,Yellowstone Blvd,0.6397,TR,11.18
3327,15560,Washington Brg/W 181st St,0.0303,TR,10.56
3328,15559,Harlem River Dr,0.12545,TR,9.51
3329,15558,W 165th St,0.65262,TR,18.45
3330,15557,W 155th St,0.49791,TR,15.97
3331,15556,W 145th St,0.49957,TR,16.59
3332,15555,Dr Martin L King Jr Blvd/W 125th St,0.9375,TR,15.53
3333,15554,Cathedral Pky/Central Park N/W 110th St,0.81944,TR,15.78
3334,19441,Grand St,0.01811,TR,14.91
3335,17242,E Houston St,0.39692,TR,12.86
3336,15576,E River Dr/FDR Dr/Avenue C Loop,0.81787,TR,12.8
3337,15577,E 20th St,0.11299,TR,16.71
3338,15578,E 23rd St,0.17845,TR,21.75
3339,15578,E 23rd St,0.02557,TR,20.44
3340,15577,E 20th St,0.17618,TR,18.21
3341,15576,E River Dr/FDR Dr/Avenue C Loop,0.11861,TR,18.52
3342,17242,E Houston St,0.81146,TR,13.3
3343,15546,W 59th St,0.04019,TR,21.5
3344,15547,W 65th St,0.25678,TR,22.56
3345,15548,Broadway,0.40333,TR,18.64
3346,15549,W 79th St,0.30468,TR,21.38
3347,15550,W 81st St,0.10372,TR,16.47
3348,15551,W 86th St,0.2547,TR,20.94
3349,15552,W 96th St,0.50156,TR,19.64
3350,15553,W 97th St,0.05375,TR,18.45
3351,15554,Cathedral Pky/Central Park N/W 110th St,0.65099,TR,19.57
3352,15555,Dr Martin L King Jr Blvd/W 125th St,0.81944,TR,17.58
3353,15556,W 145th St,0.9375,TR,15.78
3354,15557,W 155th St,0.49957,TR,16.22
3355,15558,W 165th St,0.49791,TR,15.04
3356,15559,Harlem River Dr,0.70406,TR,16.78
3357,15560,Washington Brg/W 181st St,0.10431,TR,12.8
3358,15593,Joe Dimaggio Hwy/West St,0.0231,TR,13.98
3359,15592,Greenwich St,0.07753,TR,14.6
3360,15591,Broadway/State St,0.04243,TR,16.9
3361,15591,Broadway/State St,0.02002,TR,12.43
3362,15592,Greenwich St,0.02544,TR,16.16
3363,15593,Joe Dimaggio Hwy/West St,0.10302,TR,16.47
3364,15579,Bay Pky,0.06294,TR,13.05
3365,15580,65th St,0.75612,TR,20.51
3366,15581,Ocean Pky,0.29907,TR,17.46
3367,15582,Coney Island Ave,0.26672,TR,19.08
3368,15583,Kings Hwy,0.52083,TR,20.07
3369,30654,E 24th St,0.14927,TR,19.7
3370,15584,Nostrand Ave,0.30456,TR,22.68
3371,15602,Beach Channel Dr,0.01806,TR,18.02
3372,15601,Rockaway Fwy,0.0091,TR,19.88
3373,17244,Shore Front Pky,0.28029,TR,18.95
3374,15600,Shore Rd,0.01377,TR,16.16
3375,15599,4th Ave,0.64053,TR,15.29
3376,15598,7th Ave,0.47811,TR,16.65
3377,15597,Fort Hamilton Pky,0.09201,TR,17.9
3378,15596,14th Ave,0.75664,TR,20.51
3379,15595,18th Ave/Christoforo Colombo Blvd,0.61993,TR,18.27
3380,15594,Bay Pky,0.58006,TR,21.5
3381,15584,Nostrand Ave,0.00956,TR,19.26
3382,30654,E 24th St,0.295,TR,19.64
3383,17244,Shore Front Pky,0.02765,TR,19.76
3384,15601,Rockaway Fwy,0.24493,TR,21.56
3385,15602,Beach Channel Dr,0.02979,TR,17.65
3386,17245,Shore Front Pky,0.00906,TR,22.37
3387,15603,Rockaway Fwy,0.21912,TR,15.1
3388,15604,Beach Channel Dr/Cross Bay Brg,0.13346,TR,19.88
3389,15606,Beach Channel Dr/Cross Bay Brg,0.02444,TR,24.85
3390,15605,Rockaway Fwy,0.08397,TR,24.85
3391,17246,Shore Front Pky,0.21215,TR,16.03
3392,15594,Bay Pky,0.01783,TR,19.26
3393,15595,18th Ave/Christoforo Colombo Blvd,0.56222,TR,16.96
3394,15596,14th Ave,0.61993,TR,18.14
3395,15597,Fort Hamilton Pky,0.75664,TR,18.58
3396,15598,7th Ave,0.1418,TR,17.71
3397,15599,4th Ave,0.42832,TR,16.47
3398,15600,Shore Rd,0.65431,TR,15.84
3399,15617,Beach St,0.01311,TR,11.81
3400,15616,W Broadway,0.03274,TR,9.57
3401,16961,Varick St,0.02388,TR,9.69
3402,15614,Beach St,0.00799,TR,12.43
3403,15613,W Broadway,0.04865,TR,9.69
3404,19443,Queens/Nassau County Line,0.01676,TR,21.13
3405,19442,Rockaway Fwy/Regina Ave,0.48251,TR,16.78
3406,15612,Rockaway Fwy/Seagirt Blvd,0.84145,TR,21.19
3407,15611,Beach 73rd St,1.89513,TR,20.82
3408,28016,Beach 84th St,0.47857,TR,24.23
3409,15610,Beach 94th St/Cross Bay Brg,0.63798,TR,28.02
3410,15609,Beach 108th St,0.74657,TR,23.12
3411,15608,Rockaway Beach Blvd,2.23183,TR,28.71
3412,15607,Rockaway Point Blvd/Beach 169th St,0.54899,TR,37.41
3413,51107,Flatbush Ave,0.0398,TR,15.53
3414,51108,Avenue D,0.06713,TR,11.81
3415,15628,RT-27/Caton Ave/Linden Blvd,0.84561,TR,16.78
3416,15629,Empire Blvd,0.74982,TR,18.45
3417,15630,Eastern Pky,0.4819,TR,15.84
3418,30655,Dean St,0.48182,TR,23.55
3419,15631,Atlantic Ave,0.12389,TR,18.52
3420,15632,Lafayette Ave,0.74273,TR,21.62
3421,15633,Myrtle Ave,0.35794,TR,23.18
3422,15634,Flushing Ave,0.30795,TR,17.65
3423,15635,I-278/Bqe/Williamsburg St,0.36434,TR,20.88
3424,15636,S 5th St,0.62435,TR,18.39
3425,15607,Rockaway Point Blvd/Beach 169th St,0.11525,TR,39.77
3426,15608,Rockaway Beach Blvd,0.68455,TR,39.77
3427,15609,Beach 108th St,2.22635,TR,27.53
3428,15610,Beach 94th St/Cross Bay Brg,0.80962,TR,26.1
3429,28016,Beach 84th St,0.40349,TR,26.1
3430,15611,Beach 73rd St,0.49682,TR,25.1
3431,15612,Rockaway Fwy/Seagirt Blvd,1.89697,TR,20.69
3432,19442,Rockaway Fwy/Regina Ave,0.80554,TR,21.75
3433,19443,Queens/Nassau County Line,0.49928,TR,17.83
3434,15630,Eastern Pky,0.5112,TR,16.84
3435,15629,Empire Blvd,0.45253,TR,17.65
3436,15628,RT-27/Caton Ave/Linden Blvd,0.77681,TR,17.03
3437,51108,Avenue D,0.81861,TR,16.96
3438,51107,Flatbush Ave,0.10694,TR,8.08
3439,15651,I-295/Clearview Expy,0.06851,TR,27.65
3440,15650,Cross Island Pky/212th St,0.36455,TR,18.58
3441,15649,26th Ave,0.8272,TR,20.75
3442,15648,35th Ave,0.67333,TR,21.06
3443,15647,RT-25A/Northern Blvd,0.64455,TR,14.17
3444,15646,I-495/Horace Harding Expy,1.01214,TR,18.77
3445,15645,73rd Ave,0.47117,TR,22.8
3446,15672,8th Ave/Hudson St,0.02135,TR,12.43
3447,15671,7th Ave S/Barrow St,0.29227,TR,10.13
3448,15670,6th Ave/Avenue of the Americas,0.19114,TR,9.51
3449,15669,La Guardia Pl/Laguardia Pl,0.20494,TR,11.62
3450,54356,Broadway,0.19406,TR,13.92
3451,54355,Lafayette St,0.07489,TR,12.37
3452,54354,Bowery,0.13836,TR,11.74
3453,15645,73rd Ave,0.03885,TR,19.51
3454,15646,I-495/Horace Harding Expy,0.46953,TR,22.87
3455,15647,RT-25A/Northern Blvd,0.97455,TR,20.01
3456,15648,35th Ave,0.64455,TR,14.23
3457,15649,26th Ave,0.67333,TR,20.69
3458,15650,Cross Island Pky/212th St,0.8272,TR,19.88
3459,15651,I-295/Clearview Expy,0.43306,TR,22.18
3460,15687,Union Ave,0.02969,TR,17.4
3461,17120,Rodney St,0.17983,TR,16.03
3462,15686,Marcy Ave/Rev Dr G C Taylor Blvd,0.10463,TR,21.25
3463,24584,Havemeyer St/S 4th St,0.07365,TR,22.43
3464,24584,Havemeyer St/S 4th St,0.0217,TR,19.88
3465,15686,Marcy Ave/Rev Dr G C Taylor Blvd,0.07203,TR,23.55
3466,17120,Rodney St,0.08513,TR,19.64
3467,15687,Union Ave,0.20952,TR,18.64
3468,15706,Olga Pl,0.0734,TR,29.83
3469,15705,Hylan Blvd,0.32662,TR,21.19
3470,15705,Hylan Blvd,0.03069,TR,22.37
3471,15706,Olga Pl,0.402,TR,24.98
3472,15699,Drumgoole Rd/Wainwright Ave,0.12047,TR,44.37
3473,15698,Drumgoole Rd/Arden Ave,1.04582,TR,49.65
3474,15697,Drumgoole Rd/Huguenot Ave,0.84837,TR,49.71
3475,24585,Maguire Ave,1.25985,TR,48.78
3476,15696,RT-440/Pearl Harbor Memorial Expy,0.66812,TR,46.17
3477,30762,Boscombe Ave,0.16156,TR,44.74
3478,30762,Boscombe Ave,0.04168,TR,44.74
3479,15696,RT-440/Pearl Harbor Memorial Expy,0.68874,TR,47.1
3480,24585,Maguire Ave,0.61205,TR,49.71
3481,15697,Drumgoole Rd/Huguenot Ave,1.03253,TR,49.71
3482,15698,Drumgoole Rd/Arden Ave,1.06434,TR,49.71
3483,15699,Drumgoole Rd/Wainwright Ave,0.74068,TR,34.3
3484,15710,I-280/Mt Pleasant Ave,0.01983,TR,22.99
3485,15709,I-280/CR-508/Northfield Ave,0.27757,TR,27.28
3486,15716,Essex/Hudson County Line,0.0663,TR,20.69
3487,15715,RT-21/McCarter Hwy,0.04231,TR,12.12
3488,15714,Broad St,0.14349,TR,16.53
3489,15714,Broad St,0.05393,TR,19.2
3490,15715,RT-21/McCarter Hwy,0.08955,TR,12.8
3491,15716,Essex/Hudson County Line,0.10862,TR,22.99
3492,15717,RT-25A/Queens Plz,0.00343,TR,19.26
3493,15718,Queensboro Brg/JFK Commuter Plz,0.01747,TR,18.02
3494,15719,Queensboro Brg/Crescent St,0.14852,TR,14.29
3495,15720,23rd St,0.09811,TR,16.96
3496,15721,Queensboro Brg-Upper Level/21st St,0.11872,TR,17.71
3497,15723,RT-25/Queensboro Brg/Queens Blvd,0.09939,TR,12.86
3498,15722,RT-25A/Jackson Ave,0.09744,TR,12.99
3499,15690,Hylan Blvd,0.01549,TR,23.18
3500,15691,Amboy Rd,0.81807,TR,26.35
3501,15692,Wainwright Ave,1.22053,TR,27.84
3502,17121,Drumgoole Rd W,0.22861,TR,23.67
3503,15693,Richmond Hill Rd,1.76407,TR,31.94
3504,15694,Victory Blvd,1.38411,TR,30.57
3505,15695,I-278/RT-440/Goethals Rd,0.71138,TR,25.23
3506,19445,Forest Ave,0.76158,TR,27.59
3507,19445,Forest Ave,0.04148,TR,15.1
3508,15695,I-278/RT-440/Goethals Rd,0.86175,TR,25.6
3509,15694,Victory Blvd,0.56972,TR,24.3
3510,15693,Richmond Hill Rd,1.37491,TR,29.52
3511,17121,Drumgoole Rd W,1.77244,TR,31.94
3512,15692,Wainwright Ave,0.22861,TR,18.27
3513,15691,Amboy Rd,1.22053,TR,25.79
3514,15690,Hylan Blvd,0.83356,TR,25.85
3515,15754,W Houston St,0.02595,TR,14.29
3516,15753,Broome St/Watts St,0.26642,TR,9.76
3517,30657,Grand St,0.07554,TR,8.39
3518,15750,Beach St,0.01081,TR,6.84
3519,15751,6th Ave/Avenue of the Americas,0.01039,TR,11.93
3520,15752,Canal St,0.06176,TR,7.46
3521,30657,Grand St,0.08566,TR,10.38
3522,15753,Broome St/Watts St,0.07554,TR,15.16
3523,15754,W Houston St,0.29238,TR,15.84
3524,52112,Washington Sq S,0.05074,TR,9.32
3525,15756,Bleecker St,0.1035,TR,12.43
3526,15755,W Houston St,0.08564,TR,11.74
3527,15749,E 14th St,0.01875,TR,14.29
3528,15748,Houston St,0.71808,TR,17.15
3529,15747,Broome St,0.29564,TR,17.4
3530,15746,Canal St,0.1955,TR,14.54
3531,15745,Walker St,0.06285,TR,14.29
3532,15744,Chambers St,0.36543,TR,16.65
