NID,PC,DE,LE,TY,FF
560,30694,South Kensington,0.05024,TR,20.0
561,30693,Belgravia,0.50733,TR,20.0
562,30692,Belgravia,0.39264,TR,20.0
563,30696,A308 - Fulham,0.07493,TR,20.0
564,30695,A304 - Fulham,0.35425,TR,19.5
565,30701,A3220,0.02522,TR,31.0
566,30702,A315,0.37076,TR,19.5
567,30702,A315,0.05518,TR,20.0
568,30701,A3220,0.35129,TR,20.7
569,30703,Victoria,0.04695,TR,20.0
570,30704,Sw3,0.39551,TR,19.7
571,47777,A3217/Lower Grosvenor Place,0.05179,TR,20.0
572,30705,A302/Grosvenor Gardens,0.07955,TR,20.0
573,30704,Sw3,0.04829,TR,20.0
574,30703,Victoria,0.39418,TR,19.7
575,30697,W14,0.0621,TR,20.0
576,30698,W14,0.51355,TR,19.4
577,30699,Sw6,0.70347,TR,19.9
578,30700,Sw6,0.67846,TR,19.9
579,30700,Sw6,0.05021,TR,20.0
580,30699,Sw6,0.62825,TR,20.0
581,30698,W14,0.70347,TR,19.7
582,30697,W14,0.57566,TR,19.1
583,30709,A3217,0.01828,TR,20.0
584,30710,B319/Belgrave Square,0.26327,TR,20.0
585,30711,Putney,0.01653,TR,19.0
586,30712,Putney,1.0834,TR,20.0
587,30713,Sw13,1.0179,TR,19.5
588,30714,Sw10,0.02428,TR,20.0
589,30715,Sw11,1.26095,TR,19.7
590,30713,Sw13,0.12802,TR,20.0
591,30712,Putney,0.97828,TR,20.0
592,30711,Putney,1.09993,TR,19.8
593,30720,A3 - Clapham,0.03426,TR,20.0
594,30721,B224 - Clapham,0.35906,TR,20.0
595,30716,Sw7,0.04352,TR,20.0
596,30717,Sw3,0.256,TR,18.4
597,30718,Sw3,0.56537,TR,19.4
598,30719,Sw3,0.54169,TR,19.6
599,30719,Sw3,0.04338,TR,20.0
600,30718,Sw3,0.49831,TR,19.4
601,30717,Sw3,0.56537,TR,19.9
602,30716,Sw7,0.29953,TR,19.0
603,30715,Sw11,0.06127,TR,20.0
604,30714,Sw10,1.22272,TR,19.9
605,30722,A3214 - Sw3,0.03096,TR,20.0
606,30723,A3212 - Sw3,0.8499,TR,20.0
607,30723,A3212 - Sw3,0.05601,TR,19.6
608,30722,A3214 - Sw3,0.8374,TR,20.0
609,30724,Sw9,0.06595,TR,20.8
610,30725,Sw8,0.6551,TR,19.8
611,30725,Sw8,0.03779,TR,20.0
612,30724,Sw9,0.68325,TR,20.0
613,30731,B284,0.06697,TR,36.3
614,30732,A2022,1.15913,TR,46.7
615,30732,A2022,0.05993,TR,42.2
616,30731,B284,1.17264,TR,46.5
617,30726,Waterloo,0.07975,TR,20.0
618,30727,Waterloo,0.33424,TR,19.6
619,30728,Waterloo,0.41042,TR,19.4
620,30729,Se1,0.66005,TR,19.6
621,30730,Southwark,0.3017,TR,19.1
622,30727,Waterloo,0.41042,TR,18.6
623,30726,Waterloo,0.41399,TR,19.8
624,30740,Nork,0.08494,TR,38.3
625,30741,Epsom,1.78381,TR,24.5
626,30741,Epsom,0.03807,TR,20.0
627,30740,Nork,1.81357,TR,24.9
628,30745,Nork,0.04452,TR,42.0
629,30744,Nork,1.09408,TR,47.4
630,30742,Longmead Industrial Estate,1.08753,TR,47.0
631,30743,Longmead Industrial Estate,0.71059,TR,20.0
632,30743,Longmead Industrial Estate,0.05178,TR,20.0
633,30742,Longmead Industrial Estate,0.65881,TR,20.0
634,30744,Nork,1.08628,TR,45.4
635,30745,Nork,1.1386,TR,47.5
636,30746,Morden,0.03304,TR,20.0
637,30747,Morden,0.34233,TR,20.8
638,30748,Morden West,0.30065,TR,28.2
639,30749,Sw20,1.77503,TR,20.0
640,30733,Epsom,0.05088,TR,40.4
641,30734,Nork,2.5297,TR,46.3
642,30735,Nork,0.66325,TR,51.3
643,30736,Tadworth,2.91378,TR,41.0
644,30737,Tadworth South,0.29615,TR,44.3
645,30738,Tadworth,0.59082,TR,45.9
646,30739,Tadworth,0.55535,TR,37.3
647,30739,Tadworth,0.04844,TR,47.0
648,30738,Tadworth,0.51559,TR,44.3
649,30737,Tadworth South,0.59082,TR,45.4
650,30736,Tadworth,0.29615,TR,39.0
651,30735,Nork,2.90512,TR,41.4
652,30734,Nork,0.71679,TR,51.7
653,30733,Epsom,2.45286,TR,46.5
654,30749,Sw20,0.05441,TR,20.0
655,30748,Morden West,1.76782,TR,20.0
656,30747,Morden,0.16976,TR,21.4
657,30746,Morden,0.49366,TR,27.8
658,30750,Wimbledon,0.04261,TR,20.0
659,30751,Merton,0.95292,TR,20.0
660,30752,Morden,1.06895,TR,20.0
661,30752,Morden,0.08538,TR,20.0
662,30751,Merton,1.04647,TR,19.7
663,30750,Wimbledon,0.80829,TR,19.8
664,30765,Sw20,0.04954,TR,20.0
665,30766,New Malden,1.46293,TR,20.7
666,30767,New Malden,0.87902,TR,29.3
667,30767,New Malden,0.04384,TR,29.6
668,30766,New Malden,0.91366,TR,32.6
669,30765,Sw20,1.41638,TR,20.3
670,30753,Nork,0.04167,TR,48.0
671,30754,Nork,0.86667,TR,44.9
672,30755,Epsom,1.77547,TR,26.7
673,30756,Epsom,0.72679,TR,38.7
674,30757,West Ewell,2.78334,TR,42.9
675,30758,Stoneleigh,2.27088,TR,46.1
676,30759,West Ewell,0.65654,TR,51.7
677,30760,Worcester Park,2.12173,TR,33.2
678,30760,Worcester Park,0.06186,TR,22.2
679,30759,West Ewell,2.09265,TR,32.7
680,30758,Stoneleigh,0.60235,TR,55.6
681,30757,West Ewell,2.3362,TR,43.1
682,30756,Epsom,2.7674,TR,42.2
683,30755,Epsom,0.70793,TR,41.9
684,30754,Nork,1.77547,TR,26.5
685,30753,Nork,0.87141,TR,44.0
686,30764,Belmont,0.04831,TR,34.0
687,30763,Cheam,2.31699,TR,39.1
688,30762,New Malden,5.74285,TR,37.1
689,30761,New Malden,2.0538,TR,24.2
690,30768,Sw20,0.04945,TR,20.0
691,30769,Sw19,2.42465,TR,20.0
692,30769,Sw19,0.01564,TR,20.0
693,30768,Sw20,2.45846,TR,20.0
694,30761,New Malden,0.06952,TR,36.0
695,30762,New Malden,2.02426,TR,24.1
696,30763,Cheam,5.66492,TR,37.0
697,30764,Belmont,2.37742,TR,39.4
698,30770,Oxshott,0.02998,TR,35.0
699,30771,Chessington,3.24694,TR,62.1
700,30772,Epsom,3.63654,TR,52.3
701,30772,Epsom,0.01902,TR,28.0
702,30771,Chessington,3.56839,TR,52.0
703,30770,Oxshott,3.28068,TR,62.8
704,30773,Sw20,0.01624,TR,20.0
705,30774,Worcester Park,3.24619,TR,20.8
706,30775,Sutton,1.13142,TR,33.0
707,30776,Sutton,0.94673,TR,41.0
708,30776,Sutton,0.04396,TR,32.0
709,30775,Sutton,0.90276,TR,37.3
710,30774,Worcester Park,1.11673,TR,33.8
711,30773,Sw20,3.2356,TR,20.9
712,30783,Hackbridge,0.02824,TR,27.0
713,30784,Carshalton,1.93485,TR,30.4
714,30784,Carshalton,0.06376,TR,30.0
715,30783,Hackbridge,1.90544,TR,30.4
716,30785,A23 - Coulsdon,0.08154,TR,37.2
717,30786,B2030 - Coulsdon,1.58441,TR,45.4
718,30786,B2030 - Coulsdon,0.02441,TR,38.0
719,30785,A23 - Coulsdon,1.65802,TR,45.0
720,30791,Croydon,0.05238,TR,27.0
721,30792,South Croydon,0.58987,TR,37.7
722,30792,South Croydon,0.02416,TR,28.4
723,30791,Croydon,0.6181,TR,37.1
724,30787,Beddington,0.04583,TR,29.8
725,30788,Croydon,1.4457,TR,35.7
726,30789,Croydon East,0.02231,TR,24.0
