NID,PC,DE,LE,TY,FF
2079,10664,Lansdowne Road,0.03646,TR,28.0
2080,10665,Jan Smuts Drive,0.42134,TR,34.7
2081,10666,Hanover Park Avenue,1.00204,TR,36.3
2082,10675,Lansdowne Road,0.04675,TR,28.0
2083,10674,New Eisleben Road,1.84246,TR,27.1
2084,10688,Carinus Street,0.06379,TR,26.0
2085,10687,Van Riebeek Road,0.20931,TR,24.4
2086,10686,Amandel Drive,1.07935,TR,32.2
2087,10686,Amandel Drive,0.08051,TR,32.0
2088,10687,Van Riebeek Road,1.0096,TR,31.8
2089,10688,Carinus Street,0.27311,TR,26.9
2090,10703,N1,0.20416,TR,47.0
2091,10702,Old Paarl Road,1.18459,TR,48.6
2092,10674,New Eisleben Road,0.04611,TR,30.0
2093,10675,Lansdowne Road,1.84309,TR,27.4
2094,10702,Old Paarl Road,0.04165,TR,33.5
2095,10703,N1,1.32401,TR,47.5
2096,10766,Old Paarl Road,0.07995,TR,31.2
2097,10765,Suikerbos Street,0.89904,TR,30.9
2098,10765,Suikerbos Street,0.0644,TR,29.8
2099,10766,Old Paarl Road,0.91459,TR,32.6
2100,11536,Durbanville Avenue,0.02295,TR,40.0
2101,11537,Race Course Way,0.29347,TR,40.2
2102,11537,Race Course Way,0.02807,TR,32.0
2103,11536,Durbanville Avenue,0.28835,TR,35.3
2104,11710,Waterloo Road,0.05567,TR,40.0
2105,11709,Constantia Main Road,0.52463,TR,39.9
2106,11709,Constantia Main Road,0.12643,TR,43.0
2107,11710,Waterloo Road,0.45386,TR,41.1
2108,11751,Blaauwberg Road,0.09262,TR,37.5
2109,11750,Otto du Plessis Drive,1.26903,TR,49.5
2110,11750,Otto du Plessis Drive,0.13926,TR,45.0
2111,11751,Blaauwberg Road,1.18192,TR,54.4
2112,11754,West Coast Road,0.04919,TR,33.0
2113,11755,Cormorant Avenue,0.49953,TR,49.9
2114,11756,Otto du Plessis Drive,0.8702,TR,54.1
2115,11756,Otto du Plessis Drive,0.04346,TR,34.4
2116,11755,Cormorant Avenue,0.85584,TR,54.1
2117,11754,West Coast Road,0.4981,TR,45.3
2118,11759,Big Bay Boulevard,0.0442,TR,33.0
2119,11758,Otto du Plessis Drive,1.37555,TR,54.8
2120,11758,Otto du Plessis Drive,0.06879,TR,36.4
2121,11759,Big Bay Boulevard,1.4185,TR,54.7
2122,11899,Port Road,0.05441,TR,26.3
2123,11898,Buitengragt,0.42404,TR,21.3
2124,11898,Buitengragt,0.09092,TR,26.1
2125,11899,Port Road,0.3953,TR,26.6
2126,11904,Portswood Road,0.0412,TR,17.6
2127,11903,Ebenezer Road,1.33007,TR,32.6
2128,11902,Dock Road,0.23579,TR,27.6
2129,11907,Helen Suzman Boulevard,0.08116,TR,35.6
2130,11919,Beach Road,0.50443,TR,36.6
2131,11906,Port Road,0.09877,TR,23.6
2132,11902,Dock Road,0.07347,TR,23.3
2133,11903,Ebenezer Road,0.20525,TR,29.0
2134,11904,Portswood Road,1.37507,TR,33.6
2135,11906,Port Road,0.04061,TR,18.8
2136,11919,Beach Road,0.0604,TR,31.4
2137,11907,Helen Suzman Boulevard,0.56495,TR,39.3
2138,11912,Somerset Road,0.02732,TR,27.0
2139,11914,Port Road,0.35278,TR,27.9
2140,11914,Port Road,0.04301,TR,23.5
2141,11912,Somerset Road,0.3522,TR,23.9
2142,11930,Helen Suzman Boulevard,0.02921,TR,26.0
2143,11929,Alexandra Place,0.57539,TR,39.5
2144,11927,Fritz Sonnenberg Road,0.75117,TR,43.8
2145,11924,Granger Bay Boulevard,0.9583,TR,38.0
2146,11923,Portswood Road,0.23764,TR,40.1
2147,11923,Portswood Road,0.03295,TR,24.0
2148,11924,Granger Bay Boulevard,0.24989,TR,39.0
2149,11927,Fritz Sonnenberg Road,0.91768,TR,40.2
2150,11929,Alexandra Place,0.75117,TR,42.8
2151,11930,Helen Suzman Boulevard,0.6046,TR,35.1
2152,11935,Beach Road,0.03958,TR,24.9
2153,11934,Helen Suzman Boulevard,0.68725,TR,33.1
2154,22248,Main Road,0.07065,TR,25.7
2155,22248,Main Road,0.01664,TR,33.0
2156,11934,Helen Suzman Boulevard,0.1291,TR,29.3
2157,11935,Beach Road,0.66302,TR,32.8
2158,11954,Beach Road,0.01908,TR,31.0
2159,11953,Regent Street,0.08031,TR,26.6
2160,11942,Main Road,0.01753,TR,26.0
2161,11944,Beach Road,0.12008,TR,25.1
2162,11944,Beach Road,0.05022,TR,31.0
2163,11942,Main Road,0.0874,TR,28.6
2164,11953,Regent Street,0.02485,TR,21.0
2165,11954,Beach Road,0.07455,TR,21.1
2166,11965,Beach Road,0.03987,TR,24.0
2167,11963,Main Road,0.26776,TR,20.1
2168,11970,Dassenberg Road (R307),0.06594,TR,48.0
2169,11971,Kerria Avenue,2.75822,TR,50.3
2170,11972,Reygersdal Drive (R304),1.26067,TR,48.1
