NID,PC,DE,LE,TY,FF
0,4121,Viaducto Rio de la Piedad,0.01535,TR,12.68
1,13797,Vainilla/Eje 3 Sur,1.02669,TR,22.8
2,4120,Av Te/Eje 4 S/San Rafael Atlixco,0.14489,TR,17.71
3,4119,Av Canal de Tezontle,0.65704,TR,26.97
4,4118,Eje 5 S/Canal Churubusco,0.39789,TR,22.93
5,4118,Eje 5 S/Canal Churubusco,0.02222,TR,18.64
6,4119,Av Canal de Tezontle,0.35086,TR,22.12
7,4120,Av Te/Eje 4 S/San Rafael Atlixco,0.64896,TR,26.28
8,13797,Vainilla/Eje 3 Sur,0.13825,TR,17.46
9,4121,Viaducto Rio de la Piedad,1.06354,TR,23.49
10,4098,Paseo Parque del Río/Caporales,0.01947,TR,22.99
11,4099,Calz Ermita Iztapalapa/Eje 8 S,0.3827,TR,17.46
12,4100,Oriente 160/Av Agustin Yanez,0.5735,TR,20.01
13,4101,Av Rio Churubusco/Circuito Interior,0.23896,TR,19.01
14,4102,Playa Pie de la Cuesta/Eje 6 S,0.41832,TR,23.05
15,4640,Playa Villa del Mar/Eje 5 S,0.3124,TR,25.17
16,4103,Playa Roqueta/Av Canal de Apatlaco,0.16054,TR,22.93
17,4104,Playa Erizo/Av Juan Alvarez,0.25417,TR,24.61
18,4105,Av Santiago,0.27658,TR,24.67
19,13044,Avenida Congreso de la Union,0.46812,TR,24.98
20,13045,Eje 4 S/Av Pres Plutarco Eli Calles,0.09929,TR,18.58
21,13046,Avenida Coruña,0.24182,TR,24.92
22,13047,Viaducto Avenida Rio de la Piedad,0.30341,TR,22.25
23,13048,Eje 3 S,0.22366,TR,18.45
24,13049,Eje 2 S,0.32348,TR,12.05
25,4128,Av 412/Eje 5 N,0.09923,TR,24.85
26,4127,Av 412/Av 661/Eje 5 N,0.14186,TR,24.85
27,4126,Calle 613,0.79921,TR,24.85
28,4125,Av 606,0.24948,TR,24.85
29,4124,Av 602/Av 506/Av 508,0.35572,TR,24.85
30,4123,Av Tahel,0.24657,TR,24.85
31,4122,Av Rio Consulado/Circuito Interior,0.20421,TR,24.85
32,4122,Av Rio Consulado/Circuito Interior,0.0343,TR,31.07
33,4123,Av Tahel,0.26991,TR,31.07
34,4124,Av 602/Av 506/Av 508,0.36694,TR,31.07
35,4125,Av 606,0.2944,TR,31.07
36,4126,Calle 613,0.50946,TR,24.85
37,4127,Av 412/Av 661/Eje 5 N,0.47423,TR,27.71
38,4128,Av 412/Eje 5 N,0.23804,TR,31.07
39,4129,Blvd Adolfo Ruiz Cortines,0.19623,TR,24.73
40,4130,Cañaverales,0.19297,TR,24.17
41,4131,Calz del Hueso/Eje 1 Oriente,0.39547,TR,23.18
42,4132,Rancho Vista Hermosa,0.37933,TR,26.97
43,4133,Calz de las Bombas,0.34263,TR,26.22
44,4133,Calz de las Bombas,0.00498,TR,21.75
45,4132,Rancho Vista Hermosa,0.33927,TR,27.46
46,4131,Calz del Hueso/Eje 1 Oriente,0.3858,TR,24.98
47,4130,Cañaverales,0.38681,TR,22.49
48,4129,Blvd Adolfo Ruiz Cortines,0.36764,TR,20.82
49,4141,Calz de las Armas,0.24735,TR,31.57
50,4140,Renacimiento,0.20017,TR,30.76
51,4139,Hacienda de Sotelo/Av del Rosario,0.36624,TR,28.27
52,4138,Rafael Alducin,0.56282,TR,28.46
53,4137,16 de Septiembre/Av Tezozomoc,0.50936,TR,28.71
54,4136,16 de Septiembre/Eje 3 N,0.90082,TR,41.13
55,4135,Av Invierno,0.61926,TR,45.61
56,4134,Calz México Tacuba,0.69449,TR,42.56
57,4134,Calz México Tacuba,0.06021,TR,43.5
58,4135,Av Invierno,0.62487,TR,44.12
59,4136,16 de Septiembre/Eje 3 N,0.62065,TR,47.1
60,4137,16 de Septiembre/Av Tezozomoc,0.91279,TR,44.93
61,4138,Rafael Alducin,0.50295,TR,30.63
62,4139,Hacienda de Sotelo/Av del Rosario,0.56607,TR,30.14
63,4140,Renacimiento,0.37915,TR,29.33
64,4141,Calz de las Armas,0.24886,TR,30.63
65,4159,Calz Ignacio Zaragoza,0.36984,TR,30.2
66,4158,Av Fuerte de Loreto,0.87053,TR,21.75
67,4157,Eje 5 S/Parque Cuitlahuac,0.43636,TR,23.61
68,4156,Av Luis Mendez/Av de las Torres,0.3971,TR,23.36
69,4155,Av Santa Cruz Meyehualco,0.66169,TR,29.58
70,4142,Anillo Periférico M Avila Camacho,0.35107,TR,26.84
71,4143,Av Dr Gustavo Baz Prada,0.31607,TR,26.78
72,4144,Av Ayuntamiento,0.71562,TR,30.39
73,4145,Av Presidente Benito Juarez,0.14999,TR,25.54
74,4146,Av Toltecas,0.59868,TR,27.84
75,4147,Av Jesus Reyes Heroles/Av Toluca,0.37065,TR,30.88
76,4148,Calz Vallejo/Eje 1 Pte,0.73238,TR,34.67
77,4149,Av Lazaro Cardenas/Eje Central,0.7286,TR,34.73
78,4150,Miguel Bernard,1.22159,TR,38.21
79,4151,Ticoman,0.5484,TR,31.69
80,4152,Av Acueducto,0.42266,TR,27.65
81,4153,Av de la Presa,0.26599,TR,24.67
82,4154,Av Vidrio Plano/Hermilo Mena,0.68661,TR,22.12
83,4155,Av Santa Cruz Meyehualco,0.01583,TR,20.51
84,4156,Av Luis Mendez/Av de las Torres,0.69723,TR,27.28
85,4157,Eje 5 S/Parque Cuitlahuac,0.36881,TR,24.11
86,4158,Av Fuerte de Loreto,0.41034,TR,23.18
87,4159,Calz Ignacio Zaragoza,1.20497,TR,24.17
88,4154,Av Vidrio Plano/Hermilo Mena,0.01958,TR,15.53
89,4153,Av de la Presa,0.65279,TR,23.86
90,4152,Av Acueducto,0.27206,TR,22.8
91,4151,Ticoman,0.42407,TR,35.54
92,4150,Miguel Bernard,0.55949,TR,24.11
93,4149,Av Lazaro Cardenas/Eje Central,1.44363,TR,36.41
94,4148,Calz Vallejo/Eje 1 Pte,0.5107,TR,31.88
95,4147,Av Jesus Reyes Heroles/Av Toluca,0.76941,TR,31.75
96,4146,Av Toltecas,0.54443,TR,32.0
97,4145,Av Presidente Benito Juarez,0.34577,TR,30.01
98,4144,Av Ayuntamiento,0.15841,TR,24.11
99,4143,Av Dr Gustavo Baz Prada,0.72521,TR,29.14
100,4142,Anillo Periférico M Avila Camacho,0.48688,TR,22.18
101,4212,Av Rio Churubusco/Anillo Periférico/C 1,0.03249,TR,27.34
102,4211,Av Vicente Riva Palacio,1.02699,TR,24.36
103,4210,Av Adolfo López Mateos,1.24561,TR,22.43
104,4209,Av Carmelo Pérez,1.82534,TR,20.44
105,4208,Calle 11,1.00719,TR,20.07
106,4207,Paseo del Convento de Santa Monica,0.00863,TR,43.5
107,4206,Viveros de la Colina,0.56536,TR,44.74
108,4205,Av Maravillas/Circuito Metalurgistas,0.30687,TR,44.74
109,4204,Circuito del Parque,0.47238,TR,45.61
110,4203,Circuito Economistas,0.29268,TR,41.07
111,4202,Circuito Centro Comercial,0.2987,TR,46.54
112,4201,Circuito Poetas,0.32075,TR,47.6
113,4200,Blvd del Centro,0.89698,TR,45.8
114,4199,Paseo de la Hacienda de Echegaray,0.23464,TR,44.74
115,4198,Via Gustavo Baz Prada,0.29005,TR,44.55
116,4197,16 de Septiembre,0.54352,TR,44.74
117,4196,Blvd Toluca/Calle del 1 de Mayo,0.59475,TR,44.55
118,4195,Av Casa de la Moneda,0.64641,TR,43.56
119,4194,Calz Ingenieros Militares,0.26457,TR,40.89
120,4193,Licenciado Angel Lanz Duret,0.4442,TR,43.87
121,4192,Av del Conscripto/Lomas de Sotelo,0.22071,TR,42.25
122,4191,Blvd Miguel Cervantes Saavedra,0.21609,TR,39.95
123,4190,Av Ejercito Nacional,0.21636,TR,38.77
124,4189,Av Horacio/Batalla de Celaya,0.26952,TR,35.17
125,4188,Av Presidente Masaryk,0.47611,TR,28.33
126,4187,Paseo de la Reforma,0.65111,TR,37.97
127,4186,Blvd Adolfo Lopez Mateos,0.30668,TR,42.13
128,4185,Alencastre,0.21694,TR,36.72
129,4184,Calzada Chivatito,0.40025,TR,39.77
130,4183,Av Constituyentes,0.21734,TR,39.77
131,4182,Av Observatorio,0.53863,TR,37.72
132,4181,Viaducto Presidente Miguel Aleman,0.45786,TR,39.27
133,4180,Cam Real a Toluca/Av Jalisco,0.01711,TR,39.77
134,4179,Calle 4,0.46732,TR,37.59
135,4178,Av San Antonio/Eje 5 S,0.42975,TR,39.64
136,4177,Los Molinos,0.76664,TR,42.5
137,4176,Barranca del Muerto,0.74757,TR,45.05
138,4175,Calz de las Aguilas,0.47725,TR,48.22
139,4174,Calz de los Leones,0.30166,TR,45.73
140,4173,Calz Santa Catarina,0.50136,TR,46.73
141,4172,Desierto de los Leones,0.14314,TR,44.74
142,4171,Av Toluca,0.46351,TR,45.92
143,4170,Av San Bernabe,0.34993,TR,49.71
144,4169,Av San Jeronimo/Eje 10 S,0.84523,TR,44.61
145,4168,Blvd de la Luz,0.06871,TR,35.79
146,4167,Av Luis Cabrera,0.52901,TR,41.88
147,4166,Cam a Santa Teresa/Picacho,1.08916,TR,45.11
148,4165,Paseo del Pedregal,0.64985,TR,47.22
149,4164,Av Zacatepetl,0.89606,TR,46.11
150,4163,Av Insurgentes Sur,0.70161,TR,49.71
151,4162,Av Estadio Azteca,1.35157,TR,49.71
152,4161,Calz Tlalpan,0.58938,TR,46.35
153,4160,Viaducto Tlalpan,0.85259,TR,45.17
154,12852,Calle Transmisiones,0.41075,TR,47.53
155,4208,Calle 11,0.00885,TR,19.26
156,4209,Av Carmelo Pérez,1.01438,TR,20.94
157,4210,Av Adolfo López Mateos,1.82806,TR,21.25
158,4211,Av Vicente Riva Palacio,1.23671,TR,24.3
159,4212,Av Rio Churubusco/Anillo Periférico/C 1,1.05266,TR,24.54
160,4222,Av Rio Churubusco,0.02216,TR,17.4
161,4221,Cerro de las Torres,0.83853,TR,27.28
162,4220,Calz Taxqueña,0.20685,TR,19.2
163,4219,Calz de la Virgen/Calz Santa Ana,0.76165,TR,25.23
164,4218,Calz de la Salud/Eje 2 Oriente,1.4015,TR,28.89
165,4217,Calz de las Bombas,0.27803,TR,25.17
166,4216,Calz del Hueso/Eje 1 Ote,0.52054,TR,25.04
167,4215,Calz de las Brujas,0.50496,TR,27.96
168,4214,Calz Acoxpa,0.2405,TR,25.1
169,4213,Blvd Adolfo Ruiz Cortines,0.83242,TR,27.9
170,4213,Blvd Adolfo Ruiz Cortines,0.39708,TR,29.58
171,4214,Calz Acoxpa,0.34032,TR,26.47
172,4215,Calz de las Brujas,0.29544,TR,26.72
173,4216,Calz del Hueso/Eje 1 Ote,0.46803,TR,26.28
174,4217,Calz de las Bombas,0.50734,TR,25.17
175,4218,Calz de la Salud/Eje 2 Oriente,0.28776,TR,24.42
176,4219,Calz de la Virgen/Calz Santa Ana,1.39065,TR,27.34
177,4220,Calz Taxqueña,0.87533,TR,25.54
178,4221,Cerro de las Torres,0.10844,TR,24.3
179,4222,Av Rio Churubusco,1.05471,TR,30.07
180,14499,Avenida Río Consulado/Circuito Interior,0.0919,TR,24.85
181,4225,Calle Transvaal/Eje 2 N,0.23022,TR,24.85
182,4224,Marruecos/Av del Peñon,0.27687,TR,24.85
183,4223,Albañiles/Eje 1,1.06242,TR,24.85
184,13390,Eje 3 Oriente/Calz Ignacio Zaragoza,0.53491,TR,30.26
185,13390,Eje 3 Oriente/Calz Ignacio Zaragoza,0.04626,TR,37.28
186,4223,Albañiles/Eje 1,0.56174,TR,30.57
187,4224,Marruecos/Av del Peñon,0.98458,TR,31.07
188,4225,Calle Transvaal/Eje 2 N,0.29314,TR,31.07
189,14499,Avenida Río Consulado/Circuito Interior,0.23706,TR,31.07
190,4229,Calz Ermita Iztapalapa,0.01269,TR,27.96
191,4228,Ganaderos,0.46572,TR,21.44
192,4227,Calz Taxqueña,0.7833,TR,29.2
193,4226,Canal Nacional,0.20115,TR,30.01
194,4226,Canal Nacional,0.03307,TR,31.07
195,4227,Calz Taxqueña,0.20791,TR,31.07
196,4228,Ganaderos,0.76987,TR,25.66
197,4229,Calz Ermita Iztapalapa,0.48326,TR,25.35
198,12852,Calle Transmisiones,0.30849,TR,49.15
199,4160,Viaducto Tlalpan,0.80151,TR,48.78
200,4161,Calz Tlalpan,0.16177,TR,44.3
201,4162,Av Estadio Azteca,0.59358,TR,47.1
202,4163,Av Insurgentes Sur,1.68572,TR,48.34
203,4164,Av Zacatepetl,0.61727,TR,44.49
204,4165,Paseo del Pedregal,0.64697,TR,43.5
205,4166,Cam a Santa Teresa/Picacho,1.30049,TR,42.07
206,4167,Av Luis Cabrera,0.72424,TR,45.55
207,4168,Blvd de la Luz,0.2254,TR,44.06
208,4169,Av San Jeronimo/Eje 10 S,0.6799,TR,47.53
209,4170,Av San Bernabe,0.20935,TR,44.43
210,4171,Av Toluca,0.37138,TR,44.74
211,4172,Desierto de los Leones,0.46634,TR,43.99
212,4173,Calz Santa Catarina,0.1448,TR,48.34
213,4174,Calz de los Leones,0.49222,TR,44.43
214,4175,Calz de las Aguilas,0.19704,TR,44.8
215,4176,Barranca del Muerto,0.58385,TR,48.4
216,4177,Los Molinos,0.63686,TR,45.48
217,4178,Av San Antonio/Eje 5 S,0.8299,TR,45.67
218,4179,Calle 4,0.47733,TR,42.81
219,4180,Cam Real a Toluca/Av Jalisco,0.47954,TR,42.38
220,4181,Viaducto Presidente Miguel Aleman,0.14216,TR,44.74
221,4182,Av Observatorio,0.47321,TR,39.02
222,4183,Av Constituyentes,0.39737,TR,35.67
223,4184,Calzada Chivatito,0.20615,TR,36.35
224,4185,Alencastre,0.3931,TR,41.13
225,4186,Blvd Adolfo Lopez Mateos,0.19076,TR,39.39
226,4187,Paseo de la Reforma,0.82634,TR,40.33
227,4188,Av Presidente Masaryk,0.23299,TR,32.68
228,4189,Av Horacio/Batalla de Celaya,0.42927,TR,29.14
229,4190,Av Ejercito Nacional,0.25452,TR,35.54
230,4191,Blvd Miguel Cervantes Saavedra,0.2176,TR,45.3
231,4192,Av del Conscripto/Lomas de Sotelo,0.15303,TR,44.86
232,4193,Licenciado Angel Lanz Duret,0.29976,TR,42.94
233,4194,Calz Ingenieros Militares,0.42356,TR,41.88
234,4195,Av Casa de la Moneda,0.25751,TR,43.62
235,4196,Blvd Toluca/Calle del 1 de Mayo,0.65494,TR,44.43
236,4197,16 de Septiembre,0.59448,TR,45.42
237,4198,Via Gustavo Baz Prada,0.55361,TR,45.86
238,4199,Paseo de la Hacienda de Echegaray,0.2054,TR,47.35
239,4200,Blvd del Centro,0.30587,TR,47.47
240,4201,Circuito Poetas,1.05223,TR,44.99
241,4202,Circuito Centro Comercial,0.1816,TR,37.28
242,4203,Circuito Economistas,0.2739,TR,37.28
243,4204,Circuito del Parque,0.46174,TR,37.28
244,4205,Av Maravillas/Circuito Metalurgistas,0.31312,TR,33.86
245,4206,Viveros de la Colina,0.29957,TR,33.49
246,4207,Paseo del Convento de Santa Monica,0.57174,TR,49.71
247,14494,Calzada de Tlalpan,0.06669,TR,35.54
248,4242,Eje Central/Lázaro Cárdenas,0.47919,TR,39.58
249,4241,Av Dr Jose Maria Vertiz,0.34422,TR,39.33
250,4240,Av Cuauhtemoc/Eje 1 Pte,0.22973,TR,38.21
251,4239,Eje 2 Poniente/Monterrey,0.44229,TR,40.45
252,4238,Medellín,0.12925,TR,40.14
253,4237,Av Coyoacan/Eje 4 S,0.39547,TR,40.14
254,4236,Av Insurgentes Sur/Av Nuevo Leon,0.15036,TR,39.33
255,4235,Ohio,0.27271,TR,38.21
256,4234,Viaducto Río Becerra,0.07115,TR,36.66
257,4233,Av Patriotismo,0.34255,TR,37.78
258,4232,Av Revolucion/Circuito Interior,0.33735,TR,38.9
259,4231,Transito,0.121,TR,39.21
260,4230,Blvd Adolfo López Mateos,0.31462,TR,33.12
261,4230,Blvd Adolfo López Mateos,0.06818,TR,31.94
262,4231,Transito,0.34365,TR,42.25
263,4232,Av Revolucion/Circuito Interior,0.03146,TR,40.51
264,4233,Av Patriotismo,0.31075,TR,37.28
265,4234,Viaducto Río Becerra,0.39142,TR,40.08
266,4235,Ohio,0.05808,TR,38.59
267,4236,Av Insurgentes Sur/Av Nuevo Leon,0.24445,TR,38.71
268,4237,Av Coyoacan/Eje 4 S,0.14943,TR,40.89
269,4238,Medellín,0.39648,TR,42.75
270,4239,Eje 2 Poniente/Monterrey,0.13048,TR,43.93
271,4240,Av Cuauhtemoc/Eje 1 Pte,0.32572,TR,39.95
272,4241,Av Dr Jose Maria Vertiz,0.34007,TR,40.02
273,4242,Eje Central/Lázaro Cárdenas,0.34422,TR,40.39
274,14494,Calzada de Tlalpan,0.56221,TR,40.95
275,4247,Calz Mexico Tacuba/Calz Legaria,0.13626,TR,31.07
276,4246,Calle Felipe Carrillo Puerto,0.48767,TR,28.27
277,4245,General Mariano Escobedo,0.34486,TR,24.92
278,4244,Laguna de Mayran,0.65567,TR,23.55
279,4243,Av Melchor Ocampo/Circuito Interior,0.53276,TR,26.59
280,4243,Av Melchor Ocampo/Circuito Interior,0.14047,TR,31.07
281,4244,Laguna de Mayran,0.36664,TR,25.41
282,4245,General Mariano Escobedo,0.68531,TR,25.6
283,4246,Calle Felipe Carrillo Puerto,0.29488,TR,26.35
284,4247,Calz Mexico Tacuba/Calz Legaria,0.64353,TR,30.2
285,4269,Av Pedro Henriquez Ureña,0.01535,TR,16.78
286,4268,Tecpancaltzin,1.14941,TR,23.49
287,4267,Av del Imán,0.79641,TR,23.49
288,4267,Av del Imán,0.09824,TR,18.14
289,4268,Tecpancaltzin,0.78676,TR,21.31
290,4269,Av Pedro Henriquez Ureña,1.16875,TR,22.56
291,14247,Vía José López Portillo/Avenida Valle de las Alamedas,0.08067,TR,29.83
292,14246,Avenida Del Parque,0.26722,TR,25.29
293,14245,Prolongación Miguel Hidalgo,0.45358,TR,30.7
294,4266,Carretera Lago de Guadalupe,1.06938,TR,25.97
295,4265,El Durazno,1.21775,TR,27.28
296,4264,Av Central/Prol Benito Juarez,0.33406,TR,23.3
297,4263,Av Radial Toltecas,0.12331,TR,24.3
298,4262,Anillo Periferico M Avila Camacho,0.48683,TR,27.53
299,4261,Río Lerma,0.07663,TR,29.52
300,4260,Avenida 1RO de Mayo,0.49914,TR,33.12
301,4259,Calle Sor Juana Ines de la Cruz,0.06952,TR,32.93
302,4258,Anillo Periferico Av Mario Colin,0.30598,TR,35.36
303,4257,Av Miguel Hidalgo/Av Atlacomulco,0.56377,TR,30.57
304,4256,C Viveros de la Cascada,0.35163,TR,25.04
305,4255,Av Adolfo Lopez Mateos,0.90476,TR,27.53
306,4254,Circuito Músicos/Martin Serrano,0.40994,TR,27.9
307,4253,Hda de la Encarnacion,1.18093,TR,30.39
308,4252,Hda de la Guaracha/Hda de Gavia,0.22652,TR,26.59
309,4251,Blvd Avila Camacho/Anillo Periférico,0.62266,TR,26.59
310,4250,16 de Septiembre/Valle de Morelos,0.39409,TR,16.78
311,4248,Ninos Heroes/Av 1RO de Mayo,0.04496,TR,24.85
312,4249,Av Universidad,0.1724,TR,24.85
313,4250,16 de Septiembre/Valle de Morelos,0.39669,TR,21.06
314,4251,Blvd Avila Camacho/Anillo Periférico,0.51812,TR,22.18
315,4252,Hda de la Guaracha/Hda de Gavia,0.50986,TR,26.28
316,4253,Hda de la Encarnacion,0.23661,TR,25.72
317,4254,Circuito Músicos/Martin Serrano,1.27904,TR,27.03
318,4255,Av Adolfo Lopez Mateos,0.63899,TR,23.36
319,4256,C Viveros de la Cascada,0.57168,TR,23.98
320,4257,Av Miguel Hidalgo/Av Atlacomulco,0.34783,TR,22.99
321,4258,Anillo Periferico Av Mario Colin,0.73841,TR,24.79
322,4259,Calle Sor Juana Ines de la Cruz,0.12824,TR,24.85
323,4260,Avenida 1RO de Mayo,0.06952,TR,24.85
324,4261,Río Lerma,0.49868,TR,24.79
325,4262,Anillo Periferico M Avila Camacho,0.30399,TR,24.85
326,4263,Av Radial Toltecas,0.26266,TR,23.43
327,4264,Av Central/Prol Benito Juarez,0.13055,TR,23.86
328,4265,El Durazno,0.42934,TR,22.8
329,4266,Carretera Lago de Guadalupe,1.13609,TR,26.66
330,14245,Prolongación Miguel Hidalgo,1.129,TR,31.81
331,14246,Avenida Del Parque,0.33321,TR,32.81
332,14247,Vía José López Portillo/Avenida Valle de las Alamedas,0.28615,TR,29.83
333,4294,Av Rio San Joaquin,0.0335,TR,18.45
334,4293,Eugenio Sue/Calle Lago Victoria,0.67704,TR,23.49
335,4292,Av Moliere,0.47102,TR,30.7
336,4291,Av Ferrocarril de Cuernavaca,0.33126,TR,30.94
337,4290,Blvd Manuel Ávila Camacho,0.56581,TR,22.99
338,4289,Eje 2 N/Av Canal del Norte,0.01313,TR,21.75
339,4288,Av Ricardo Flores Magon,0.44443,TR,28.71
340,4287,Eje 1/Rayon/Calle Mosqueta,0.39236,TR,29.76
341,4286,Av Hidalgo/Calle de Zarco,0.66009,TR,25.29
342,4285,Eje 3 Pte/Bucareli,0.21973,TR,25.04
343,13442,Donato Guerra/C Maestro Antonio Cas,0.27941,TR,25.48
344,4284,Av Insurgentes Centro,0.46575,TR,22.99
345,4283,Rio Rhin/Niza,0.29927,TR,24.05
346,4282,Rio Tiber/Florencia,0.33357,TR,21.93
347,4281,Eje 3 Pte/Sevilla,0.25636,TR,21.62
348,4280,Lieja,0.2904,TR,28.02
349,4279,Circuito Interior/Jose Vasconcelos,0.22077,TR,24.3
350,4278,Calz Chivatito,0.83477,TR,26.28
351,4277,Blvd Adolfo Lopez Mateos,0.79345,TR,27.03
352,4276,Av Prado/Av Prado,0.16317,TR,24.11
353,4275,Av Explanada,1.31472,TR,25.79
354,4274,Sierra Tarahumara E,0.16131,TR,29.52
355,4273,Paseo de las Palmas,0.7838,TR,31.07
356,4272,Bosque de la Reforma,0.15587,TR,31.07
357,4271,Av Constituyentes,1.26767,TR,30.01
358,4270,MEX-15/Carretera Mexico-Toluca,0.21302,TR,31.07
359,4290,Blvd Manuel Ávila Camacho,0.01917,TR,22.31
360,4291,Av Ferrocarril de Cuernavaca,0.51407,TR,25.54
361,4292,Av Moliere,0.32866,TR,30.32
362,4293,Eugenio Sue/Calle Lago Victoria,0.46056,TR,30.01
363,4294,Av Rio San Joaquin,0.67377,TR,25.66
364,4300,Eje 3 S/Ferrocarril Rio Frio,0.05571,TR,23.3
365,4299,Eje 4 S/San Rafael Atlixco,0.21932,TR,21.81
366,4298,Eje 5 S/Leyes de Reforma,0.37033,TR,18.14
367,4297,Eje 6 S/Av Jalisco,0.5666,TR,21.56
368,4296,Av Gavilán,0.5688,TR,28.02
369,4295,Calz Ermita Iztapalapa/Eje 8 S,0.55762,TR,23.12
370,4295,Calz Ermita Iztapalapa/Eje 8 S,0.06885,TR,14.79
371,4296,Av Gavilán,0.60238,TR,23.12
372,4297,Eje 6 S/Av Jalisco,0.51503,TR,26.22
373,4298,Eje 5 S/Leyes de Reforma,0.54062,TR,21.81
374,4299,Eje 4 S/San Rafael Atlixco,0.38448,TR,18.02
375,4300,Eje 3 S/Ferrocarril Rio Frio,0.26371,TR,25.48
376,4306,Calz Ignacio Zaragoza,0.01131,TR,27.96
377,4305,Av Sur 8,0.36493,TR,27.84
378,4304,Av Sur 12,0.19156,TR,26.66
379,4303,Sur 16,0.19008,TR,26.84
380,4302,Sur 20,0.18012,TR,25.72
381,4301,Sur 24,0.29041,TR,24.11
382,4301,Sur 24,0.06856,TR,23.43
383,4302,Sur 20,0.24231,TR,27.4
384,4303,Sur 16,0.15965,TR,25.6
385,4304,Av Sur 12,0.19008,TR,26.84
386,4305,Av Sur 8,0.21203,TR,26.78
387,4306,Calz Ignacio Zaragoza,0.32069,TR,22.68
388,4312,Av Chapultepec/Eje 1 Pte,0.03437,TR,21.87
389,4313,Av Niños Heroes,0.25909,TR,22.25
390,4314,Eje Central/Lazaro Cardenas,0.44085,TR,25.41
391,4270,MEX-15/Carretera Mexico-Toluca,0.16512,TR,36.66
392,4271,Av Constituyentes,0.47052,TR,31.07
393,4272,Bosque de la Reforma,0.97915,TR,30.57
394,4273,Paseo de las Palmas,0.16877,TR,31.07
395,4274,Sierra Tarahumara E,0.7795,TR,30.76
396,4275,Av Explanada,0.17032,TR,30.82
397,4276,Av Prado/Av Prado,1.31353,TR,29.58
398,4277,Blvd Adolfo Lopez Mateos,0.24119,TR,26.59
399,4278,Calz Chivatito,0.69405,TR,27.4
400,4279,Circuito Interior/Jose Vasconcelos,1.03612,TR,28.46
401,4280,Lieja,0.0274,TR,23.61
402,4281,Eje 3 Pte/Sevilla,0.30226,TR,21.38
403,4282,Rio Tiber/Florencia,0.30391,TR,23.3
404,4283,Rio Rhin/Niza,0.28892,TR,22.12
405,4284,Av Insurgentes Centro,0.39536,TR,24.61
406,13442,Donato Guerra/C Maestro Antonio Cas,0.35939,TR,20.88
407,4285,Eje 3 Pte/Bucareli,0.29592,TR,27.03
408,4286,Av Hidalgo/Calle de Zarco,0.24489,TR,25.54
409,4287,Eje 1/Rayon/Calle Mosqueta,0.63838,TR,29.14
410,4288,Av Ricardo Flores Magon,0.45314,TR,28.46
411,4289,Eje 2 N/Av Canal del Norte,0.37752,TR,27.65
412,4311,Av Central/Carlos Hank Gonzalez,0.02988,TR,15.53
413,4310,Av de la Gobernadora,0.77797,TR,17.71
414,4309,Blvd de los Teocallis,1.07277,TR,18.7
415,4308,Vicente Lombardo Toledano,1.72612,TR,19.14
416,4307,Av Gobernador Gustavo Baz,1.87968,TR,23.55
417,4307,Av Gobernador Gustavo Baz,0.02225,TR,19.26
418,4308,Vicente Lombardo Toledano,1.85523,TR,22.18
419,4309,Blvd de los Teocallis,1.71703,TR,17.96
420,4310,Av de la Gobernadora,1.08466,TR,19.01
421,4311,Av Central/Carlos Hank Gonzalez,0.82692,TR,16.28
422,4344,Av Chapultepec,0.03392,TR,24.17
423,4343,Av Parque Lira,0.81574,TR,30.07
424,4342,Blvd Adolfo López Mateos,0.32457,TR,34.24
425,4341,Cam de los Toros,0.31574,TR,39.95
426,4340,Sur 128/Calz Lomas,0.1674,TR,40.76
427,4339,Av Observatorio,0.78432,TR,40.82
428,4338,Av de las Torres,0.62064,TR,36.23
429,4337,Paseo de la Reforma,1.33941,TR,33.37
430,4337,Paseo de la Reforma,0.1676,TR,24.61
431,4338,Av de las Torres,1.40813,TR,37.97
432,4339,Av Observatorio,0.47154,TR,39.77
433,4340,Sur 128/Calz Lomas,0.64422,TR,41.26
434,4341,Cam de los Toros,0.12254,TR,34.05
435,4342,Blvd Adolfo López Mateos,0.58126,TR,35.36
436,4343,Av Parque Lira,0.21654,TR,33.8
437,4344,Av Chapultepec,0.68571,TR,29.08
438,4348,Av San Lorenzo,0.01643,TR,24.85
439,4347,Av Muyuguarda/Calz San Bernardino,0.71245,TR,28.71
440,4346,Av Guadalupe I Ramírez,0.60708,TR,26.22
441,4345,Calle Redención,0.66793,TR,26.72
442,4345,Calle Redención,0.0321,TR,24.85
443,4346,Av Guadalupe I Ramírez,0.67972,TR,25.35
444,4347,Av Muyuguarda/Calz San Bernardino,0.59581,TR,25.29
445,4348,Av San Lorenzo,0.69684,TR,27.84
446,4394,Lazaro Cardenas/Eje Central,0.01385,TR,19.26
447,4393,Av Niños Heroes/Calle Balderas,0.448,TR,21.44
448,4392,Bucareli/Eje 1 Pte,0.31188,TR,23.18
449,4391,Av Insurgentes Sur,0.63907,TR,25.6
450,4390,Lieja/Av Sonora,0.74612,TR,23.43
451,4389,Circuito Interior/Jose Vasconcelos,0.2518,TR,29.33
452,4388,Juan Escutia/Av Constituyentes,0.33032,TR,30.26
453,4336,Autopista Mexico Pachuca/MEX-85D,0.04398,TR,15.04
454,4335,Av Centenario/Eje 1 E,0.75236,TR,36.6
