NID,PC,DE,LE,TY,FF
1542,1373,Guru Govind Singh Marg,0.16543,TR,24.0
1543,1374,Jijamata Chowk/Jijamata Marg/Rajmata Jijabai Marg/Vijay Raut Road,0.45409,TR,22.0
1544,1375,P. P. Road/Parsi Panchayat Road,0.34367,TR,25.0
1545,1376,Nana Sawan Chowk,0.32303,TR,30.0
1546,1377,Andheri Kurla Road/M. V. Road,0.67936,TR,25.0
1547,1378,Andheri Ghatkopar Link Road/B. D. Sawant Marg,0.4045,TR,29.0
1548,1379,Sahar Road,0.40386,TR,30.0
1549,1399,Maharana Pratap Chowk/Swami Vivekanand Road,0.03412,TR,24.0
1550,1398,Arya Samaj Mandir Chowk/Linking Road/Vitthalbhai Patel Road,0.33216,TR,30.0
1551,1397,Gazdahar Chowk/Sakharam Buwa Patil Road/19th Road/Gazbar Bandh Road,0.2445,TR,31.0
1552,1396,Rotary Chowk/Juhu Tara Road,0.5458,TR,25.0
1553,1394,NH-8/J. V. L. R. Jaycoach Flyover/Mumbai Ahmedabad Highway,0.04024,TR,23.0
1554,1393,Sham Nagar Road,0.92832,TR,26.0
1555,1392,Mahakali Caves Road/Sardar Vallabhbhai Patel Road/Takshila Road,0.82099,TR,30.0
1556,1391,Krantiveer Lahuji Salve Marg/M. I. D. C. Central Road,1.53157,TR,35.0
1557,1390,Aarey Colony Road/Marol Maroshi Road,0.08729,TR,32.0
1558,1389,Pipe Line Road,0.70472,TR,36.0
1559,1388,Saki Vihar Road/Pasalkar Marg,0.55009,TR,32.0
1560,1387,Adi Shankaracharya Marg/Jogeshwari Vikhroli Link Road/Powai Marg,0.66757,TR,39.0
1561,1386,D P No. 9 Road/Chandivali Farm Road/Gandhi Gram Road,0.68057,TR,41.0
1562,1385,Central Avenue,1.46532,TR,25.0
1563,1384,K. V. Wagh Marg/Ramakant Kadam Road,0.92146,TR,20.0
1564,1383,Lal Bahadur Shastri Marg,1.19241,TR,29.0
1565,1382,Tagore Nagar Chowk/Seth Govindram Jolly Marg,0.42448,TR,22.0
1566,1381,NH-3/Eastern Express Highway,0.64708,TR,35.0
1567,1381,NH-3/Eastern Express Highway,0.02899,TR,80.0
1568,1382,Tagore Nagar Chowk/Seth Govindram Jolly Marg,0.61526,TR,23.0
1569,1383,Lal Bahadur Shastri Marg,1.18313,TR,29.0
1570,1384,K. V. Wagh Marg/Ramakant Kadam Road,0.41789,TR,21.0
1571,1385,Central Avenue,0.93217,TR,20.0
1572,1386,D P No. 9 Road/Chandivali Farm Road/Gandhi Gram Road,1.8599,TR,26.0
1573,1387,Adi Shankaracharya Marg/Jogeshwari Vikhroli Link Road/Powai Marg,0.28651,TR,40.0
1574,1388,Saki Vihar Road/Pasalkar Marg,0.67441,TR,40.0
1575,1389,Pipe Line Road,0.64313,TR,33.0
1576,1390,Aarey Colony Road/Marol Maroshi Road,0.60054,TR,39.0
1577,1391,Krantiveer Lahuji Salve Marg/M. I. D. C. Central Road,0.96045,TR,40.0
1578,1392,Mahakali Caves Road/Sardar Vallabhbhai Patel Road/Takshila Road,0.65381,TR,41.0
1579,1393,Sham Nagar Road,0.82618,TR,33.0
1580,1394,NH-8/J. V. L. R. Jaycoach Flyover/Mumbai Ahmedabad Highway,0.96369,TR,31.0
1581,1396,Rotary Chowk/Juhu Tara Road,0.01999,TR,28.0
1582,1397,Gazdahar Chowk/Sakharam Buwa Patil Road/19th Road/Gazbar Bandh Road,0.5209,TR,27.0
1583,1398,Arya Samaj Mandir Chowk/Linking Road/Vitthalbhai Patel Road,0.24823,TR,32.0
1584,1399,Maharana Pratap Chowk/Swami Vivekanand Road,0.35566,TR,30.0
1585,1406,Vrindavan Venu Chowk/Church Road/St. Louis Church Road,0.02901,TR,32.0
1586,1405,Sangeetkar N. Dutta Marg,0.42674,TR,26.0
1587,1404,Virandvan Gurukul Chowk/Cosmopolitan Education Society Road,0.51237,TR,25.0
1588,1402,B. P. Patel Chowk/Vaikunthalal Mehta Marg,0.02623,TR,35.0
1589,1401,Rotary Chowk/Juhu Road,2.20697,TR,34.0
1590,1401,Rotary Chowk/Juhu Road,0.0259,TR,30.0
1591,1402,B. P. Patel Chowk/Vaikunthalal Mehta Marg,2.20666,TR,33.0
1592,1404,Virandvan Gurukul Chowk/Cosmopolitan Education Society Road,0.05064,TR,28.0
1593,1405,Sangeetkar N. Dutta Marg,0.4786,TR,27.0
1594,1406,Vrindavan Venu Chowk/Church Road/St. Louis Church Road,0.44792,TR,27.0
1595,1410,Shivalkar Bapuji Talpade Chowk/Sahar Road,0.02448,TR,19.0
1596,1409,Mumbai Ahmedabad Highway Access,0.47477,TR,17.0
1597,1408,Airport Road,1.2112,TR,12.0
1598,1408,Airport Road,0.01456,TR,11.0
1599,1409,Mumbai Ahmedabad Highway Access,1.19663,TR,14.0
1600,1410,Shivalkar Bapuji Talpade Chowk/Sahar Road,0.50796,TR,17.0
1601,1414,Namdar Gopal Krishna Gokhale Marg,0.00786,TR,45.0
1602,1413,Kirtichandra Swarji Maharaj Chowk,0.15172,TR,22.0
1603,1412,Krantiveer Babarao Savarkar Chowk/N. C. Kelkar Road,0.23475,TR,18.0
1604,1413,Kirtichandra Swarji Maharaj Chowk,0.059,TR,25.0
1605,1414,Namdar Gopal Krishna Gokhale Marg,0.15959,TR,19.0
1606,1424,Dr Baba Saheb Ambedkar Marg/Gorai Road,0.04313,TR,24.0
1607,1423,R. S. C No. 11 Road,0.42109,TR,30.0
1608,1422,Netaji Subhash Chandra Bose Marg,0.33472,TR,32.0
1609,1420,Behram Baug Link Road/Kamalakar Pant Walawalkar Marg,0.03329,TR,25.0
1610,1419,Baba Saheb Devraj Marg/Shri Balasaheb Deoras Marg,0.41941,TR,24.0
1611,1418,Oberoi Estate Road/Pramod Navalkar Marg,0.5919,TR,29.0
1612,1417,Dattaji Salvi Marg/Jeevan Nagar Sai Mandir Chowk,0.48307,TR,31.0
1613,1416,Jai Prakash Road/Versova Road,0.46833,TR,26.0
1614,1422,Netaji Subhash Chandra Bose Marg,0.05364,TR,25.0
1615,1423,R. S. C No. 11 Road,0.38219,TR,34.0
1616,1424,Dr Baba Saheb Ambedkar Marg/Gorai Road,0.36316,TR,25.0
1617,1416,Jai Prakash Road/Versova Road,0.01605,TR,25.0
1618,1417,Dattaji Salvi Marg/Jeevan Nagar Sai Mandir Chowk,0.4596,TR,28.0
1619,1418,Oberoi Estate Road/Pramod Navalkar Marg,0.51926,TR,34.0
1620,1419,Baba Saheb Devraj Marg/Shri Balasaheb Deoras Marg,0.55851,TR,32.0
1621,1420,Behram Baug Link Road/Kamalakar Pant Walawalkar Marg,0.43738,TR,28.0
1622,1431,Bharatmata Lalbaug Junction Flyover/Dr Babasaheb Ambedkar Marg,0.04018,TR,21.0
1623,1432,Tukaram Bhikaji Kadam Marg,0.43508,TR,20.0
1624,1433,Sarwan Dada Yashwant Chowk/G. D. Ambekar Marg,0.11291,TR,23.0
1625,1426,Lokmanya Tilak Marg/Raj Marg Highway,0.02902,TR,24.0
1626,16929,S. G. Barve Marg,0.08407,TR,26.0
1627,1427,Hanuman Mandir Chowk,0.3162,TR,19.0
1628,1428,Somaiya College Road,0.66148,TR,20.0
1629,1429,Rajawadi Road No. 7/Shri Golwalkar Guruji Marg,0.18417,TR,20.0
1630,1429,Rajawadi Road No. 7/Shri Golwalkar Guruji Marg,0.05723,TR,20.0
1631,1428,Somaiya College Road,0.12693,TR,19.0
1632,1427,Hanuman Mandir Chowk,0.66148,TR,20.0
1633,16929,S. G. Barve Marg,0.3162,TR,19.0
1634,1426,Lokmanya Tilak Marg/Raj Marg Highway,0.11309,TR,21.0
1635,1433,Sarwan Dada Yashwant Chowk/G. D. Ambekar Marg,0.03071,TR,19.0
1636,1432,Tukaram Bhikaji Kadam Marg,0.0822,TR,22.0
1637,1431,Bharatmata Lalbaug Junction Flyover/Dr Babasaheb Ambedkar Marg,0.47526,TR,18.0
1638,1440,I R Tula Road/Kosla Street/Merchant Road,0.02175,TR,23.0
1639,1439,Bhuleshwar Street/Vitthal Bhai Patel Road,0.31526,TR,22.0
1640,1438,Raja Narayalal Piti Chowk,0.20357,TR,20.0
1641,1437,Shreenathji Chowk,0.34385,TR,22.0
1642,1436,Vardhaman Chowk/Princess Street,0.17698,TR,23.0
1643,1435,L. T. Road,0.25468,TR,29.0
1644,1442,Andhari Kurla Road/Dattatray Vasudev Guruji Shankar Chowk,0.0447,TR,20.0
1645,1443,Jagannath Mandir Road/Kurla Pipe Line Road,0.2462,TR,25.0
1646,1444,Lal Bahadur Shastri Marg/Agra Road,0.2772,TR,22.0
1647,1448,Golibar Road,0.01908,TR,45.0
1648,1447,Pipe Line Road,0.42196,TR,36.0
1649,1446,NH-48/Ali Yavar Jung Marg/Mumbai Ahmedabad Highway,0.15274,TR,23.0
1650,1446,NH-48/Ali Yavar Jung Marg/Mumbai Ahmedabad Highway,0.0629,TR,13.0
1651,1447,Pipe Line Road,0.09498,TR,18.0
1652,1448,Golibar Road,0.43661,TR,35.0
1653,1439,Bhuleshwar Street/Vitthal Bhai Patel Road,0.20357,TR,12.0
1654,1440,I R Tula Road/Kosla Street/Merchant Road,0.33702,TR,20.0
1655,1457,Swatantra Veer Savarkar Marg/Veer Savarkar Road,0.03247,TR,21.0
1656,1456,Kai Anant Warang Chowk,0.08887,TR,20.0
1657,1455,Annabhau Godbole Marg,0.15461,TR,21.0
1658,1454,Seth Govindram Jolly Marg,0.32432,TR,26.0
1659,1461,Parmanand Road,0.03205,TR,18.0
1660,1460,Gopal Lane/Karani Path,0.35482,TR,22.0
1661,1459,Agra Road,0.03953,TR,17.0
1662,1450,Charkop Link Road/Ganesh Nagar Marg,0.01044,TR,20.0
1663,1451,Dr Babasaheb Ambedkar Marg,0.54195,TR,19.0
1664,1452,Charkop Road,0.5338,TR,21.0
1665,1452,Charkop Road,0.03185,TR,20.0
1666,1451,Dr Babasaheb Ambedkar Marg,0.50271,TR,20.0
1667,1450,Charkop Link Road/Ganesh Nagar Marg,0.54913,TR,21.0
1668,1454,Seth Govindram Jolly Marg,0.03682,TR,19.0
1669,1455,Annabhau Godbole Marg,0.2875,TR,27.0
1670,1456,Kai Anant Warang Chowk,0.15461,TR,21.0
1671,1457,Swatantra Veer Savarkar Marg/Veer Savarkar Road,0.12135,TR,20.0
1672,1459,Agra Road,0.0262,TR,15.0
1673,1460,Gopal Lane/Karani Path,0.01332,TR,17.0
1674,1461,Parmanand Road,0.38687,TR,20.0
1675,1470,Vasantrao Chougule Road/Ganesh Mandir Chowk,0.02428,TR,28.0
1676,1469,Amarkant Zha Marg,0.29405,TR,31.0
1677,1468,Ambedkar Chowk/Link Road,0.41503,TR,27.0
1678,1463,Madam Kama Marg,0.24419,TR,32.0
1679,1464,A S DMello Road,0.19158,TR,39.0
1680,1465,Ramdeo Podar Chowk/Church Gate Street/Veer Nariman Road,0.46527,TR,39.0
1681,1466,Maharshi Dadhichi Road/Mahatma Gandhi Marg/Esplande Road,0.287,TR,38.0
1682,1468,Ambedkar Chowk/Link Road,0.01509,TR,28.0
1683,1469,Amarkant Zha Marg,0.40381,TR,29.0
1684,1470,Vasantrao Chougule Road/Ganesh Mandir Chowk,0.31422,TR,31.0
1685,1472,Albelli Hanuman Chowk/Lokmanya Tilak Road,0.0267,TR,20.0
1686,1473,Shri Vitthal Rakhumai Chowk/Dr Dinshaw Master Road/Firdausi Road,0.21363,TR,21.0
1687,1474,Prof R. P. Chowk/David S. Barretto Road/Lady Jahangir Road,0.36933,TR,25.0
1688,1476,Dr E. Moses Road/Haines Road,0.02464,TR,26.0
1689,1477,Saat Rasta Chowk/Jacob Circle,0.4009,TR,27.0
1690,1480,Saat Rasta Chowk,0.10871,TR,19.0
1691,1479,G. Maharaj Chowk/N. M. Joshi Marg,0.53572,TR,23.0
1692,1477,Saat Rasta Chowk/Jacob Circle,0.13638,TR,19.0
1693,1476,Dr E. Moses Road/Haines Road,0.31737,TR,28.0
1694,1479,G. Maharaj Chowk/N. M. Joshi Marg,0.02236,TR,27.0
1695,1480,Saat Rasta Chowk,0.66196,TR,24.0
1696,1484,S. V. Road/Swami Vivekanand Road,0.01584,TR,26.0
1697,1483,Linking Road/Vitthalbhai Patel Road,0.39497,TR,27.0
1698,1482,Pali Hill Road,0.36743,TR,26.0
1699,1482,Pali Hill Road,0.04104,TR,24.0
1700,1483,Linking Road/Vitthalbhai Patel Road,0.34438,TR,28.0
1701,1484,S. V. Road/Swami Vivekanand Road,0.39593,TR,26.0
1702,1474,Prof R. P. Chowk/David S. Barretto Road/Lady Jahangir Road,0.0488,TR,28.0
1703,1473,Shri Vitthal Rakhumai Chowk/Dr Dinshaw Master Road/Firdausi Road,0.33663,TR,21.0
1704,1472,Albelli Hanuman Chowk/Lokmanya Tilak Road,0.24044,TR,20.0
1705,1488,7th Road/Golibar Road,0.01594,TR,16.0
1706,1487,Maulana Abdul Kalam Azad Chowk,0.27861,TR,25.0
1707,1486,S. V. Road/Swami Vivekanand Road,0.2037,TR,29.0
1708,1486,S. V. Road/Swami Vivekanand Road,0.01282,TR,26.0
1709,1487,Maulana Abdul Kalam Azad Chowk,0.18881,TR,30.0
1710,1488,7th Road/Golibar Road,0.29814,TR,29.0
1711,1498,Ashok Nagar Cross Road No. 3,0.03947,TR,26.0
1712,1497,Trikamdas Marg,0.54328,TR,32.0
1713,1496,Swami Vivekanand Road,0.2451,TR,20.0
1714,1494,Jangleshwar Mahadev Mandir Road,0.05543,TR,21.0
1715,1493,Nahar Amrit Shakti Road/D. P. No. 2 Road,0.23491,TR,23.0
1716,1492,Masjid Road,0.54283,TR,19.0
1717,1491,Sai Baba Mandir Marg/Pipe Line Road,0.44793,TR,27.0
1718,1490,Baji Pasalkar Marg/Mershiline Desoza Chowk,0.07876,TR,21.0
1719,1500,Bhatti Pada Road,0.02898,TR,13.0
1720,1501,Lal Bahadur Shastri Marg/L. B. S. Marg,0.11416,TR,17.0
1721,1496,Swami Vivekanand Road,0.03075,TR,20.0
1722,1497,Trikamdas Marg,0.21379,TR,20.0
1723,1498,Ashok Nagar Cross Road No. 3,0.57918,TR,30.0
1724,1504,Cama Lane/Vidya Vihar Station Road,0.00669,TR,30.0
1725,1503,Hutatma Gurunath Varde Marg/Samaj Sevak Raju Badekar Marg,0.75191,TR,27.0
1726,1503,Hutatma Gurunath Varde Marg/Samaj Sevak Raju Badekar Marg,0.03274,TR,20.0
1727,1504,Cama Lane/Vidya Vihar Station Road,0.74435,TR,28.0
1728,1508,Mahakali Road/Mahakali Caves Road,0.02002,TR,16.0
1729,1507,Chakala Midc,0.15125,TR,28.0
1730,1506,Jijamata Marg/Guru Govind Singh Marg/Chakala Midc,0.96071,TR,17.0
1731,1506,Jijamata Marg/Guru Govind Singh Marg/Chakala Midc,0.02988,TR,18.0
1732,1507,Chakala Midc,0.93082,TR,17.0
1733,1508,Mahakali Road/Mahakali Caves Road,0.17127,TR,25.0
1734,1512,Dattapada Road/S. V. Road,0.06112,TR,26.0
1735,1511,Haridas Nagar Road/Ramnagar Road,0.4759,TR,30.0
1736,1510,Link Road,0.76283,TR,36.0
1737,1510,Link Road,0.02659,TR,32.0
1738,1511,Haridas Nagar Road/Ramnagar Road,0.75101,TR,36.0
1739,1512,Dattapada Road/S. V. Road,0.53479,TR,27.0
1740,1490,Baji Pasalkar Marg/Mershiline Desoza Chowk,0.03876,TR,19.0
1741,1491,Sai Baba Mandir Marg/Pipe Line Road,0.03577,TR,25.0
1742,1492,Masjid Road,0.44869,TR,21.0
1743,1493,Nahar Amrit Shakti Road/D. P. No. 2 Road,0.55388,TR,18.0
1744,1494,Jangleshwar Mahadev Mandir Road,0.28579,TR,25.0
1745,1516,Jogeshwari Vikhroli Link Road,0.41854,TR,28.0
1746,1515,No. 11 Road,1.08875,TR,31.0
1747,1514,Sahitya Ratna Annabhau Sathe Chowk/Mahakali Road/Mahakali Caves Road,1.14602,TR,35.0
1748,1520,Amrut Nagar Chowk/Amrut Nagar Main Road,0.0555,TR,14.0
1749,1519,Sainath Nagar Road,0.22902,TR,12.0
1750,1518,Agra Road/L B S Road/Hirachand Desai Road,1.36146,TR,18.0
1751,1525,Swami Vivekanand Road/Ali Yayar Jung Marg/Western Express Highway,0.12266,TR,37.0
1752,1524,L. K. Mehta Marg/Bandra West,0.27542,TR,24.0
1753,1523,Bandra West,0.72643,TR,33.0
1754,1522,Swami Vivekanand Road,0.21898,TR,47.0
1755,1522,Swami Vivekanand Road,0.04241,TR,28.0
1756,1523,Bandra West,0.1938,TR,47.0
1757,1524,L. K. Mehta Marg/Bandra West,0.73767,TR,32.0
1758,1525,Swami Vivekanand Road/Ali Yayar Jung Marg/Western Express Highway,0.48633,TR,24.0
1759,1529,Andheri Ghatkopar Road/Asalfa Link Road/Pipe Line Road,0.04408,TR,20.0
1760,1528,90 Feet Road,1.18581,TR,25.0
1761,1527,Dattatray Vasudev Guruji Shankar Chowk/Kale Marg,0.97994,TR,20.0
1762,1527,Dattatray Vasudev Guruji Shankar Chowk/Kale Marg,0.01473,TR,19.0
1763,1528,90 Feet Road,0.96521,TR,19.0
1764,1529,Andheri Ghatkopar Road/Asalfa Link Road/Pipe Line Road,1.23104,TR,23.0
1765,1514,Sahitya Ratna Annabhau Sathe Chowk/Mahakali Road/Mahakali Caves Road,0.03284,TR,23.0
1766,1515,No. 11 Road,1.09187,TR,34.0
1767,1516,Jogeshwari Vikhroli Link Road,1.52653,TR,26.0
1768,1531,Bandra Kurla Complex Road,0.06044,TR,20.0
1769,1532,C. S. T. Road/Vidya Nagari Road,0.34854,TR,21.0
1770,1538,L. B. S. Marg/Lal Bahadur Shastri Marg,0.01103,TR,20.0
1771,1537,Kurla Kalina Cross Road,0.98132,TR,25.0
1772,1536,St. Mary Chowk,0.49036,TR,21.0
1773,1535,C. S. T. Road,0.54557,TR,24.0
1774,1534,Pandit Jawaharlal Nehru Road/Air India Road,0.65035,TR,30.0
1775,1534,Pandit Jawaharlal Nehru Road/Air India Road,0.04037,TR,24.0
1776,1535,C. S. T. Road,0.64704,TR,30.0
1777,1536,St. Mary Chowk,0.5085,TR,23.0
1778,1537,Kurla Kalina Cross Road,0.49036,TR,21.0
1779,1538,L. B. S. Marg/Lal Bahadur Shastri Marg,0.99235,TR,22.0
1780,1518,Agra Road/L B S Road/Hirachand Desai Road,0.01605,TR,15.0
1781,1519,Sainath Nagar Road,1.12512,TR,18.0
1782,1520,Amrut Nagar Chowk/Amrut Nagar Main Road,0.28453,TR,12.0
1783,1532,C. S. T. Road/Vidya Nagari Road,0.04721,TR,17.0
1784,1531,Bandra Kurla Complex Road,0.36416,TR,22.0
1785,1540,L. M. Road/Laxman Mhatre Marg,0.03919,TR,20.0
1786,1541,Holy Cross Road (South),0.52835,TR,20.0
1787,1542,Holy Cross Road (North),0.97473,TR,20.0
1788,1545,Krishna Chandra Marg/Bandra West,0.00786,TR,23.0
1789,1544,Shree Krishna Chandra Marg,0.36587,TR,23.0
1790,1542,Holy Cross Road (North),0.0125,TR,20.0
1791,1541,Holy Cross Road (South),0.96222,TR,20.0
1792,1540,L. M. Road/Laxman Mhatre Marg,0.54274,TR,20.0
1793,1544,Shree Krishna Chandra Marg,0.01151,TR,22.0
1794,1545,Krishna Chandra Marg/Bandra West,0.36376,TR,22.0
1795,1562,Mahim Sion Link Road (East),0.07327,TR,35.0
1796,1561,Mahim Sion Link Road (West),0.24453,TR,25.0
1797,1560,S. L. Raheja Hospital Road/Rugnalaya Road,0.1746,TR,20.0
1798,1557,Prof R. P. Chowk/Nathalal M. Parekh Marg/David S. Barretto Road,0.04097,TR,28.0
1799,1556,Five Garden Chowk/Hormasji Adenwala Road/Mancherji Joshi Road,0.2796,TR,30.0
1800,1555,Kavi Ardeshir F. Khabardar Chowk/Jame Jamshed Road,0.36446,TR,35.0
1801,1554,Dr G. M. Phadke Chowk/Bhalchandra Marg,0.1419,TR,27.0
1802,1553,Seth Shri Ramji Andarji Chowk/Yamunabai Hirlekar Chowk,0.08872,TR,24.0
1803,1553,Seth Shri Ramji Andarji Chowk/Yamunabai Hirlekar Chowk,0.04004,TR,24.0
1804,1554,Dr G. M. Phadke Chowk/Bhalchandra Marg,0.07545,TR,24.0
1805,1555,Kavi Ardeshir F. Khabardar Chowk/Jame Jamshed Road,0.13787,TR,23.0
1806,1556,Five Garden Chowk/Hormasji Adenwala Road/Mancherji Joshi Road,0.41561,TR,30.0
1807,1557,Prof R. P. Chowk/Nathalal M. Parekh Marg/David S. Barretto Road,0.23954,TR,31.0
1808,1551,S. V. Road/Swami Vivekanand Road/J. Sawant Road,0.07465,TR,40.0
1809,1550,Dr D. G. Palkar Marg/Factory Lane,0.32853,TR,24.0
1810,1549,A. D. Ramrao Mukundrao Chogle Chowk/Eksar Road,0.44091,TR,28.0
1811,1548,Don Bosco Chowk/Link Road,0.76729,TR,26.0
1812,1547,Gorai Road,1.25838,TR,36.0
1813,1559,Swami Vivekanand Road/Lady Jamshetji Marg,0.01613,TR,17.0
1814,1560,S. L. Raheja Hospital Road/Rugnalaya Road,0.17549,TR,18.0
1815,1561,Mahim Sion Link Road (West),0.19311,TR,20.0
1816,1562,Mahim Sion Link Road (East),0.31406,TR,23.0
1817,1576,Gaon Devi Road,0.04991,TR,20.0
1818,1575,Lal Bahadur Shastri Marg/L. B. S. Marg,0.80198,TR,19.0
1819,1575,Lal Bahadur Shastri Marg/L. B. S. Marg,0.0254,TR,18.0
1820,1576,Gaon Devi Road,0.82649,TR,19.0
1821,1564,Gadkari Chowk/N. C. Kelkar Road,0.01225,TR,31.0
1822,1565,Raja Badhe Chowk/Pandurang Naik Road,0.41402,TR,35.0
1823,1566,Dhananjay Chowk/Takandas H Kataria Marg,0.31196,TR,34.0
1824,1567,Dadasaheb Abhyankar Chowk/Sitladevi Temple Marg,0.42552,TR,37.0
1825,1568,Bhagoji Keer Marg/Karamyogi Arvind Bavdekar Chowk,0.18213,TR,25.0
1826,1569,Dr Abdul Sattar Gava Chowk/Miya Mohammed Chotani Road,0.20878,TR,20.0
1827,1570,Malvankar Chowk/Mori Road,0.47414,TR,23.0
1828,1571,Rugnalaya Road,0.21192,TR,38.0
1829,1572,Mumbai,0.01225,TR,46.0
1830,1573,Ali Yavar Jung Marg,0.59104,TR,46.0
1831,1580,Lokmanya Tilak Road,0.25484,TR,18.0
1832,1581,Seth Shri Ramji Andarji Chowk/Yamunabai Hirlekar Chowk,0.6256,TR,23.0
1833,1582,Mithubhai Vijpar Hira Chowk/Lakhamashi Nappu Road,0.58217,TR,23.0
1834,1582,Mithubhai Vijpar Hira Chowk/Lakhamashi Nappu Road,0.02737,TR,24.0
1835,1581,Seth Shri Ramji Andarji Chowk/Yamunabai Hirlekar Chowk,0.54264,TR,23.0
1836,1580,Lokmanya Tilak Road,0.6256,TR,24.0
1837,1579,Swami Narayan Chowk,0.25484,TR,25.0
1838,1578,Mumbai Marathi Granth Sangrahalaya Marg/Naigaun Cross Lane,0.14166,TR,24.0
1839,1547,Gorai Road,0.10195,TR,34.0
1840,1548,Don Bosco Chowk/Link Road,1.18335,TR,35.0
1841,1549,A. D. Ramrao Mukundrao Chogle Chowk/Eksar Road,0.74876,TR,27.0
1842,1550,Dr D. G. Palkar Marg/Factory Lane,0.43687,TR,28.0
1843,1551,S. V. Road/Swami Vivekanand Road/J. Sawant Road,0.4052,TR,28.0
1844,1573,Ali Yavar Jung Marg,0.12952,TR,40.0
1845,1572,Mumbai,0.45369,TR,47.0
1846,1571,Rugnalaya Road,0.01326,TR,50.0
1847,1570,Malvankar Chowk/Mori Road,0.21277,TR,36.0
1848,1569,Dr Abdul Sattar Gava Chowk/Miya Mohammed Chotani Road,0.47641,TR,24.0
1849,1568,Bhagoji Keer Marg/Karamyogi Arvind Bavdekar Chowk,0.21218,TR,19.0
1850,1567,Dadasaheb Abhyankar Chowk/Sitladevi Temple Marg,0.18342,TR,26.0
1851,1566,Dhananjay Chowk/Takandas H Kataria Marg,0.42482,TR,39.0
1852,1565,Raja Badhe Chowk/Pandurang Naik Road,0.33528,TR,37.0
1853,1564,Gadkari Chowk/N. C. Kelkar Road,0.40717,TR,34.0
1854,1619,Maharshi Azad Chowk/Mahatma Gandhi Marg/Panch Rasta,0.03368,TR,20.0
1855,1618,Mulund West,0.64339,TR,20.0
1856,1617,L. B. S. Marg/Lal Bahadur Shastri Marg,0.33175,TR,20.0
1857,1617,L. B. S. Marg/Lal Bahadur Shastri Marg,0.02026,TR,20.0
1858,1618,Mulund West,0.31148,TR,19.0
1859,1619,Maharshi Azad Chowk/Mahatma Gandhi Marg/Panch Rasta,0.67708,TR,20.0
1860,1623,Goregaon Mulund Link Road,0.03319,TR,26.0
1861,1622,M. D. Keni Marg,0.65892,TR,28.0
1862,1621,Swatantraveer Savarkar Marg,0.26929,TR,18.0
1863,1621,Swatantraveer Savarkar Marg,0.03069,TR,16.0
1864,1622,M. D. Keni Marg,0.2386,TR,19.0
1865,1623,Goregaon Mulund Link Road,0.68683,TR,29.0
1866,1637,N. B. Road/Nanabhai Bhuleswar Road/Liberty Garden No 2 Road,0.02025,TR,19.0
1867,1636,Malad West,0.05326,TR,20.0
1868,1625,J. Sawant Road/Swami Vivekanand Road,0.0397,TR,26.0
1869,1626,Chamunda Circle/Ganjawala Lane/Sodawala Lane,0.32714,TR,28.0
1870,1627,Devidas Road/Deep Narayan Road,0.47879,TR,30.0
1871,1628,Bhagwati Hospital Chowk/L. I. C. Colony Road/Shree Aurobindo Marg,0.38261,TR,34.0
1872,1629,Mandapeshwara Road,0.59591,TR,29.0
1873,1630,Shree Aurobindo Marg/L Mhatre Road,0.2216,TR,29.0
1874,1631,Jainacharya Ajramji Swami Marg/Madona Colony Road,0.39718,TR,34.0
1875,1632,Bhavdevi Chowk/Bhausaheb Parab Road/Raghunath Mhatre Road,0.32684,TR,28.0
1876,1633,Link Road,0.42545,TR,15.0
1877,1633,Link Road,0.01783,TR,10.0
1878,1632,Bhavdevi Chowk/Bhausaheb Parab Road/Raghunath Mhatre Road,0.40762,TR,15.0
1879,1631,Jainacharya Ajramji Swami Marg/Madona Colony Road,0.33095,TR,30.0
1880,1630,Shree Aurobindo Marg/L Mhatre Road,0.39076,TR,34.0
1881,1629,Mandapeshwara Road,0.22413,TR,30.0
1882,1628,Bhagwati Hospital Chowk/L. I. C. Colony Road/Shree Aurobindo Marg,0.60188,TR,27.0
1883,1627,Devidas Road/Deep Narayan Road,0.46354,TR,30.0
1884,1626,Chamunda Circle/Ganjawala Lane/Sodawala Lane,0.43648,TR,29.0
1885,1639,Cross No 3 Road/Liberty Garden Road No. 1/N. B. Road,0.03335,TR,19.0
1886,1640,Swatantravir Sawarkar Chowk/Mamlatdar Wadi Road,0.2378,TR,19.0
1887,1644,Palji Bhai Boricha Chowk,0.03554,TR,21.0
1888,1643,Kavi Ram Basakhetre Marg,0.13449,TR,28.0
1889,1642,New Andheri Link Road/Kamalakar Pant Walawalkar Marg,0.17186,TR,30.0
1890,1642,New Andheri Link Road/Kamalakar Pant Walawalkar Marg,0.02422,TR,40.0
1891,1643,Kavi Ram Basakhetre Marg,0.14872,TR,23.0
1892,1644,Palji Bhai Boricha Chowk,0.18798,TR,25.0
1893,1653,L. M. Road/Laxman Mhatre Road,0.07987,TR,28.0
1894,1652,Holy Cross Road,0.54008,TR,31.0
1895,1651,I. C. Colony No 3 Road,1.16973,TR,35.0
1896,1650,Devidas Road,0.43603,TR,38.0
1897,1649,Ahilya Dattaram Purav Chowk/Yogi Nagar Marg,0.83093,TR,36.0
1898,1648,Gorai Road/L. T. Road,0.56561,TR,30.0
1899,1647,Kastur Park Road,0.67526,TR,30.0
1900,1646,Kora Kendra Road,0.49136,TR,31.0
