model,city,seed,depth,tod,#datapoints,#datapoints-train-sample-mean,#datapoints-test-sample-mean,np.mean(lr_object.scores_MSE),np.std(lr_object.scores_MSE),np.mean(lr_object.scores_QWK),np.std(lr_object.scores_QWK),num_splits
randomforestregressor,Mumbai,45,1,6,"(131, 16)",87.0,44.0,6.602739607839462,1.2040764410846605,0.25474180045742867,0.092322551432801,60
linearregression,Zurich,70,1,6,"(247, 16)",115.55,57.733333333333334,15.419403054809088,14.590922509783816,0.2587205314506558,0.14872656038466162,60
randomforestregressor,Zurich,65,1,6,"(219, 16)",114.33333333333333,57.3,8.327674963803561,1.1891442922703535,0.352633536695147,0.08647369424201387,60
randomforestregressor,Istanbul,70,1,6,"(2751, 16)",115.6,57.8,3.2161125587913064,0.9269923711689406,0.5314622402695898,0.08892506804594326,60
linearregression,Singapore,25,1,6,"(132, 16)",88.0,44.0,11.646961962485317,12.450948165463384,0.5662616338583372,0.22662045050810317,60
randomforestregressor,Istanbul,90,1,6,"(4028, 16)",114.63333333333334,57.31666666666667,3.0375725016376385,1.0434794239048253,0.5228082001332178,0.1004351346245663,60
linearregression,Bogota,30,1,6,"(129, 16)",86.0,43.0,83.8889021701048,278.44985020432665,0.45271106333873273,0.3077843332995215,60
linearregression,Bogota,90,1,6,"(626, 16)",115.26666666666667,57.61666666666667,67.09267307226773,135.502449209774,0.3877065933910297,0.3308152312650896,60
randomforestregressor,Singapore,65,1,6,"(623, 16)",113.88333333333334,56.96666666666667,3.7581836916641524,0.8145227465670379,0.4987784056943008,0.08864769747405044,60
randomforestregressor,Istanbul,50,1,6,"(1652, 16)",113.86666666666666,56.93333333333333,3.1512395854720086,0.96462273894213,0.618378023665744,0.09223889279554501,60
randomforestregressor,Capetown,90,1,6,"(1614, 16)",117.38333333333334,58.75,3.338383077456335,0.8458102206963476,0.4009241226188358,0.1097439168864973,60
linearregression,Zurich,45,1,6,"(122, 16)",81.0,41.0,13.497975351841216,8.3089425338448,0.3028835692119506,0.17948956786585746,60
linearregression,London,90,1,6,"(4027, 16)",115.88333333333334,57.9,21.075415155462128,40.115559000386725,0.08453718765266277,0.13934104704759348,60
linearregression,Capetown,50,1,6,"(690, 16)",114.56666666666666,57.31666666666667,326.1785163430612,743.7587572054858,0.30431353332931893,0.28534951405982,60
randomforestregressor,Singapore,45,1,6,"(336, 16)",115.85,57.93333333333333,4.471003979762772,0.9431691205488874,0.5026067626473609,0.09921746340279868,60
linearregression,Mumbai,25,1,6,"(54, 16)",36.0,18.0,798.6439431523249,1686.0254889655157,0.07968887419353696,0.1851149748509998,60
randomforestregressor,Auckland,90,1,6,"(1469, 16)",117.46666666666667,58.766666666666666,2.1796313456932395,0.7713323693295723,0.5678674864861709,0.10082325250397224,60
randomforestregressor,Auckland,50,1,6,"(635, 16)",115.5,57.766666666666666,2.4109086970625655,0.6290625136466472,0.6551157683956552,0.07039765343287745,60
randomforestregressor,NewYorkCity,30,1,6,"(386, 16)",116.05,58.0,6.663106149269702,1.2287045686117843,0.44439084172913773,0.09318817964599897,60
linearregression,Istanbul,10,1,6,"(113, 16)",75.0,38.0,1673.1517037163758,2850.7651758689603,0.09306303771628018,0.3008754621989551,60
randomforestregressor,Mumbai,30,1,6,"(72, 16)",48.0,24.0,7.460967179966941,1.6393581942444617,0.3649900499692929,0.12079793737481836,60
randomforestregressor,Mumbai,105,1,6,"(505, 16)",115.9,57.95,6.072211161791322,1.1811577323229405,0.1848931762425891,0.12262711734637693,60
linearregression,Zurich,25,1,6,"(47, 16)",31.0,16.0,180.7029230418642,270.9771857342902,0.0972845384918401,0.24518944503367318,60
randomforestregressor,Mumbai,65,1,6,"(233, 16)",115.51666666666667,57.75,6.324508697025019,0.9233967790726887,0.2515655035378742,0.08553177892219767,60
randomforestregressor,Zurich,90,1,6,"(364, 16)",114.83333333333333,57.43333333333333,8.145900503384278,1.4198804602701804,0.2660541942288445,0.10547077243002802,60
randomforestregressor,NewYorkCity,50,1,6,"(946, 16)",115.35,57.583333333333336,6.597750844172472,1.0960298593675815,0.3566462995845601,0.08736747336964606,60
linearregression,Mumbai,105,1,6,"(505, 16)",115.73333333333333,57.86666666666667,136.0607066894057,185.1802084793099,0.03851272159620612,0.15011013459830633,60
randomforestregressor,Zurich,70,1,6,"(247, 16)",115.23333333333333,57.583333333333336,8.465053331280476,1.5788894258020718,0.33553652995286004,0.12080620530728894,60
linearregression,Singapore,45,1,6,"(336, 16)",116.1,58.05,13.494138777998778,16.59371849622281,0.3292586326445987,0.25885811152267746,60
randomforestregressor,Singapore,105,1,6,"(1397, 16)",115.26666666666667,57.666666666666664,3.440132950449815,0.8103146819184359,0.4385828198429989,0.10798693417165232,60
randomforestregressor,Auckland,30,1,6,"(297, 16)",115.15,57.53333333333333,2.6604720206885606,0.6317581606056448,0.6756282766558535,0.07587882723194815,60
linearregression,Zurich,85,1,6,"(330, 16)",115.5,57.68333333333333,13.83715573001832,12.74711822020888,0.2714584858635211,0.1532005619772827,60
linearregression,Zurich,30,1,6,"(62, 16)",41.0,21.0,56.25975109142613,85.87767132739518,0.1506214658723585,0.253034410415378,60
linearregression,Mumbai,50,1,6,"(153, 16)",102.0,51.0,57.1517340983029,94.77668866731459,0.02882608389158784,0.21045800617246066,60
randomforestregressor,MexicoCity,70,1,6,"(861, 16)",116.58333333333333,58.333333333333336,6.705090133260309,0.8901741063617925,0.3456579740662189,0.08550341960133852,60
linearregression,NewYorkCity,30,1,6,"(386, 16)",115.21666666666667,57.55,5.395187077459858e+21,3.6288025633715594e+22,0.13932941850381303,0.2176114966432687,60
randomforestregressor,MexicoCity,30,1,6,"(235, 16)",116.26666666666667,58.083333333333336,6.34164780869617,1.1701534332793873,0.48692759604980135,0.08822610848620842,60
linearregression,Istanbul,90,1,6,"(4028, 16)",114.2,57.15,57.037033177295065,108.03645945114374,0.3041764194737965,0.27964330560663087,60
randomforestregressor,Zurich,45,1,6,"(122, 16)",81.0,41.0,9.134564083097612,1.3938835413224757,0.41402436750591165,0.08289430581687016,60
randomforestregressor,Mumbai,50,1,6,"(153, 16)",102.0,51.0,6.433631208037414,1.0739891019167216,0.3087791444942036,0.08554757367404087,60
linearregression,Zurich,65,1,6,"(219, 16)",115.25,57.583333333333336,17.536669115589074,26.422258273419697,0.27281561523815306,0.22071282807138054,60
randomforestregressor,Zurich,30,1,6,"(62, 16)",41.0,21.0,11.088987514622373,2.506227957719034,0.4267916536270163,0.10761604442603785,60
linearregression,NewYorkCity,90,1,6,"(2589, 16)",116.2,58.06666666666667,167.48045881234415,425.0523863458076,0.13072209502625187,0.1851525813952017,60
randomforestregressor,Zurich,85,1,6,"(330, 16)",115.78333333333333,57.86666666666667,8.546826247445903,1.317107064001699,0.2792646191513847,0.09701463918574478,60
linearregression,Auckland,30,1,6,"(297, 16)",115.13333333333334,57.55,123.59572657260507,216.42771007351766,0.16417470219414182,0.3186662716761173,60
randomforestregressor,Istanbul,10,1,6,"(113, 16)",75.0,38.0,4.823705542780137,1.6557274329768357,0.7019647073570251,0.11335722234860242,60
linearregression,Zurich,105,1,6,"(451, 16)",114.15,57.15,15.170352655619256,13.843688955346282,0.2243958637827402,0.16553604667375418,60
randomforestregressor,Zurich,50,1,6,"(143, 16)",95.0,48.0,9.644949735411533,1.6254608073404078,0.36783414203663417,0.10419974666191682,60
randomforestregressor,MexicoCity,90,1,6,"(1251, 16)",115.76666666666667,57.96666666666667,6.9964548529991335,1.1459439252306924,0.27614778283059077,0.10875973606498258,60
randomforestregressor,Mumbai,70,1,6,"(259, 16)",115.58333333333333,57.85,7.206547417189416,1.1439650234029504,0.1796626646220295,0.10572054920066395,60
randomforestregressor,London,70,1,6,"(2783, 16)",115.61666666666666,57.68333333333333,5.1143875829182255,1.5021413381692876,0.17977303872284792,0.14980128122764716,60
linearregression,London,50,1,6,"(1663, 16)",112.56666666666666,56.35,46.50702947550207,129.9926975543159,0.17279861816918088,0.1749120325828117,60
linearregression,Capetown,90,1,6,"(1614, 16)",114.31666666666666,57.15,39.954132058191604,125.05991191773604,0.33036998669233003,0.2010810452508132,60
randomforestregressor,Singapore,30,1,6,"(173, 16)",115.0,57.9,4.072673542637626,0.5627757150559103,0.6295056871676975,0.053493304117305844,60
randomforestregressor,London,10,1,6,"(103, 16)",69.0,34.0,8.083763363298997,1.8534394844038846,0.4057165588087061,0.10953642684621542,60
linearregression,NewYorkCity,10,1,6,"(56, 16)",37.0,19.0,4980.564184620179,6703.110581590189,0.11885012100610075,0.21945872618788032,60
linearregression,Mumbai,65,1,6,"(233, 16)",115.08333333333333,57.5,34.85872045939209,49.06845118595337,0.11071868983964078,0.1903035336806349,60
