model,city,seed,depth,tod,#datapoints,#datapoints-train-sample-mean,#datapoints-test-sample-mean,np.mean(lr_object.scores_MSE),np.std(lr_object.scores_MSE),np.mean(lr_object.scores_QWK),np.std(lr_object.scores_QWK),num_splits
lasso,Mumbai,85,1,6,"(355, 16)",117.0,58.25,6.446065420147164,0.9330772278036468,0.028496996118879264,0.049358245140992,4
linearregression,Istanbul,30,1,6,"(740, 16)",113.7,56.9,507.45392805202954,492.00445818960566,0.1665534844055934,0.2527321497587475,10
randomforestregressor,Singapore,90,1,6,"(1082, 16)",119.75,59.6875,3.6145868822173277,0.7514776615122337,0.42321880463247236,0.08006714576148298,16
randomforestregressor,Auckland,30,1,6,"(297, 16)",116.5,58.25,2.454716564699288,0.3418158124430281,0.7192073085153938,0.005948909830616924,4
linearregression,MexicoCity,30,1,6,"(235, 16)",114.5,57.5,15.09463842316318,7.57182508786398,0.3931570411386034,0.08450377757484695,2
randomforestregressor,Singapore,70,1,6,"(714, 16)",116.9,58.4,3.5761151625574277,0.7894139321891576,0.5240733393036325,0.0875520317908028,10
randomforestregressor,MexicoCity,50,1,6,"(511, 16)",118.0,59.0,6.844211323939743,0.8137277059840512,0.4333870113835882,0.04162271444550194,6
randomforestregressor,Mumbai,25,1,6,"(54, 16)",36.0,18.0,7.015953449190414,1.1418597018716548,0.21895143560141833,0.06164806481490143,2
linearregression,Zurich,70,1,6,"(247, 16)",109.0,54.5,24.2574956099003,6.189804129417926,0.38544783582036307,0.07253138986424507,2
ridge,Zurich,25,1,6,"(47, 16)",31.0,16.0,14.560672576379314,4.855744312410834,0.26782925094889654,0.2660961486958636,2
randomforestregressor,MexicoCity,90,1,6,"(1251, 16)",116.11111111111111,57.94444444444444,6.717312549886668,1.0754350758768005,0.29007749916603887,0.11399770680840689,18
randomforestregressor,MexicoCity,70,1,6,"(861, 16)",117.66666666666667,58.916666666666664,6.204211043594257,0.8359513197572421,0.37103052332970526,0.07657861973646861,12
randomforestregressor,Singapore,10,1,6,"(30, 16)",20.0,10.0,5.909600072204434,1.7378818289505165,0.5574848806035289,0.09367791009414556,2
lasso,Mumbai,50,1,6,"(153, 16)",102.0,51.0,7.030078372480218,1.7618998964227819,0.0,0.0,2
randomforestregressor,Istanbul,90,1,6,"(4028, 16)",114.9,57.36666666666667,3.13045685165958,1.2236801443165202,0.5108538749757429,0.11060192654720952,60
lasso,Auckland,70,1,6,"(1031, 16)",114.0,56.92857142857143,2.8633636104118922,0.9191826773875758,0.0630957834263398,0.0993998968643937,14
linearregression,Bogota,50,1,6,"(265, 16)",116.75,58.25,197.0326115249085,146.66843063515475,0.2650450679658144,0.13914646848902473,4
lasso,London,50,1,6,"(1663, 16)",116.29166666666667,58.083333333333336,5.31090779995079,1.528992155042181,0.010820299287461138,0.029943508583700436,24
randomforestregressor,London,50,1,6,"(1663, 16)",115.375,57.791666666666664,5.406652632159442,1.5149397236595934,0.21104159354645202,0.10416263909078503,24
lasso,NewYorkCity,50,1,6,"(946, 16)",110.71428571428571,55.285714285714285,7.491552953521254,1.3972187868890449,0.03911224060718105,0.044616359829141285,14
linearregression,Singapore,90,1,6,"(1082, 16)",116.5,58.0,6.013490279643463,3.308615128857626,0.28031803284804113,0.28462131787049033,16
linearregression,Istanbul,90,1,6,"(4028, 16)",117.91666666666667,58.9,114.12959007425333,275.5116127276007,0.3110370245925065,0.2657236208746604,60
linearregression,NewYorkCity,30,1,6,"(386, 16)",120.0,60.25,42.698341913474096,55.652393171508464,0.10068250988263469,0.26247798740898803,4
ridge,Singapore,65,1,6,"(623, 16)",116.5,58.375,4.138014644388674,1.454580294132914,0.4751543901813222,0.12984227447239466,8
linearregression,Mumbai,90,1,6,"(386, 16)",114.5,57.25,79.54771028053774,90.48360670866431,0.1814616008278012,0.07096534057282093,4
lasso,Mumbai,30,1,6,"(72, 16)",48.0,24.0,7.910489681951963,0.790189163598332,0.14656521474665585,0.02739423029069732,2
ridge,Mumbai,65,1,6,"(233, 16)",112.5,56.5,4.901367825998767,0.16571715078221239,0.3208324349712481,0.02886032697911506,2
ridge,Zurich,70,1,6,"(247, 16)",113.5,57.0,8.883084973360509,2.8220924692737923,0.3699936053773188,0.06980557308000662,2
linearregression,Singapore,50,1,6,"(408, 16)",116.5,58.0,7.123207074366914,4.676302829722495,0.29016944889254787,0.4721181236702896,6
ridge,Auckland,90,1,6,"(1469, 16)",115.81818181818181,58.04545454545455,2.0719291711918983,0.7920747442988676,0.5736275852289333,0.09719110607283485,22
lasso,MexicoCity,30,1,6,"(235, 16)",112.0,56.5,6.658087267616325,0.3517841681400631,0.18438224871752962,0.018260600581492925,2
linearregression,MexicoCity,10,1,6,"(41, 16)",27.0,14.0,2530874.422250753,2518492.692488079,0.1159571357748484,0.085029300723302,2
randomforestregressor,London,10,1,6,"(103, 16)",69.0,34.0,7.2892604135845485,1.1974548408136019,0.46323603670831126,0.0716796409931253,2
linearregression,Zurich,45,1,6,"(122, 16)",81.0,41.0,12.728084493671076,1.8466005774688812,0.35946632868640294,0.006431629374029635,2
ridge,Mumbai,50,1,6,"(153, 16)",102.0,51.0,7.476190769142304,1.7418258140443261,0.1647048353117132,0.06759893050942334,2
randomforestregressor,Singapore,45,1,6,"(336, 16)",114.25,57.25,4.494977918513937,0.6404685750084705,0.4837398479832937,0.05994271362754043,4
ridge,Singapore,90,1,6,"(1082, 16)",113.75,57.25,3.8579751249620093,0.9660586694789627,0.4197660215262442,0.08278737046885257,16
randomforestregressor,Singapore,25,1,6,"(132, 16)",88.0,44.0,2.8973220669266935,0.0069007371267795214,0.7892705720936612,0.027900135229508016,2
ridge,Zurich,45,1,6,"(122, 16)",81.0,41.0,7.7007588783955,1.5309510592829492,0.4678145670659957,0.09064153700913141,2
linearregression,Istanbul,50,1,6,"(1652, 16)",114.625,57.458333333333336,496.16174910238925,1272.3425959008807,0.1392522986559572,0.29934992517155423,24
linearregression,Zurich,30,1,6,"(62, 16)",41.0,21.0,11.63335435263028,0.3031419945743714,0.4587960231502943,0.037347935718600345,2
ridge,Singapore,25,1,6,"(132, 16)",88.0,44.0,2.9526019168162083,0.175122726517843,0.7535116286782011,0.010550168231953483,2
linearregression,Auckland,90,1,6,"(1469, 16)",114.4090909090909,57.22727272727273,30.677777303446792,70.99561632825802,0.31397692153988555,0.3423600810771204,22
linearregression,Singapore,105,1,6,"(1397, 16)",113.65,56.75,5.353554342756972,3.5818450793011056,0.4035130190735468,0.10333341987541898,20
ridge,Istanbul,90,1,6,"(4028, 16)",113.78333333333333,56.88333333333333,2.8533707649967264,1.017139661944191,0.5360775096214333,0.09555431443632229,60
lasso,Mumbai,45,1,6,"(131, 16)",87.0,44.0,6.856497370344423,0.03766860978471742,-0.016110797060486126,0.016110797060486126,2
lasso,Singapore,105,1,6,"(1397, 16)",116.2,58.15,3.9723166676333284,0.8181630294156864,0.0398364584012533,0.046664051376324144,20
ridge,Singapore,30,1,6,"(173, 16)",114.5,57.5,5.625101976443613,0.12827091076440356,0.5510757171696623,0.048214618877092,2
randomforestregressor,Capetown,30,1,6,"(314, 16)",114.5,57.0,3.8714892629664734,0.6800224833241649,0.6262812280236485,0.08289420006258068,4
ridge,NewYorkCity,90,1,6,"(2589, 16)",115.5,57.63157894736842,5.746297596940155,1.6063205227398865,0.3154763522281708,0.10677596892210534,38
randomforestregressor,Bogota,30,1,6,"(129, 16)",86.0,43.0,7.39781438444923,1.4024326126647804,0.663175537052394,0.061955541019860616,2
randomforestregressor,NewYorkCity,10,1,6,"(56, 16)",37.0,19.0,8.205387226853567,1.8502515990134194,0.4637809241823211,0.08227050751565446,2
ridge,Zurich,105,1,6,"(451, 16)",113.66666666666667,57.0,6.5226503015354504,0.9359874095287822,0.3622288937762275,0.10314640474029924,6
randomforestregressor,Zurich,70,1,6,"(247, 16)",112.5,56.0,7.734253849300687,0.7754911653412573,0.37084202435631086,0.010617541718639822,2
linearregression,Mumbai,105,1,6,"(505, 16)",116.16666666666667,58.0,56.19459272951237,66.48665679027476,-0.027617985316379507,0.1889576882257743,6
ridge,MexicoCity,50,1,6,"(511, 16)",115.0,57.5,6.3933955472259525,1.0921759712712902,0.43904539419369,0.13012518720043173,6
randomforestregressor,London,30,1,6,"(723, 16)",113.3,56.9,7.343706368518262,1.5920598800647923,0.28253814830652957,0.1403479623741051,10
lasso,Auckland,50,1,6,"(635, 16)",112.375,56.375,3.3911435328799002,1.314585658599265,0.20325282537419725,0.10539744149446542,8
linearregression,Singapore,45,1,6,"(336, 16)",111.5,55.5,21.454402412797915,28.349471644026437,0.357729630448827,0.20038764039557408,4
lasso,Singapore,25,1,6,"(132, 16)",88.0,44.0,4.183574029500769,0.2754082267111617,0.5368428630728335,0.02261213279834745,2
randomforestregressor,Istanbul,70,1,6,"(2751, 16)",114.97619047619048,57.54761904761905,3.321510971679513,1.0637909105639958,0.5412121264304182,0.09873762784010923,42
