model,city,seed,depth,tod,#datapoints,#datapoints-train-sample-mean,#datapoints-test-sample-mean,np.mean(lr_object.scores_MSE),np.std(lr_object.scores_MSE),np.mean(lr_object.scores_QWK),np.std(lr_object.scores_QWK),num_splits
gradientboostingregressor,Singapore,85,1,6,"(984, 16)",115.63333333333334,57.9,4.121902736199454,1.2886858125562413,0.4416798746578312,0.1277334660553956,60
linearregression,London,30,1,6,"(723, 16)",115.58333333333333,57.75,59.69316087228445,151.22174432174828,0.17513243910742335,0.2410236493589336,60
randomforestregressor,Bogota,50,1,6,"(265, 16)",117.08333333333333,58.56666666666667,6.782727846971062,1.6139628586289736,0.6906316439327415,0.06599841822952124,60
gradientboostingregressor,Mumbai,90,1,6,"(386, 16)",115.51666666666667,57.766666666666666,7.783834928572488,1.729538054555188,0.17419927901793467,0.12703313539665154,60
linearregression,Mumbai,65,1,6,"(233, 16)",115.26666666666667,57.65,48.691356162756435,141.77382120903997,0.09017250029663981,0.1730648160859102,60
gradientboostingregressor,Mumbai,30,1,6,"(72, 16)",48.0,24.0,8.84911919279425,2.703053722224758,0.3782964135644304,0.16757238808204633,60
randomforestregressor,Capetown,30,1,6,"(314, 16)",116.08333333333333,58.11666666666667,3.14933000708464,0.6738047826360808,0.6780115789032469,0.07248152563277198,60
linearregression,Capetown,30,1,6,"(314, 16)",115.45,57.7,258.67868140551076,506.4565808453171,0.29581076618358865,0.35276568322594415,60
gradientboostingregressor,Mumbai,105,1,6,"(505, 16)",114.2,57.06666666666667,6.897325653216237,1.510595803280208,0.18589948108037058,0.1169587807438849,60
gradientboostingregressor,Singapore,70,1,6,"(714, 16)",114.8,57.35,4.389971695932305,0.8312846616719471,0.46968538136439797,0.09799884209219362,60
linearregression,Capetown,70,1,6,"(1144, 16)",115.05,57.5,188.26221496533532,510.53444906228134,0.2975757845382932,0.24033564832134893,60
linearregression,Singapore,65,1,6,"(623, 16)",115.18333333333334,57.61666666666667,6.412362990428148,3.4628693319540407,0.39217092972018225,0.23920081544730623,60
