CityName,Scale,TOD,Marker,PlotCounter,Feature,Value
Singapore,50,0,train,4,streets_per_node_proportion_5,0.024177688253396175
Singapore,50,0,train,4,global_betweenness,0.05734276371772142
Singapore,50,0,train,5,n,0.040443739724335084
Singapore,50,0,train,5,m,0.016073413461081508
Singapore,50,0,train,5,k_avg,0.0831137092996893
Singapore,50,0,train,5,edge_length_total,0.06629897818953574
Singapore,50,0,train,5,edge_length_avg,0.08348075564635235
Singapore,50,0,train,5,streets_per_node_avg,0.03348368968648147
Singapore,50,0,train,5,street_length_total,0.030136670379539814
Singapore,50,0,train,5,circuity_avg,0.062076027975277955
Singapore,50,0,train,5,metered_count,0.05719860763357132
Singapore,50,0,train,5,non_metered_count,0.39025796454121736
Singapore,50,0,train,5,total_crossings,0.49676808391075217
Singapore,50,0,train,5,betweenness,0.04777287131364713
Singapore,50,0,train,5,lane_density,0.042566643853592115
Singapore,50,0,train,5,streets_per_node_proportion_1,0.0031665307789547755
Singapore,50,0,train,5,streets_per_node_proportion_2,0.15083017595101572
Singapore,50,0,train,5,streets_per_node_proportion_4,0.029244821305699446
Singapore,50,0,train,5,streets_per_node_count_5,0.018608601475989413
Singapore,50,0,train,5,streets_per_node_proportion_5,0.03672889688092156
Singapore,50,0,train,5,global_betweenness,0.05587423779595679
Singapore,50,0,train,6,n,0.020143889438740903
Singapore,50,0,train,6,m,0.020088092312564445
Singapore,50,0,train,6,k_avg,0.09014387613780163
Singapore,50,0,train,6,edge_length_total,0.20860229116164364
Singapore,50,0,train,6,edge_length_avg,0.11028262360317737
Singapore,50,0,train,6,streets_per_node_avg,0.028656168684514493
Singapore,50,0,train,6,street_length_total,0.08006427072695285
Singapore,50,0,train,6,circuity_avg,0.03238306663252523
Singapore,50,0,train,6,metered_count,0.15056579438927542
Singapore,50,0,train,6,non_metered_count,0.14688058915656235
Singapore,50,0,train,6,total_crossings,0.4921530398343033
Singapore,50,0,train,6,betweenness,0.06428112968766023
Singapore,50,0,train,6,lane_density,0.035266985677768904
Singapore,50,0,train,6,streets_per_node_proportion_1,0.0032464433548092474
Singapore,50,0,train,6,streets_per_node_proportion_2,0.028375775884289866
Singapore,50,0,train,6,streets_per_node_proportion_4,0.017114111289221304
Singapore,50,0,train,6,streets_per_node_count_5,0.02059317619033926
Singapore,50,0,train,6,streets_per_node_proportion_5,0.032692536538133664
Singapore,50,0,train,6,global_betweenness,0.07031354585235187
Singapore,50,1,train,0,n,0.0674301134781917
Singapore,50,1,train,0,m,0.021525411391420782
Singapore,50,1,train,0,k_avg,0.1959894039216015
Singapore,50,1,train,0,edge_length_total,0.033617257365369496
Singapore,50,1,train,0,edge_length_avg,0.04739716275533559
Singapore,50,1,train,0,streets_per_node_avg,0.03259300177833507
Singapore,50,1,train,0,street_length_total,0.031987884257946575
Singapore,50,1,train,0,circuity_avg,0.05063594890866475
Singapore,50,1,train,0,metered_count,0.23828263607296768
Singapore,50,1,train,0,non_metered_count,0.09233586273829723
Singapore,50,1,train,0,total_crossings,0.38400123042606105
Singapore,50,1,train,0,betweenness,0.07633426499974827
Singapore,50,1,train,0,lane_density,0.05116233751568993
Singapore,50,1,train,0,streets_per_node_proportion_1,0.004719336357760503
Singapore,50,1,train,0,streets_per_node_proportion_2,0.03214116329950933
Singapore,50,1,train,0,streets_per_node_proportion_4,0.012845385801181879
Singapore,50,1,train,0,streets_per_node_count_5,0.03370599117959593
Singapore,50,1,train,0,streets_per_node_proportion_5,0.04429119329325074
Singapore,50,1,train,0,global_betweenness,0.06510271181872195
Singapore,50,1,train,1,n,0.03721892790590237
Singapore,50,1,train,1,m,0.02481742964200476
Singapore,50,1,train,1,k_avg,0.1518409639077545
Singapore,50,1,train,1,edge_length_total,0.03071632372485224
Singapore,50,1,train,1,edge_length_avg,0.0703519030134327
Singapore,50,1,train,1,streets_per_node_avg,0.037565966033701194
Singapore,50,1,train,1,street_length_total,0.026865840520911947
Singapore,50,1,train,1,circuity_avg,0.04032616067512437
Singapore,50,1,train,1,metered_count,0.07721546171826063
Singapore,50,1,train,1,non_metered_count,0.1670357934808569
Singapore,50,1,train,1,total_crossings,0.6514160461265185
Singapore,50,1,train,1,betweenness,0.08980572701519578
Singapore,50,1,train,1,lane_density,0.03763453386846453
Singapore,50,1,train,1,streets_per_node_proportion_1,0.004387266385580583
Singapore,50,1,train,1,streets_per_node_proportion_2,0.024732206553376258
Singapore,50,1,train,1,streets_per_node_proportion_4,0.018651622103254415
Singapore,50,1,train,1,streets_per_node_count_5,0.03650235287014093
Singapore,50,1,train,1,streets_per_node_proportion_5,0.0374306659885197
Singapore,50,1,train,1,global_betweenness,0.06888016959232202
Singapore,50,1,train,2,n,0.03937793726447914
Singapore,50,1,train,2,m,0.02247962284976871
Singapore,50,1,train,2,k_avg,0.12876127036230064
Singapore,50,1,train,2,edge_length_total,0.05130836182741543
Singapore,50,1,train,2,edge_length_avg,0.11594546669886775
Singapore,50,1,train,2,streets_per_node_avg,0.02800583289929326
Singapore,50,1,train,2,street_length_total,0.031872860228484214
Singapore,50,1,train,2,circuity_avg,0.046240531359869316
Singapore,50,1,train,2,metered_count,0.12541927838532546
Singapore,50,1,train,2,non_metered_count,0.2676586969963575
Singapore,50,1,train,2,total_crossings,0.30806024541427646
Singapore,50,1,train,2,betweenness,0.06054522943987219
Singapore,50,1,train,2,lane_density,0.05464607488640711
Singapore,50,1,train,2,streets_per_node_proportion_1,0.007389555075328695
Singapore,50,1,train,2,streets_per_node_proportion_2,0.03147771761533023
Singapore,50,1,train,2,streets_per_node_proportion_4,0.016888272738924348
Singapore,50,1,train,2,streets_per_node_count_5,0.031903792367104604
Singapore,50,1,train,2,streets_per_node_proportion_5,0.047312072548392266
Singapore,50,1,train,2,global_betweenness,0.07913331703375874
Singapore,50,1,train,3,n,0.0583903463741958
Singapore,50,1,train,3,m,0.019943584610882584
Singapore,50,1,train,3,k_avg,0.11519038534784955
Singapore,50,1,train,3,edge_length_total,0.03987963704115539
Singapore,50,1,train,3,edge_length_avg,0.08821861811231681
Singapore,50,1,train,3,streets_per_node_avg,0.023538801768407967
Singapore,50,1,train,3,street_length_total,0.040975509186965874
Singapore,50,1,train,3,circuity_avg,0.041684679725432855
Singapore,50,1,train,3,metered_count,0.059192579973271944
Singapore,50,1,train,3,non_metered_count,0.12405900841295818
Singapore,50,1,train,3,total_crossings,0.6428327851808863
Singapore,50,1,train,3,betweenness,0.065751110220331
Singapore,50,1,train,3,lane_density,0.032840352479028084
Singapore,50,1,train,3,streets_per_node_proportion_1,0.006590997858362128
Singapore,50,1,train,3,streets_per_node_proportion_2,0.05279173462766558
Singapore,50,1,train,3,streets_per_node_proportion_4,0.014406763192184324
Singapore,50,1,train,3,streets_per_node_count_5,0.0384476628629914
Singapore,50,1,train,3,streets_per_node_proportion_5,0.05959333693461867
Singapore,50,1,train,3,global_betweenness,0.076278283464724
Singapore,50,1,train,4,n,0.04328265953164755
Singapore,50,1,train,4,m,0.01988433225001948
Singapore,50,1,train,4,k_avg,0.17265119054928363
Singapore,50,1,train,4,edge_length_total,0.03653185009153976
Singapore,50,1,train,4,edge_length_avg,0.06335938194220174
Singapore,50,1,train,4,streets_per_node_avg,0.02722395704277309
Singapore,50,1,train,4,street_length_total,0.03725775326463839
Singapore,50,1,train,4,circuity_avg,0.0433254166122221
Singapore,50,1,train,4,metered_count,0.14704766416943021
Singapore,50,1,train,4,non_metered_count,0.11491537924872297
Singapore,50,1,train,4,total_crossings,0.5897316785451472
Singapore,50,1,train,4,betweenness,0.07019326883959678
Singapore,50,1,train,4,lane_density,0.050391065720105516
Singapore,50,1,train,4,streets_per_node_proportion_1,0.0035666403225411408
Singapore,50,1,train,4,streets_per_node_proportion_2,0.031047456260521144
Singapore,50,1,train,4,streets_per_node_proportion_4,0.01304018453269018
Singapore,50,1,train,4,streets_per_node_count_5,0.018931643007065194
Singapore,50,1,train,4,streets_per_node_proportion_5,0.024556390240665145
Singapore,50,1,train,4,global_betweenness,0.08686597676590871
Singapore,50,1,train,5,n,0.05268328432305312
Singapore,50,1,train,5,m,0.021913413958977647
Singapore,50,1,train,5,k_avg,0.16610878866147244
Singapore,50,1,train,5,edge_length_total,0.03933304809019379
Singapore,50,1,train,5,edge_length_avg,0.06263067809953177
Singapore,50,1,train,5,streets_per_node_avg,0.029358092501571807
Singapore,50,1,train,5,street_length_total,0.03826063735459742
Singapore,50,1,train,5,circuity_avg,0.04450975325348746
Singapore,50,1,train,5,metered_count,0.07671406654568368
Singapore,50,1,train,5,non_metered_count,0.2763615655192941
Singapore,50,1,train,5,total_crossings,0.424423074858858
Singapore,50,1,train,5,betweenness,0.05378247774223827
Singapore,50,1,train,5,lane_density,0.04307457021401682
Singapore,50,1,train,5,streets_per_node_proportion_1,0.0049360266109861
Singapore,50,1,train,5,streets_per_node_proportion_2,0.05738791137852172
Singapore,50,1,train,5,streets_per_node_proportion_4,0.014062321350578545
Singapore,50,1,train,5,streets_per_node_count_5,0.024101816453532956
Singapore,50,1,train,5,streets_per_node_proportion_5,0.026325114865899314
Singapore,50,1,train,5,global_betweenness,0.06867757770657769
Singapore,50,1,train,6,n,0.03257237312822136
Singapore,50,1,train,6,m,0.016556728828020253
Singapore,50,1,train,6,k_avg,0.2384126870817397
Singapore,50,1,train,6,edge_length_total,0.06459967683926145
Singapore,50,1,train,6,edge_length_avg,0.054396657452447664
Singapore,50,1,train,6,streets_per_node_avg,0.027638110593295483
Singapore,50,1,train,6,street_length_total,0.03760045945562172
Singapore,50,1,train,6,circuity_avg,0.0508078369681659
Singapore,50,1,train,6,metered_count,0.08109910288617822
Singapore,50,1,train,6,non_metered_count,0.14563508552792778
Singapore,50,1,train,6,total_crossings,0.5853661116974886
Singapore,50,1,train,6,betweenness,0.08422834448609012
Singapore,50,1,train,6,lane_density,0.04051461580976989
Singapore,50,1,train,6,streets_per_node_proportion_1,0.0029674040637501045
Singapore,50,1,train,6,streets_per_node_proportion_2,0.025380660080020732
Singapore,50,1,train,6,streets_per_node_proportion_4,0.010691739115802982
Singapore,50,1,train,6,streets_per_node_count_5,0.030659134685449375
Singapore,50,1,train,6,streets_per_node_proportion_5,0.058449375822675474
Singapore,50,1,train,6,global_betweenness,0.06794464101832283
Singapore,50,2,train,0,n,0.02958732635556867
Singapore,50,2,train,0,m,0.024210986072215532
Singapore,50,2,train,0,k_avg,0.16349310042208157
Singapore,50,2,train,0,edge_length_total,0.04261673900077511
Singapore,50,2,train,0,edge_length_avg,0.09011490028322058
Singapore,50,2,train,0,streets_per_node_avg,0.027754153873604012
Singapore,50,2,train,0,street_length_total,0.023788930784287995
Singapore,50,2,train,0,circuity_avg,0.048729954647843125
Singapore,50,2,train,0,metered_count,0.07198199854310144
Singapore,50,2,train,0,non_metered_count,0.19470239588594299
Singapore,50,2,train,0,total_crossings,0.6092995883627462
Singapore,50,2,train,0,betweenness,0.08449741901549318
Singapore,50,2,train,0,lane_density,0.029381925835585868
